#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118237at50557_411798_0:000ee6|STRG.2125.2:0-620|+       -            207 118237at50557        -            167   9.3e-87  288.1   0.0   1   1   2.8e-88   1.6e-86  287.4   0.0    11   167    22   200     1   200 0.90 -
111939at50557_103372_0:001457|STRG.2242.1:0-557|+       -            186 118237at50557        -            167   1.7e-26   92.1   0.0   1   1   4.1e-28   2.2e-26   91.7   0.0    13   137    21   147    15   157 0.92 -
118237at50557_1155016_0:0017e6|STRG.10809.2:1143-1478|+ -            112 118237at50557        -            167   2.9e-26   91.3   0.0   1   1   5.9e-28   3.2e-26   91.2   0.0    13   122     1   112     1   112 0.96 -
117348at50557_56086_0:0035e5|STRG.2629.4:69-593|+       -            175 118237at50557        -            167   3.2e-22   78.2   0.0   1   1   9.4e-24   5.2e-22   77.5   0.0    16   138     2   125     1   152 0.91 -
117348at50557_7539_0:000af2|STRG.7678.1:882-1391|+      -            170 118237at50557        -            167   6.7e-22   77.2   0.0   1   1   1.5e-23     8e-22   76.9   0.0    17   146     3   133     1   140 0.92 -
117348at50557_7539_0:000af2|STRG.7678.2:179-688|+       -            170 118237at50557        -            167   6.7e-22   77.2   0.0   1   1   1.5e-23     8e-22   76.9   0.0    17   146     3   133     1   140 0.92 -
117348at50557_7539_0:000af2|STRG.7678.3:180-686|+       -            169 118237at50557        -            167   9.3e-22   76.7   0.0   1   1     2e-23   1.1e-21   76.4   0.0    17   146     2   132     1   139 0.92 -
117348at50557_56086_0:0035e5|STRG.2629.2:521-985|+      -            155 118237at50557        -            167   1.8e-17   62.7   0.0   1   1   6.3e-19   3.4e-17   61.8   0.0    39   138     5   105     2   129 0.90 -
117348at50557_37344_0:00207e|STRG.2629.1:292-654|+      -            121 118237at50557        -            167   4.7e-17   61.4   0.0   1   1   9.9e-19   5.4e-17   61.2   0.0    13   116    16   120     7   121 0.92 -
104262at50557_411798_0:001745|STRG.18960.1:3-518|+      -            172 118237at50557        -            167   1.5e-16   59.7   0.2   1   1   3.6e-18     2e-16   59.4   0.2    11   127     7   128     2   142 0.87 -
117348at50557_7091_0:000076|STRG.12875.1:176-562|+      -            129 118237at50557        -            167   3.6e-16   58.5   0.0   1   1   1.3e-17   7.4e-16   57.5   0.0    53   159     7   128     2   129 0.80 -
104262at50557_39758_0:003743|STRG.8006.1:6-617|+        -            204 118237at50557        -            167     7e-14   51.1   0.2   1   1   1.8e-15   9.9e-14   50.6   0.2    14   129     8   128     2   149 0.85 -
104262at50557_132113_0:00109a|STRG.3897.1:197-706|+     -            170 118237at50557        -            167   2.2e-13   49.5   0.2   1   1   4.9e-15   2.7e-13   49.2   0.2    13   126    17   135     6   149 0.82 -
104262at50557_132113_0:00109a|STRG.3897.2:197-706|+     -            170 118237at50557        -            167   2.2e-13   49.5   0.2   1   1   4.9e-15   2.7e-13   49.2   0.2    13   126    17   135     6   149 0.82 -
104262at50557_132113_0:00109a|STRG.3897.3:197-706|+     -            170 118237at50557        -            167   2.2e-13   49.5   0.2   1   1   4.9e-15   2.7e-13   49.2   0.2    13   126    17   135     6   149 0.82 -
107216at50557_110193_0:000c8b|STRG.9147.1:30-608|+      -            193 118237at50557        -            167   3.2e-13   48.9   0.2   1   1   9.8e-15   5.4e-13   48.2   0.2    13   133    13   138     3   154 0.81 -
117348at50557_456900_0:002d4b|STRG.162.1:0-269|+        -             90 118237at50557        -            167     2e-12   46.3   0.1   1   1   4.4e-14   2.4e-12   46.1   0.1    14    74    19    87    10    90 0.79 -
117348at50557_456900_0:002d4b|STRG.5498.1:5-337|-       -             90 118237at50557        -            167     2e-12   46.3   0.1   1   1   4.4e-14   2.4e-12   46.1   0.1    14    74    19    87    10    90 0.79 -
108755at50557_456900_0:000c82|STRG.10032.1:0-634|+      -            207 118237at50557        -            167   2.7e-12   45.9   0.1   1   1   6.9e-14   3.8e-12   45.4   0.1    13   129    14   135     9   150 0.82 -
108755at50557_178035_0:0020de|STRG.10032.2:235-861|+    -            209 118237at50557        -            167   2.7e-12   45.9   0.1   1   1   7.1e-14   3.9e-12   45.4   0.1    13   129    14   135     9   150 0.82 -
107216at50557_103372_0:00094d|STRG.18724.1:353-997|+    -            215 118237at50557        -            167   5.4e-12   44.9   0.0   1   1   1.3e-13   7.3e-12   44.5   0.0    13   128    12   132     1   142 0.85 -
107216at50557_103372_0:00094d|STRG.18724.2:353-997|+    -            215 118237at50557        -            167   5.4e-12   44.9   0.0   1   1   1.3e-13   7.3e-12   44.5   0.0    13   128    12   132     1   142 0.85 -
104262at50557_103372_0:002a03|STRG.10410.3:190-849|+    -            220 118237at50557        -            167   1.9e-11   43.1   0.1   1   1     5e-13   2.8e-11   42.6   0.1    13   131    18   140     9   154 0.85 -
104262at50557_103372_0:002a03|STRG.10410.2:442-1107|+   -            222 118237at50557        -            167     2e-11   43.1   0.1   1   1   5.2e-13   2.8e-11   42.6   0.1    13   131    20   142    11   156 0.85 -
129498at50557_103372_0:001a9c|STRG.12999.1:4163-4861|+  -            233 118237at50557        -            167   2.2e-11   42.9   0.2   1   1   5.5e-13     3e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.12999.3:0-698|+      -            233 118237at50557        -            167   2.2e-11   42.9   0.2   1   1   5.5e-13     3e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
104262at50557_103372_0:002a03|STRG.10410.1:1-1102|+     -            238 118237at50557        -            167   2.4e-11   42.8   0.1   1   1   6.3e-13   3.4e-11   42.3   0.1    13   131    36   158    27   172 0.85 -
104262at50557_64793_0:001dc9|STRG.10410.6:0-779|+       -            260 118237at50557        -            167   2.9e-11   42.6   0.1   1   1   7.9e-13   4.3e-11   42.0   0.1    13   131    58   180    49   194 0.85 -
104262at50557_64793_0:001dc9|STRG.10410.5:634-1742|+    -            260 118237at50557        -            167   2.9e-11   42.6   0.1   1   1   7.9e-13   4.3e-11   42.0   0.1    13   131    58   180    49   194 0.85 -
104262at50557_64793_0:001dc9|STRG.10410.4:634-1622|+    -            260 118237at50557        -            167   2.9e-11   42.6   0.1   1   1   7.9e-13   4.3e-11   42.0   0.1    13   131    58   180    49   194 0.85 -
107216at50557_103372_0:00094d|STRG.18724.3:57-662|+     -            202 118237at50557        -            167   3.7e-11   42.2   0.0   1   1   9.6e-13   5.2e-11   41.7   0.0    15   128     1   119     1   129 0.87 -
107216at50557_51655_0:0016fc|STRG.12147.1:785-1288|+    -            168 118237at50557        -            167   4.1e-11   42.1   0.0   1   1   9.2e-13   5.1e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.12147.2:785-1288|+    -            168 118237at50557        -            167   4.1e-11   42.1   0.0   1   1   9.2e-13   5.1e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.12147.3:785-1288|+    -            168 118237at50557        -            167   4.1e-11   42.1   0.0   1   1   9.2e-13   5.1e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.12147.4:57-560|+      -            168 118237at50557        -            167   4.1e-11   42.1   0.0   1   1   9.2e-13   5.1e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.12147.5:57-560|+      -            168 118237at50557        -            167   4.1e-11   42.1   0.0   1   1   9.2e-13   5.1e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
104262at50557_104421_0:0019e6|STRG.16833.1:9-494|+      -            162 118237at50557        -            167   4.7e-11   41.9   0.1   1   1   1.1e-12   5.8e-11   41.6   0.1    14   124     7   122     2   136 0.79 -
107216at50557_51655_0:0016fc|STRG.14620.1:1771-2367|+   -            199 118237at50557        -            167   1.9e-10   39.9   0.0   1   1   4.3e-12   2.3e-10   39.6   0.0    11   125     8   128     4   169 0.84 -
110603at50557_103372_0:00177b|STRG.12204.1:9-746|+      -            246 118237at50557        -            167   2.9e-10   39.3   0.2   1   1   7.8e-12   4.3e-10   38.8   0.2    15   128    48   165    40   199 0.83 -
106023at50557_39758_0:004d29|STRG.6758.2:122-658|+      -            179 118237at50557        -            167   4.1e-10   38.8   0.0   1   1   8.9e-12   4.9e-10   38.6   0.0     3   126     7   139     5   157 0.80 -
106023at50557_7038_0:002188|STRG.4649.1:3-548|+         -            182 118237at50557        -            167   6.1e-10   38.2   0.1   1   1   1.3e-11   6.9e-10   38.1   0.1    14   127     6   122     1   161 0.81 -
107216at50557_103372_0:00094d|STRG.12139.1:143-709|+    -            189 118237at50557        -            167   1.1e-09   37.4   0.0   1   1   2.9e-11   1.6e-09   36.9   0.0    47   126    44   123     3   134 0.78 -
107216at50557_7004_0:001b36|STRG.14280.1:3-566|+        -            188 118237at50557        -            167   1.2e-09   37.3   0.1   1   1   3.2e-11   1.8e-09   36.7   0.0    12   128     6   127     2   158 0.83 -
107216at50557_103372_0:00094d|STRG.12139.3:0-527|+      -            176 118237at50557        -            167   1.7e-09   36.8   0.0   1   1   4.5e-11   2.5e-09   36.3   0.0    49   126    33   110    10   121 0.85 -
106023at50557_37001_0:0016d5|STRG.6758.1:3-512|+        -            170 118237at50557        -            167   2.8e-09   36.1   0.0   1   1     6e-11   3.3e-09   35.9   0.0    10   126     5   130     1   148 0.78 -
107216at50557_7038_0:002032|STRG.14620.2:794-1357|+     -            188 118237at50557        -            167   4.4e-09   35.4   0.0   1   1   1.1e-10   5.9e-09   35.0   0.0     7   125    11   135     6   153 0.79 -
104262at50557_411798_0:001745|STRG.1308.1:128-718|+     -            197 118237at50557        -            167   1.2e-08   34.0   0.1   1   1   2.9e-10   1.6e-08   33.6   0.1    36   161    12   150     1   154 0.67 -
107216at50557_29031_0:0026ef|STRG.16996.1:20-436|+      -            139 118237at50557        -            167   1.2e-08   34.0   0.0   1   1   2.9e-10   1.6e-08   33.6   0.0    49   126    11    88     1   125 0.81 -
108755at50557_121225_0:0004e7|STRG.5838.2:66-557|+      -            164 118237at50557        -            167   1.8e-08   33.4   0.0   1   1     4e-10   2.2e-08   33.2   0.0    15   124     6   120     2   158 0.76 -
129498at50557_37001_0:002409|STRG.8349.1:12-702|+       -            186 118237at50557        -            167   4.4e-08   32.2   0.2   1   1   1.3e-09   7.1e-08   31.5   0.2    13   126     2   116     1   162 0.83 -
129498at50557_37001_0:002409|STRG.8349.3:12-601|+       -            186 118237at50557        -            167   4.4e-08   32.2   0.2   1   1   1.3e-09   7.1e-08   31.5   0.2    13   126     2   116     1   162 0.83 -
129498at50557_37001_0:002409|STRG.8349.2:12-584|+       -            191 118237at50557        -            167   7.2e-08   31.5   0.2   1   1   2.1e-09   1.2e-07   30.8   0.2    13   126     2   121     1   167 0.81 -
104262at50557_610380_0:000ef5|STRG.8367.3:3-623|+       -            207 118237at50557        -            167   2.1e-07   30.0   0.0   1   1   6.9e-09   3.8e-07   29.2   0.0    17   162    10   175     3   179 0.63 -
106023at50557_7038_0:002188|STRG.4649.2:226-729|+       -            168 118237at50557        -            167   2.4e-07   29.8   0.0   1   1   4.7e-09   2.6e-07   29.7   0.0    41   127    18   108     1   147 0.81 -
106023at50557_456900_0:0019f7|STRG.15057.1:924-1571|+   -            216 118237at50557        -            167   2.4e-07   29.8   0.0   1   1   7.8e-09   4.3e-07   29.0   0.0    11   126    21   141    13   152 0.77 -
106023at50557_456900_0:0019f7|STRG.15057.3:1051-1698|+  -            216 118237at50557        -            167   2.4e-07   29.8   0.0   1   1   7.8e-09   4.3e-07   29.0   0.0    11   126    21   141    13   152 0.77 -
106023at50557_456900_0:0019f7|STRG.15057.4:151-886|+    -            216 118237at50557        -            167   2.4e-07   29.8   0.0   1   1   7.8e-09   4.3e-07   29.0   0.0    11   126    21   141    13   152 0.77 -
106023at50557_456900_0:0019f7|STRG.15057.5:1851-2501|+  -            217 118237at50557        -            167   2.5e-07   29.8   0.0   1   1   7.9e-09   4.3e-07   29.0   0.0    11   126    22   142    14   153 0.77 -
106023at50557_34720_0:001fd2|STRG.15057.6:1951-2935|+   -            232 118237at50557        -            167     3e-07   29.5   0.0   1   1   9.1e-09     5e-07   28.8   0.0    11   126    37   157    29   170 0.77 -
107216at50557_7038_0:002032|STRG.14620.3:389-775|+      -            129 118237at50557        -            167   3.9e-07   29.1   0.0   1   1   8.3e-09   4.6e-07   28.9   0.0     7   118    11   128     6   129 0.72 -
108271at50557_64793_0:001833|STRG.13660.2:651-1268|+    -            206 118237at50557        -            167     5e-07   28.8   0.0   1   1   1.1e-08   6.2e-07   28.5   0.0    14   132    18   140     5   182 0.81 -
108271at50557_64793_0:001833|STRG.13660.1:71-694|+      -            208 118237at50557        -            167   5.1e-07   28.7   0.0   1   1   1.2e-08   6.4e-07   28.4   0.0    14   132    20   142     7   184 0.81 -
108271at50557_64793_0:001833|STRG.13660.3:0-602|+       -            201 118237at50557        -            167   5.2e-07   28.7   0.0   1   1   1.2e-08   6.6e-07   28.4   0.0    14   132    13   135     3   177 0.81 -
106023at50557_609295_0:001bec|STRG.15057.2:32-934|+     -            301 118237at50557        -            167   5.9e-07   28.5   0.0   1   1   1.7e-08   9.2e-07   27.9   0.0    11   126   106   226    98   243 0.77 -
104262at50557_28612_0:0030d7|STRG.3488.4:48-713|+       -            222 118237at50557        -            167     6e-07   28.5   0.0   1   1   1.8e-08   9.6e-07   27.8   0.0    14   125    20   141     8   156 0.74 -
104262at50557_28612_0:0030d7|STRG.3488.1:170-805|+      -            212 118237at50557        -            167   6.5e-07   28.4   0.0   1   1   1.9e-08     1e-06   27.7   0.0    14   125    10   131     3   146 0.74 -
104262at50557_28612_0:0030d7|STRG.3488.2:678-1313|+     -            212 118237at50557        -            167   6.5e-07   28.4   0.0   1   1   1.9e-08     1e-06   27.7   0.0    14   125    10   131     3   146 0.74 -
104262at50557_64793_0:001dc9|STRG.3488.3:1571-2266|+    -            232 118237at50557        -            167   6.8e-07   28.3   0.0   1   1     2e-08   1.1e-06   27.7   0.0    14   125    30   151    18   166 0.74 -
104262at50557_64793_0:001dc9|STRG.3488.5:1482-2177|+    -            232 118237at50557        -            167   6.8e-07   28.3   0.0   1   1     2e-08   1.1e-06   27.7   0.0    14   125    30   151    18   166 0.74 -
104262at50557_411798_0:001745|STRG.3488.6:138-866|+     -            243 118237at50557        -            167   7.7e-07   28.2   0.0   1   1   2.2e-08   1.2e-06   27.5   0.0    14   125    41   162    29   177 0.74 -
140221at50557_568069_0:001a32|STRG.19422.1:740-1204|+   -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.19422.2:142-606|+    -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.19422.3:1195-1659|+  -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.19422.4:136-600|+    -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.19422.5:227-691|+    -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.19422.6:495-959|+    -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.19422.7:18-482|+     -            155 118237at50557        -            167   1.1e-06   27.7   0.0   1   1   2.3e-08   1.3e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
107216at50557_121225_0:0005b8|STRG.5838.1:153-374|+     -             74 118237at50557        -            167   1.9e-06   26.9   0.0   1   1   3.7e-08     2e-06   26.8   0.0    15    82     2    74     1    74 0.77 -
109573at50557_103372_0:0023c7|STRG.19317.1:0-653|+      -            218 118237at50557        -            167     4e-06   25.8   0.0   1   1     1e-07   5.6e-06   25.4   0.0    13    89    10    92     5   138 0.68 -
117348at50557_456900_0:002c58|STRG.5497.1:4-273|+       -             90 118237at50557        -            167   4.2e-06   25.8   0.0   1   1   9.7e-07   5.3e-05   22.2   0.0   105   162     4    75     1    79 0.67 -
104262at50557_132113_0:00109a|STRG.9220.1:519-1067|+    -            183 118237at50557        -            167   6.6e-06   25.1   0.0   1   1   1.6e-07   8.5e-06   24.8   0.0    11   126    12   131     4   152 0.80 -
104262at50557_132113_0:00109a|STRG.9220.2:519-1067|+    -            183 118237at50557        -            167   6.6e-06   25.1   0.0   1   1   1.6e-07   8.5e-06   24.8   0.0    11   126    12   131     4   152 0.80 -
117348at50557_116153_0:00098a|STRG.1486.1:822-1154|+    -            111 118237at50557        -            167   1.3e-05   24.2   0.2   1   1     8e-07   4.4e-05   22.4   0.2    53   123    29   110    16   111 0.69 -
117348at50557_116153_0:00098a|STRG.1486.2:822-1154|+    -            111 118237at50557        -            167   1.3e-05   24.2   0.2   1   1     8e-07   4.4e-05   22.4   0.2    53   123    29   110    16   111 0.69 -
108755at50557_28612_0:002c6d|STRG.7759.1:27-620|+       -            198 118237at50557        -            167   1.3e-05   24.1   0.1   1   1   5.7e-07   3.1e-05   22.9   0.1    15   138     2   131     1   174 0.68 -
108271at50557_40932_0:00088c|STRG.2411.1:475-1018|+     -            167 118237at50557        -            167   1.6e-05   23.9   0.0   1   1     3e-07   1.6e-05   23.8   0.0    15   131     4   125     1   164 0.75 -
108271at50557_40932_0:00088c|STRG.2411.3:475-1091|+     -            167 118237at50557        -            167   1.6e-05   23.9   0.0   1   1     3e-07   1.6e-05   23.8   0.0    15   131     4   125     1   164 0.75 -
108271at50557_40932_0:00088c|STRG.2411.4:135-635|+      -            167 118237at50557        -            167   1.6e-05   23.9   0.0   1   1     3e-07   1.6e-05   23.8   0.0    15   131     4   125     1   164 0.75 -
108271at50557_28612_0:005172|STRG.4894.1:39-596|+       -            186 118237at50557        -            167   2.6e-05   23.2   0.1   1   1   6.1e-07   3.3e-05   22.8   0.1    56   130    47   122     3   128 0.81 -
108271at50557_166361_0:003235|STRG.9782.1:312-866|+     -            185 118237at50557        -            167     8e-05   21.6   0.1   1   1   1.5e-06   8.5e-05   21.5   0.1    16   126     4   119     1   165 0.77 -
108271at50557_166361_0:003235|STRG.9782.2:315-869|+     -            185 118237at50557        -            167     8e-05   21.6   0.1   1   1   1.5e-06   8.5e-05   21.5   0.1    16   126     4   119     1   165 0.77 -
108271at50557_166361_0:003235|STRG.9782.3:769-1323|+    -            185 118237at50557        -            167     8e-05   21.6   0.1   1   1   1.5e-06   8.5e-05   21.5   0.1    16   126     4   119     1   165 0.77 -
108271at50557_166361_0:003235|STRG.9782.4:9-563|+       -            185 118237at50557        -            167     8e-05   21.6   0.1   1   1   1.5e-06   8.5e-05   21.5   0.1    16   126     4   119     1   165 0.77 -
129498at50557_7493_0:00132e|STRG.18236.1:367-843|+      -            159 118237at50557        -            167   0.00012   21.0   0.1   1   1   2.7e-06   0.00015   20.7   0.1    15   127     3   119     1   148 0.70 -
129498at50557_7493_0:00132e|STRG.18236.2:27-503|+       -            159 118237at50557        -            167   0.00012   21.0   0.1   1   1   2.7e-06   0.00015   20.7   0.1    15   127     3   119     1   148 0.70 -
129498at50557_7493_0:00132e|STRG.18236.3:972-1448|+     -            159 118237at50557        -            167   0.00012   21.0   0.1   1   1   2.7e-06   0.00015   20.7   0.1    15   127     3   119     1   148 0.70 -
129498at50557_7493_0:00132e|STRG.18236.4:580-1056|+     -            159 118237at50557        -            167   0.00012   21.0   0.1   1   1   2.7e-06   0.00015   20.7   0.1    15   127     3   119     1   148 0.70 -
104262at50557_34740_0:0027f7|STRG.831.3:2020-2661|+     -            214 118237at50557        -            167   0.00012   21.0   0.0   1   1   3.3e-06   0.00018   20.4   0.0    12   126    10   133     5   144 0.71 -
104262at50557_34740_0:0027f7|STRG.831.7:6-647|+         -            214 118237at50557        -            167   0.00012   21.0   0.0   1   1   3.3e-06   0.00018   20.4   0.0    12   126    10   133     5   144 0.71 -
109797at50557_456900_0:0023c9|STRG.6890.2:32-843|+      -            244 118237at50557        -            167   0.00013   20.9   0.0   1   1     4e-06   0.00022   20.2   0.0    52    90    11    49     6    92 0.84 -
109797at50557_83485_0:000ec1|STRG.6890.1:452-1357|+     -            302 118237at50557        -            167   0.00017   20.5   0.0   1   1   5.8e-06   0.00032   19.7   0.0    52    90    69   107    63   149 0.85 -
107216at50557_51655_0:0016fc|STRG.9220.3:0-341|+        -            114 118237at50557        -            167    0.0002   20.3   0.0   1   1     4e-06   0.00022   20.2   0.0    15   123     1   113     1   114 0.72 -
106023at50557_7004_0:005025|STRG.8349.4:348-773|+       -            142 118237at50557        -            167   0.00022   20.2   0.1   1   1   5.4e-06   0.00029   19.8   0.1    43   126     6    92     3   138 0.80 -
108271at50557_43151_0:001e01|STRG.19891.1:39-596|+      -            186 118237at50557        -            167   0.00025   20.0   0.0   1   1   5.1e-06   0.00028   19.8   0.0    58   135    50   127     5   161 0.86 -
105221at50557_224129_0:000e95|STRG.11041.1:275-763|+    -            163 118237at50557        -            167   0.00033   19.6   0.1   1   1   7.6e-06   0.00041   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.11041.2:272-760|+    -            163 118237at50557        -            167   0.00033   19.6   0.1   1   1   7.6e-06   0.00041   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.11041.3:426-914|+    -            163 118237at50557        -            167   0.00033   19.6   0.1   1   1   7.6e-06   0.00041   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.11041.4:423-911|+    -            163 118237at50557        -            167   0.00033   19.6   0.1   1   1   7.6e-06   0.00041   19.3   0.1    13   134     6   130     2   148 0.80 -
129498at50557_45779_0:0039a1|STRG.15689.2:203-499|+     -             99 118237at50557        -            167   0.00046   19.1   0.1   1   1     2e-05    0.0011   17.9   0.1    14    91     4    92     1    98 0.61 -
41766at50557_286306_0:004435|STRG.831.3:173-2730|+      -            737 118237at50557        -            167   0.00083   18.3   0.0   1   1   3.9e-05    0.0021   17.0   0.0    12   125   510   632   500   643 0.71 -
109573at50557_7004_0:003472|STRG.12139.2:325-702|+      -            126 118237at50557        -            167    0.0011   17.9   0.0   1   1   2.1e-05    0.0012   17.8   0.0    66   126     1    61     1   109 0.88 -
108271at50557_224129_0:0005ad|STRG.14640.1:9-551|+      -            181 118237at50557        -            167    0.0012   17.8   0.4   1   1   2.3e-05    0.0013   17.7   0.4    15   143     3   139     1   165 0.67 -
