#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
41619at50557_34720_0:0004fb|STRG.15395.1:9-1574|+      -            522 41619at50557         -            431  9.3e-207  685.9  12.8   1   1  5.4e-207  6.6e-205  679.8  12.8    13   431     1   476     1   476 0.92 -
35385at50557_37001_0:001231|STRG.8754.3:1676-2932|+    -            419 41619at50557         -            431   1.8e-45  154.4   0.0   1   1   2.2e-47   2.7e-45  153.8   0.0     9   343    37   384    29   394 0.86 -
35385at50557_7375_0:0001af|STRG.11380.5:482-1801|+     -            440 41619at50557         -            431     2e-45  154.3   0.0   1   1     3e-47   3.7e-45  153.4   0.0     1   342    51   405    51   416 0.87 -
35385at50557_7375_0:0001af|STRG.11380.6:477-1796|+     -            440 41619at50557         -            431     2e-45  154.3   0.0   1   1     3e-47   3.7e-45  153.4   0.0     1   342    51   405    51   416 0.87 -
35385at50557_37001_0:001231|STRG.8754.1:638-1966|+     -            443 41619at50557         -            431   2.1e-45  154.2   0.0   1   1   2.7e-47   3.3e-45  153.5   0.0     9   343    61   408    53   418 0.86 -
35385at50557_37001_0:001231|STRG.8754.2:276-1604|+     -            443 41619at50557         -            431   2.1e-45  154.2   0.0   1   1   2.7e-47   3.3e-45  153.5   0.0     9   343    61   408    53   418 0.86 -
35385at50557_7370_0:001aad|STRG.13463.1:1160-2437|+    -            426 41619at50557         -            431   2.7e-45  153.8   0.0   1   1   3.7e-47   4.5e-45  153.1   0.0    10   342    68   411    62   423 0.87 -
35385at50557_7370_0:001aad|STRG.13463.2:1130-2407|+    -            426 41619at50557         -            431   2.7e-45  153.8   0.0   1   1   3.7e-47   4.5e-45  153.1   0.0    10   342    68   411    62   423 0.87 -
35385at50557_7370_0:001aad|STRG.13463.3:1137-2414|+    -            426 41619at50557         -            431   2.7e-45  153.8   0.0   1   1   3.7e-47   4.5e-45  153.1   0.0    10   342    68   411    62   423 0.87 -
18450at50557_144034_0:001371|STRG.8891.1:225-3314|+    -           1030 41619at50557         -            431     4e-45  153.3   0.0   1   1   6.4e-47   7.8e-45  152.3   0.0     6   343   375   725   370   734 0.85 -
35385at50557_37001_0:001231|STRG.8753.1:335-1666|+     -            444 41619at50557         -            431   5.8e-45  152.7   0.0   1   1   7.4e-47     9e-45  152.1   0.0     3   339    53   402    51   416 0.88 -
35385at50557_37001_0:001231|STRG.8753.4:335-1669|+     -            445 41619at50557         -            431   5.9e-45  152.7   0.0   1   1   7.4e-47   9.1e-45  152.1   0.0     3   339    53   402    51   416 0.88 -
35385at50557_7375_0:0001af|STRG.8753.5:311-3167|+      -            449 41619at50557         -            431   6.1e-45  152.7   0.0   1   1   7.7e-47   9.4e-45  152.0   0.0     3   339    61   410    59   424 0.88 -
35385at50557_7375_0:0001af|STRG.11380.1:823-2628|+     -            440 41619at50557         -            431   1.3e-44  151.6   0.0   1   1     2e-46   2.4e-44  150.7   0.0     1   342    51   405    51   416 0.87 -
35385at50557_456900_0:001092|STRG.13922.1:146-2023|+   -            626 41619at50557         -            431   1.4e-44  151.5   0.1   1   1   2.7e-46   3.3e-44  150.2   0.1     1   348   187   551   187   558 0.84 -
35385at50557_456900_0:001092|STRG.13922.2:77-1954|+    -            626 41619at50557         -            431   1.4e-44  151.5   0.1   1   1   2.7e-46   3.3e-44  150.2   0.1     1   348   187   551   187   558 0.84 -
35385at50557_456900_0:001092|STRG.13922.3:35-1912|+    -            626 41619at50557         -            431   1.4e-44  151.5   0.1   1   1   2.7e-46   3.3e-44  150.2   0.1     1   348   187   551   187   558 0.84 -
35385at50557_35570_0:00290c|STRG.6237.1:1048-2292|+    -            415 41619at50557         -            431   1.5e-44  151.3   0.0   1   2   2.4e-18   2.9e-16   58.2   0.0     1    63    11    73    11    76 0.96 -
35385at50557_35570_0:00290c|STRG.6237.1:1048-2292|+    -            415 41619at50557         -            431   1.5e-44  151.3   0.0   2   2   3.1e-28   3.8e-26   90.7   0.0    66   342    95   381    91   387 0.83 -
35385at50557_37001_0:001231|STRG.8753.3:335-2486|+     -            444 41619at50557         -            431   3.8e-44  150.0   0.0   1   1   4.8e-46   5.9e-44  149.4   0.0     3   339    53   402    51   416 0.88 -
35385at50557_7370_0:001aad|STRG.7614.1:455-2416|+      -            654 41619at50557         -            431   2.7e-43  147.2   0.0   1   1   3.3e-45   4.1e-43  146.7   0.0     1   343    59   414    59   426 0.87 -
46658at50557_28612_0:0048c7|STRG.9911.1:199-1383|+     -            395 41619at50557         -            431   3.8e-42  143.5   2.0   1   1   6.3e-44   7.7e-42  142.4   2.0     1   342    18   367    18   379 0.85 -
46658at50557_28612_0:0048c7|STRG.9911.2:199-2549|+     -            395 41619at50557         -            431   3.8e-42  143.5   2.0   1   1   6.3e-44   7.7e-42  142.4   2.0     1   342    18   367    18   379 0.85 -
46658at50557_28612_0:0048c7|STRG.9911.3:271-1455|+     -            395 41619at50557         -            431   3.8e-42  143.5   2.0   1   1   6.3e-44   7.7e-42  142.4   2.0     1   342    18   367    18   379 0.85 -
46658at50557_211228_0:001f32|STRG.12728.1:220-1293|+   -            358 41619at50557         -            431     4e-42  143.4   0.1   1   1   6.9e-44   8.5e-42  142.3   0.1     1   342     1   340     1   351 0.87 -
65449at50557_217634_0:0037dd|STRG.11775.1:534-1582|+   -            331 41619at50557         -            431   5.8e-42  142.8   0.2   1   1   7.3e-44     9e-42  142.2   0.2    25   345     1   306     1   313 0.86 -
46658at50557_174628_0:001983|STRG.15911.1:552-1661|+   -            370 41619at50557         -            431   1.1e-41  142.0   0.1   1   1   1.4e-43   1.7e-41  141.3   0.1     1   339     1   352     1   363 0.81 -
46658at50557_174628_0:001983|STRG.15911.2:335-1444|+   -            370 41619at50557         -            431   1.1e-41  142.0   0.1   1   1   1.4e-43   1.7e-41  141.3   0.1     1   339     1   352     1   363 0.81 -
35385at50557_37001_0:001231|STRG.15246.1:1011-2240|+   -            410 41619at50557         -            431   5.2e-41  139.7   0.0   1   2     6e-24   7.3e-22   76.6   0.0     7   151    27   195    21   202 0.76 -
35385at50557_37001_0:001231|STRG.15246.1:1011-2240|+   -            410 41619at50557         -            431   5.2e-41  139.7   0.0   2   2   4.2e-19   5.1e-17   60.7   0.0   154   343   225   401   215   409 0.88 -
35385at50557_37001_0:001231|STRG.15246.2:1008-2237|+   -            410 41619at50557         -            431   5.2e-41  139.7   0.0   1   2     6e-24   7.3e-22   76.6   0.0     7   151    27   195    21   202 0.76 -
35385at50557_37001_0:001231|STRG.15246.2:1008-2237|+   -            410 41619at50557         -            431   5.2e-41  139.7   0.0   2   2   4.2e-19   5.1e-17   60.7   0.0   154   343   225   401   215   409 0.88 -
43304at50557_34720_0:00174e|STRG.740.1:151-2355|+      -            735 41619at50557         -            431   1.3e-40  138.4   1.7   1   3   1.7e-14   2.1e-12   45.5   0.0     3    65   142   205   140   249 0.87 -
43304at50557_34720_0:00174e|STRG.740.1:151-2355|+      -            735 41619at50557         -            431   1.3e-40  138.4   1.7   2   3   4.7e-11   5.7e-09   34.1   0.0    65   152   255   356   251   387 0.75 -
43304at50557_34720_0:00174e|STRG.740.1:151-2355|+      -            735 41619at50557         -            431   1.3e-40  138.4   1.7   3   3   7.9e-18   9.6e-16   56.5   0.3   169   346   408   572   391   616 0.91 -
43304at50557_34720_0:00174e|STRG.740.2:83-2287|+       -            735 41619at50557         -            431   1.3e-40  138.4   1.7   1   3   1.7e-14   2.1e-12   45.5   0.0     3    65   142   205   140   249 0.87 -
43304at50557_34720_0:00174e|STRG.740.2:83-2287|+       -            735 41619at50557         -            431   1.3e-40  138.4   1.7   2   3   4.7e-11   5.7e-09   34.1   0.0    65   152   255   356   251   387 0.75 -
43304at50557_34720_0:00174e|STRG.740.2:83-2287|+       -            735 41619at50557         -            431   1.3e-40  138.4   1.7   3   3   7.9e-18   9.6e-16   56.5   0.3   169   346   408   572   391   616 0.91 -
68043at50557_34720_0:001307|STRG.12248.1:138-1811|+    -            558 41619at50557         -            431   1.6e-40  138.1   0.0   1   1   3.1e-42   3.8e-40  136.9   0.0     5   342   138   488   134   500 0.82 -
65449at50557_88501_0:00074b|STRG.10693.1:466-6337|+    -           1391 41619at50557         -            431   1.8e-39  134.6   0.6   1   1   1.5e-41   1.8e-39  134.6   0.6     4   345    11   368     8   386 0.80 -
65449at50557_88501_0:00074b|STRG.10693.3:172-4761|+    -           1392 41619at50557         -            431   3.2e-39  133.8   0.5   1   1   2.6e-41   3.2e-39  133.8   0.5     4   345    11   369     8   385 0.81 -
65449at50557_7425_0:001950|STRG.11775.2:448-1376|+     -            301 41619at50557         -            431   7.4e-36  122.7   0.5   1   1     1e-37   1.2e-35  122.0   0.5    23   320     8   301     2   301 0.83 -
65449at50557_7425_0:001950|STRG.11775.3:420-1348|+     -            301 41619at50557         -            431   7.4e-36  122.7   0.5   1   1     1e-37   1.2e-35  122.0   0.5    23   320     8   301     2   301 0.83 -
35385at50557_37001_0:001231|STRG.11380.2:823-1902|+    -            360 41619at50557         -            431   2.8e-34  117.5   0.0   1   1   3.8e-36   4.7e-34  116.8   0.0     1   281    51   355    51   358 0.86 -
35385at50557_37001_0:001231|STRG.11380.3:823-1902|+    -            360 41619at50557         -            431   2.8e-34  117.5   0.0   1   1   3.8e-36   4.7e-34  116.8   0.0     1   281    51   355    51   358 0.86 -
35385at50557_37001_0:001231|STRG.11380.4:447-1526|+    -            360 41619at50557         -            431   2.8e-34  117.5   0.0   1   1   3.8e-36   4.7e-34  116.8   0.0     1   281    51   355    51   358 0.86 -
35385at50557_37001_0:001231|STRG.11380.7:213-1292|+    -            360 41619at50557         -            431   2.8e-34  117.5   0.0   1   1   3.8e-36   4.7e-34  116.8   0.0     1   281    51   355    51   358 0.86 -
25910at50557_103372_0:001a63|STRG.15108.1:0-2186|+     -            729 41619at50557         -            431   7.6e-34  116.1   0.1   1   3     1e-17   1.3e-15   56.1   0.0     1    63     4    66     4    70 0.95 -
25910at50557_103372_0:001a63|STRG.15108.1:0-2186|+     -            729 41619at50557         -            431   7.6e-34  116.1   0.1   2   3   2.6e-10   3.1e-08   31.7   0.0    65   204   288   449   284   456 0.74 -
25910at50557_103372_0:001a63|STRG.15108.1:0-2186|+     -            729 41619at50557         -            431   7.6e-34  116.1   0.1   3   3   3.8e-08   4.6e-06   24.6   0.0   293   343   568   618   509   624 0.92 -
65449at50557_7220_0:002055|STRG.3764.1:1212-3023|+     -            604 41619at50557         -            431   2.5e-33  114.4   1.0   1   3   2.5e-24     3e-22   77.9   0.1    16   151     2   160     1   219 0.78 -
65449at50557_7220_0:002055|STRG.3764.1:1212-3023|+     -            604 41619at50557         -            431   2.5e-33  114.4   1.0   2   3    0.0017       0.2    9.2   0.0   156   189   274   307   263   315 0.88 -
65449at50557_7220_0:002055|STRG.3764.1:1212-3023|+     -            604 41619at50557         -            431   2.5e-33  114.4   1.0   3   3   5.7e-08     7e-06   24.0   0.0   293   342   433   482   406   506 0.88 -
123578at50557_7168_0:0013fb|STRG.12649.1:394-1794|+    -            467 41619at50557         -            431     4e-31  107.1   1.6   1   1   1.8e-32   2.2e-30  104.7   1.6     2   330    75   429    74   452 0.78 -
65449at50557_7237_0:000776|STRG.2926.1:552-1829|+      -            426 41619at50557         -            431   4.2e-31  107.1   0.2   1   1   6.3e-33   7.7e-31  106.2   0.2    67   394    13   342     9   379 0.73 -
46658at50557_77166_0:001153|STRG.5046.1:107-1293|+     -            375 41619at50557         -            431   4.7e-30  103.6   1.0   1   1   2.4e-31   2.9e-29  101.0   1.0     1   355    17   360    17   366 0.84 -
57791at50557_34720_0:001e64|STRG.639.2:98-2071|+       -            658 41619at50557         -            431   7.3e-28   96.4   0.2   1   1   1.6e-28     2e-26   91.7   0.2    37   345   235   590   232   637 0.73 -
29312at50557_1155016_0:000c58|STRG.9651.2:202-645|+    -            148 41619at50557         -            431   1.3e-14   52.7   0.1   1   1   1.9e-16   2.3e-14   51.9   0.1   222   343    27   137    14   147 0.93 -
46658at50557_168631_0:000a66|STRG.9911.2:2007-2549|+   -            181 41619at50557         -            431   2.2e-13   48.7   0.8   1   1   4.3e-15   5.3e-13   47.4   0.8   193   342    16   153     2   166 0.89 -
19244at50557_116153_0:001e22|STRG.4780.1:200-1225|+    -            342 41619at50557         -            431     2e-08   32.4   0.7   1   2   8.1e-09   9.9e-07   26.8   0.4    25   182    10   192     6   198 0.62 -
19244at50557_116153_0:001e22|STRG.4780.1:200-1225|+    -            342 41619at50557         -            431     2e-08   32.4   0.7   2   2     0.088        11    3.6   0.0   294   327   300   333   294   339 0.88 -
65449at50557_103372_0:002494|STRG.10693.5:0-641|+      -            214 41619at50557         -            431     2e-08   32.3   0.0   1   1   2.2e-10   2.7e-08   31.9   0.0   294   347     2    55     1    90 0.89 -
65449at50557_88501_0:00074b|STRG.10693.2:854-4609|+    -           1114 41619at50557         -            431   1.9e-07   29.1   0.0   1   1   1.6e-09   1.9e-07   29.1   0.0   293   345    39    91    35   109 0.88 -
19244at50557_29053_0:002948|STRG.10400.1:1739-2926|+   -            396 41619at50557         -            431   3.2e-05   21.8   0.3   1   2   0.00076     0.093   10.4   0.1    26   151    11   154     3   193 0.64 -
19244at50557_29053_0:002948|STRG.10400.1:1739-2926|+   -            396 41619at50557         -            431   3.2e-05   21.8   0.3   2   2    0.0019      0.23    9.1   0.0   294   343   288   337   274   350 0.84 -
68043at50557_45779_0:0013b8|STRG.5113.1:4214-5305|+    -            364 41619at50557         -            431   0.00049   17.9   0.0   1   1     7e-06   0.00085   17.1   0.0    35   138    13   130     2   132 0.76 -
41619at50557_121225_0:000d27|STRG.5565.1:654-1595|+    -            314 41619at50557         -            431     0.001   16.8   0.9   1   1   1.9e-05    0.0023   15.7   0.9    22   242    11   269     5   309 0.63 -
19244at50557_7536_0:001656|STRG.4385.1:438-1562|+      -            375 41619at50557         -            431    0.0035   15.0   0.0   1   1   7.7e-05    0.0095   13.6   0.0    38   335     6   314     1   328 0.60 -
19244at50557_7536_0:001656|STRG.4385.2:438-1562|+      -            375 41619at50557         -            431    0.0035   15.0   0.0   1   1   7.7e-05    0.0095   13.6   0.0    38   335     6   314     1   328 0.60 -
19244at50557_7536_0:001656|STRG.4385.3:989-2113|+      -            375 41619at50557         -            431    0.0035   15.0   0.0   1   1   7.7e-05    0.0095   13.6   0.0    38   335     6   314     1   328 0.60 -
19244at50557_7536_0:001656|STRG.4385.4:438-1562|+      -            375 41619at50557         -            431    0.0035   15.0   0.0   1   1   7.7e-05    0.0095   13.6   0.0    38   335     6   314     1   328 0.60 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/41619at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/41619at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/41619at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:26:30 2024
# [ok]
