#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.8956.1:261-2224|+    -            463 96662at50557         -            445  4.5e-180  598.3   0.2   1   1  1.2e-181    5e-180  598.1   0.2     1   411    22   462    22   463 0.97 -
2648at50557_7539_0:00235a|STRG.15511.14:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   7  10   7.8e-08   3.3e-06   25.2   0.0   372   444   441   514   435   515 0.92 -
2648at50557_7539_0:00235a|STRG.15511.14:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   8  10   6.1e-09   2.6e-07   28.9   0.0   345   430   513   598   504   609 0.85 -
2648at50557_7539_0:00235a|STRG.15511.14:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   9  10   3.2e-06   0.00013   19.9   0.0   369   430   603   664   598   668 0.93 -
2648at50557_7539_0:00235a|STRG.15511.14:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1  10  10   1.1e-10   4.6e-09   34.6   0.0   357   444   657   745   655   746 0.93 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   1  10   1.4e-12   6.1e-11   40.8   0.1   340   444    18   122     9   123 0.92 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   2  10     4e-08   1.7e-06   26.2   0.0   371   444    81   155    80   156 0.95 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   3  10   1.3e-06   5.4e-05   21.2   0.1   366   444   171   250   155   251 0.88 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   4  10   1.3e-06   5.3e-05   21.2   0.0   372   431   243   302   239   307 0.94 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   5  10   8.3e-09   3.5e-07   28.4   0.0   368   443   305   381   301   382 0.91 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   6  10     2e-05   0.00086   17.3   0.0   368   429   371   432   364   434 0.90 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   7  10   7.8e-08   3.3e-06   25.2   0.0   372   444   441   514   435   515 0.92 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   8  10   6.1e-09   2.6e-07   28.9   0.0   345   430   513   598   504   609 0.85 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   9  10   3.2e-06   0.00013   19.9   0.0   369   430   603   664   598   668 0.93 -
2648at50557_7539_0:00235a|STRG.15511.15:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1  10  10   1.1e-10   4.6e-09   34.6   0.0   357   444   657   745   655   746 0.93 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   1  10   1.4e-12   6.1e-11   40.8   0.1   340   444    18   122     9   123 0.92 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   2  10     4e-08   1.7e-06   26.2   0.0   371   444    81   155    80   156 0.95 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   3  10   1.3e-06   5.4e-05   21.2   0.1   366   444   171   250   155   251 0.88 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   4  10   1.3e-06   5.3e-05   21.2   0.0   372   431   243   302   239   307 0.94 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   5  10   8.3e-09   3.5e-07   28.4   0.0   368   443   305   381   301   382 0.91 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   6  10     2e-05   0.00086   17.3   0.0   368   429   371   432   364   434 0.90 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   7  10   7.8e-08   3.3e-06   25.2   0.0   372   444   441   514   435   515 0.92 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   8  10   6.1e-09   2.6e-07   28.9   0.0   345   430   513   598   504   609 0.85 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   9  10   3.2e-06   0.00013   19.9   0.0   369   430   603   664   598   668 0.93 -
2648at50557_7539_0:00235a|STRG.15511.16:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1  10  10   1.1e-10   4.6e-09   34.6   0.0   357   444   657   745   655   746 0.93 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   1  10   1.4e-12   6.1e-11   40.8   0.1   340   444    18   122     9   123 0.92 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   2  10     4e-08   1.7e-06   26.2   0.0   371   444    81   155    80   156 0.95 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   3  10   1.3e-06   5.4e-05   21.2   0.1   366   444   171   250   155   251 0.88 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   4  10   1.3e-06   5.3e-05   21.2   0.0   372   431   243   302   239   307 0.94 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   5  10   8.3e-09   3.5e-07   28.4   0.0   368   443   305   381   301   382 0.91 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   6  10     2e-05   0.00086   17.3   0.0   368   429   371   432   364   434 0.90 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   7  10   7.8e-08   3.3e-06   25.2   0.0   372   444   441   514   435   515 0.92 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   8  10   6.1e-09   2.6e-07   28.9   0.0   345   430   513   598   504   609 0.85 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   9  10   3.2e-06   0.00013   19.9   0.0   369   430   603   664   598   668 0.93 -
2648at50557_7539_0:00235a|STRG.15511.17:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1  10  10   1.1e-10   4.6e-09   34.6   0.0   357   444   657   745   655   746 0.93 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   1  10   1.4e-12   6.1e-11   40.8   0.1   340   444    18   122     9   123 0.92 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   2  10     4e-08   1.7e-06   26.2   0.0   371   444    81   155    80   156 0.95 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   3  10   1.3e-06   5.4e-05   21.2   0.1   366   444   171   250   155   251 0.88 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   4  10   1.3e-06   5.3e-05   21.2   0.0   372   431   243   302   239   307 0.94 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   5  10   8.3e-09   3.5e-07   28.4   0.0   368   443   305   381   301   382 0.91 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   6  10     2e-05   0.00086   17.3   0.0   368   429   371   432   364   434 0.90 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   7  10   7.8e-08   3.3e-06   25.2   0.0   372   444   441   514   435   515 0.92 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   8  10   6.1e-09   2.6e-07   28.9   0.0   345   430   513   598   504   609 0.85 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1   9  10   3.2e-06   0.00013   19.9   0.0   369   430   603   664   598   668 0.93 -
2648at50557_7539_0:00235a|STRG.15511.18:641-2914|+     -            758 96662at50557         -            445   1.9e-66  223.8  17.1  10  10   1.1e-10   4.6e-09   34.6   0.0   357   444   657   745   655   746 0.93 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   1  10   1.4e-12   6.1e-11   40.8   0.1   340   444    18   122     9   123 0.92 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   2  10     4e-08   1.7e-06   26.2   0.0   371   444    81   155    80   156 0.95 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   3  10   1.3e-06   5.4e-05   21.2   0.1   366   444   171   250   155   251 0.88 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   4  10   1.3e-06   5.3e-05   21.2   0.0   372   431   243   302   239   307 0.94 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   5  10   8.3e-09   3.5e-07   28.4   0.0   368   443   305   381   301   382 0.91 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   6  10     2e-05   0.00086   17.3   0.0   368   429   371   432   364   434 0.90 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   7  10   7.8e-08   3.3e-06   25.2   0.0   372   444   441   514   435   515 0.92 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   8  10   6.1e-09   2.6e-07   28.9   0.0   345   430   513   598   504   609 0.85 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1   9  10   3.2e-06   0.00013   19.9   0.0   369   430   603   664   598   668 0.93 -
2648at50557_7539_0:00235a|STRG.15511.2:641-2914|+      -            758 96662at50557         -            445   1.9e-66  223.8  17.1  10  10   1.1e-10   4.6e-09   34.6   0.0   357   444   657   745   655   746 0.93 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   1   9   3.5e-08   1.5e-06   26.4   0.0   374   443    11    81     1    83 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   2   9     7e-10     3e-08   32.0   0.0   357   444    27   115    23   116 0.92 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   3   9   2.4e-11     1e-09   36.8   0.0   339   441   129   232   117   236 0.91 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   4   9     0.042       1.8    6.4   0.0   390   431   213   254   212   270 0.88 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   5   9   6.1e-10   2.6e-08   32.2   0.2   352   428   331   407   322   425 0.91 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   6   9   6.2e-12   2.6e-10   38.8   0.0   335   431   439   537   419   541 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   7   9   6.8e-05    0.0029   15.6   0.0   392   443   531   583   530   585 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   8   9   9.6e-12     4e-10   38.1   0.0   335   428   594   687   587   690 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.1:52-2310|+    -            753 96662at50557         -            445   8.6e-64  215.0   2.3   9   9   1.6e-05   0.00068   17.6   0.0   392   444   684   737   683   738 0.92 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   1  10   6.7e-10   2.8e-08   32.1   0.1   345   444     4   103     1   104 0.73 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   2  10   5.7e-07   2.4e-05   22.4   0.1   365   444   118   198   103   199 0.85 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   3  10   5.2e-05    0.0022   15.9   0.0   370   430   189   249   183   254 0.90 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   4  10   2.7e-08   1.1e-06   26.8   0.0   368   444   253   330   250   331 0.92 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   5  10   4.5e-05    0.0019   16.1   0.0   369   429   320   380   313   386 0.90 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   6  10   4.3e-07   1.8e-05   22.8   0.1   372   444   389   462   383   463 0.89 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   7  10   1.7e-10   7.2e-09   34.0   0.1   342   444   458   561   452   562 0.91 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   8  10   3.5e-08   1.5e-06   26.4   0.0   354   430   536   612   532   613 0.92 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   9  10   1.4e-09   5.9e-08   31.0   0.0   366   444   614   693   612   694 0.96 -
2648at50557_7539_0:00235a|STRG.5019.2:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1  10  10     0.017      0.74    7.6   0.1   369   424   683   738   680   741 0.88 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   1  10   6.7e-10   2.8e-08   32.1   0.1   345   444     4   103     1   104 0.73 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   2  10   5.7e-07   2.4e-05   22.4   0.1   365   444   118   198   103   199 0.85 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   3  10   5.2e-05    0.0022   15.9   0.0   370   430   189   249   183   254 0.90 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   4  10   2.7e-08   1.1e-06   26.8   0.0   368   444   253   330   250   331 0.92 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   5  10   4.5e-05    0.0019   16.1   0.0   369   429   320   380   313   386 0.90 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   6  10   4.3e-07   1.8e-05   22.8   0.1   372   444   389   462   383   463 0.89 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   7  10   1.7e-10   7.2e-09   34.0   0.1   342   444   458   561   452   562 0.91 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   8  10   3.5e-08   1.5e-06   26.4   0.0   354   430   536   612   532   613 0.92 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   9  10   1.4e-09   5.9e-08   31.0   0.0   366   444   614   693   612   694 0.96 -
2648at50557_7539_0:00235a|STRG.5019.3:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1  10  10     0.017      0.74    7.6   0.1   369   424   683   738   680   741 0.88 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   1  10   6.7e-10   2.8e-08   32.1   0.1   345   444     4   103     1   104 0.73 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   2  10   5.7e-07   2.4e-05   22.4   0.1   365   444   118   198   103   199 0.85 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   3  10   5.2e-05    0.0022   15.9   0.0   370   430   189   249   183   254 0.90 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   4  10   2.7e-08   1.1e-06   26.8   0.0   368   444   253   330   250   331 0.92 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   5  10   4.5e-05    0.0019   16.1   0.0   369   429   320   380   313   386 0.90 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   6  10   4.3e-07   1.8e-05   22.8   0.1   372   444   389   462   383   463 0.89 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   7  10   1.7e-10   7.2e-09   34.0   0.1   342   444   458   561   452   562 0.91 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   8  10   3.5e-08   1.5e-06   26.4   0.0   354   430   536   612   532   613 0.92 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   9  10   1.4e-09   5.9e-08   31.0   0.0   366   444   614   693   612   694 0.96 -
2648at50557_7539_0:00235a|STRG.5019.4:227-2461|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1  10  10     0.017      0.74    7.6   0.1   369   424   683   738   680   741 0.88 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   1  10   6.7e-10   2.8e-08   32.1   0.1   345   444     4   103     1   104 0.73 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   2  10   5.7e-07   2.4e-05   22.4   0.1   365   444   118   198   103   199 0.85 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   3  10   5.2e-05    0.0022   15.9   0.0   370   430   189   249   183   254 0.90 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   4  10   2.7e-08   1.1e-06   26.8   0.0   368   444   253   330   250   331 0.92 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   5  10   4.5e-05    0.0019   16.1   0.0   369   429   320   380   313   386 0.90 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   6  10   4.3e-07   1.8e-05   22.8   0.1   372   444   389   462   383   463 0.89 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   7  10   1.7e-10   7.2e-09   34.0   0.1   342   444   458   561   452   562 0.91 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   8  10   3.5e-08   1.5e-06   26.4   0.0   354   430   536   612   532   613 0.92 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1   9  10   1.4e-09   5.9e-08   31.0   0.0   366   444   614   693   612   694 0.96 -
