#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
108755at50557_178035_0:0020de|STRG.10765.2:251-877|+   -            209 108755at50557        -            150   2.3e-95  315.3   2.5   1   1   4.7e-97   2.8e-95  315.0   2.5     1   150    11   165    11   165 0.98 -
107216at50557_7038_0:002032|STRG.568.1:385-918|+       -            178 108755at50557        -            150   3.5e-39  132.9   0.0   1   1   7.3e-41   4.3e-39  132.6   0.0     4   149    17   168    15   169 0.92 -
107216at50557_7038_0:002032|STRG.568.2:676-1209|+      -            178 108755at50557        -            150   3.5e-39  132.9   0.0   1   1   7.3e-41   4.3e-39  132.6   0.0     4   149    17   168    15   169 0.92 -
104262at50557_132113_0:00109a|STRG.9844.1:235-744|+    -            170 108755at50557        -            150     5e-37  126.0   0.2   1   1     1e-38   5.9e-37  125.7   0.2     4   150    17   168    15   168 0.94 -
107216at50557_103372_0:00094d|STRG.1945.1:162-728|+    -            189 108755at50557        -            150   2.8e-36  123.5   0.1   1   1   6.1e-38   3.6e-36  123.2   0.1     4   149     5   155     3   156 0.93 -
107216at50557_56086_0:000591|STRG.2111.1:136-642|+     -            169 108755at50557        -            150   4.2e-35  119.7   0.8   1   1     8e-37   4.8e-35  119.5   0.8     4   149     9   159     6   160 0.90 -
107216at50557_110193_0:000c8b|STRG.12301.2:350-928|+   -            193 108755at50557        -            150   4.5e-35  119.6   0.4   1   1   1.1e-36   6.7e-35  119.0   0.4     4   148    13   164    11   166 0.89 -
107216at50557_103372_0:00094d|STRG.3688.1:377-1021|+   -            215 108755at50557        -            150   1.2e-34  118.2   0.2   1   1   2.7e-36   1.6e-34  117.8   0.2     4   149    12   162    10   163 0.92 -
129498at50557_103372_0:001a9c|STRG.15507.1:423-1127|+  -            235 108755at50557        -            150     9e-34  115.4   0.3   1   1   2.3e-35   1.4e-33  114.8   0.3     3   149    11   162    10   163 0.94 -
107216at50557_7004_0:001b36|STRG.14714.3:542-1105|+    -            188 108755at50557        -            150   4.8e-33  113.0   0.0   1   1     1e-34   5.9e-33  112.7   0.0     4   149     7   156     4   157 0.91 -
104262at50557_104421_0:0019e6|STRG.6104.1:11-520|+     -            170 108755at50557        -            150   1.3e-32  111.6   0.0   1   1   2.6e-34   1.5e-32  111.4   0.0     3   149    13   164    11   165 0.93 -
107216at50557_39758_0:004d90|STRG.4905.1:279-821|+     -            181 108755at50557        -            150   3.8e-32  110.1   0.0   1   1   8.3e-34   4.9e-32  109.8   0.0     4   149    12   162    10   163 0.93 -
104262at50557_132113_0:00109a|STRG.7527.1:459-935|+    -            159 108755at50557        -            150   4.6e-32  109.8   0.6   1   1   9.4e-34   5.6e-32  109.6   0.6     4   149     7   156     5   157 0.89 -
106023at50557_39758_0:004d29|STRG.6513.1:124-660|+     -            179 108755at50557        -            150   1.1e-31  108.6   0.1   1   1   2.3e-33   1.3e-31  108.3   0.1     5   150    18   172    13   172 0.83 -
107216at50557_7004_0:001b36|STRG.14714.1:563-1752|+    -            194 108755at50557        -            150   4.4e-31  106.7   0.0   1   1   9.6e-33   5.7e-31  106.3   0.0     4   149     7   162     4   163 0.86 -
107216at50557_7004_0:001b36|STRG.14714.2:563-1430|+    -            183 108755at50557        -            150   5.2e-31  106.4   0.1   1   1   1.1e-32   6.5e-31  106.1   0.1     4   149     7   151     4   152 0.89 -
109573at50557_103372_0:0023c7|STRG.6778.1:486-1139|+   -            218 108755at50557        -            150   2.3e-30  104.3   0.0   1   1   5.2e-32   3.1e-30  103.9   0.0     3   149     9   165     8   166 0.88 -
104262at50557_29053_0:001062|STRG.16692.3:417-1058|+   -            214 108755at50557        -            150   2.7e-30  104.1   0.0   1   1     6e-32   3.5e-30  103.7   0.0     5   149    14   169    11   170 0.85 -
129498at50557_1049336_0:003e46|STRG.4646.1:164-700|+   -            179 108755at50557        -            150   1.4e-28   98.6   0.0   1   1     3e-30   1.8e-28   98.2   0.0     5   141    13   152    10   160 0.91 -
104262at50557_103372_0:002a03|STRG.14299.1:1-1022|+    -            217 108755at50557        -            150   3.4e-28   97.3   3.6   1   1   1.7e-29     1e-27   95.7   3.6     4   119    33   153    31   169 0.87 -
104262at50557_64793_0:001dc9|STRG.14299.2:616-1341|+   -            242 108755at50557        -            150   5.2e-28   96.7   3.6   1   1   2.2e-29   1.3e-27   95.4   3.6     4   119    58   178    56   195 0.87 -
104262at50557_132113_0:00109a|STRG.5677.3:408-956|+    -            183 108755at50557        -            150   1.6e-25   88.6   0.0   1   1   3.4e-27     2e-25   88.3   0.0     4   146    14   160    12   164 0.90 -
108271at50557_286306_0:004073|STRG.2665.4:0-590|+      -            197 108755at50557        -            150   4.2e-25   87.2   0.2   1   1     9e-27   5.3e-25   86.9   0.2     4   149    12   162     9   163 0.88 -
108271at50557_64793_0:001833|STRG.2665.3:0-602|+       -            201 108755at50557        -            150   4.4e-25   87.2   0.2   1   1   9.7e-27   5.7e-25   86.8   0.2     4   149    12   162     9   163 0.88 -
108271at50557_64793_0:001833|STRG.2665.2:564-1181|+    -            206 108755at50557        -            150   4.7e-25   87.1   0.2   1   1     1e-26   6.2e-25   86.7   0.2     4   149    17   167    14   168 0.88 -
108271at50557_64793_0:001833|STRG.2665.1:104-727|+     -            208 108755at50557        -            150   4.9e-25   87.1   0.2   1   1   1.1e-26   6.4e-25   86.7   0.2     4   149    19   169    16   170 0.88 -
108755at50557_121225_0:0004e7|STRG.10263.1:764-1255|+  -            164 108755at50557        -            150   1.8e-24   85.2   0.0   1   1   3.4e-26     2e-24   85.0   0.0     2   147     2   154     1   157 0.87 -
108755at50557_121225_0:0004e7|STRG.10263.2:745-1236|+  -            164 108755at50557        -            150   1.8e-24   85.2   0.0   1   1   3.4e-26     2e-24   85.0   0.0     2   147     2   154     1   157 0.87 -
107216at50557_7038_0:002032|STRG.568.5:442-828|+       -            129 108755at50557        -            150   2.3e-24   84.9   0.0   1   1   4.7e-26   2.8e-24   84.6   0.0     4   110    17   129    15   129 0.90 -
108271at50557_224129_0:0005ad|STRG.6919.1:1027-1569|+  -            181 108755at50557        -            150   2.6e-24   84.7   0.5   1   1   6.7e-26   3.9e-24   84.1   0.5     4   149     1   151     1   152 0.86 -
108271at50557_224129_0:0005ad|STRG.6919.2:254-796|+    -            181 108755at50557        -            150   2.6e-24   84.7   0.5   1   1   6.7e-26   3.9e-24   84.1   0.5     4   149     1   151     1   152 0.86 -
107216at50557_39758_0:004d90|STRG.1934.2:1238-1741|+   -            168 108755at50557        -            150   6.6e-24   83.4   0.0   1   1   1.4e-25   8.4e-24   83.0   0.0     5   149    10   165     7   166 0.85 -
107216at50557_39758_0:004d90|STRG.1934.4:1218-1721|+   -            168 108755at50557        -            150   6.6e-24   83.4   0.0   1   1   1.4e-25   8.4e-24   83.0   0.0     5   149    10   165     7   166 0.85 -
104262at50557_88501_0:0010fe|STRG.6104.2:1266-1697|+   -            144 108755at50557        -            150   4.8e-23   80.6   0.0   1   1   9.4e-25   5.5e-23   80.4   0.0    35   149    22   141     2   142 0.90 -
129498at50557_42026_0:00277a|STRG.4646.2:359-1060|+    -            226 108755at50557        -            150   1.4e-22   79.0   0.0   1   1   3.4e-24     2e-22   78.5   0.0     6   141    20   154    16   162 0.88 -
108271at50557_43151_0:001e01|STRG.4860.1:39-596|+      -            186 108755at50557        -            150   1.7e-22   78.8   0.1   1   1   3.4e-24     2e-22   78.6   0.1     4   150     1   152     1   152 0.88 -
104262at50557_88501_0:0010fe|STRG.8069.3:233-883|+     -            217 108755at50557        -            150   4.3e-22   77.5   0.0   1   1     1e-23   6.2e-22   77.0   0.0     4   149    14   171    11   172 0.83 -
104262at50557_88501_0:0010fe|STRG.8069.4:233-883|+     -            217 108755at50557        -            150   4.3e-22   77.5   0.0   1   1     1e-23   6.2e-22   77.0   0.0     4   149    14   171    11   172 0.83 -
104262at50557_88501_0:0010fe|STRG.8069.1:620-1303|+    -            228 108755at50557        -            150   4.9e-22   77.3   0.0   1   1   1.2e-23   7.2e-22   76.8   0.0     4   149    25   182    22   183 0.83 -
104262at50557_88501_0:0010fe|STRG.8069.7:620-1303|+    -            228 108755at50557        -            150   4.9e-22   77.3   0.0   1   1   1.2e-23   7.2e-22   76.8   0.0     4   149    25   182    22   183 0.83 -
104262at50557_64793_0:001dc9|STRG.8069.2:1504-2211|+   -            236 108755at50557        -            150   5.5e-22   77.1   0.0   1   1   1.4e-23     8e-22   76.6   0.0     4   149    33   190    30   191 0.83 -
104262at50557_64793_0:001dc9|STRG.8069.5:1504-2211|+   -            236 108755at50557        -            150   5.5e-22   77.1   0.0   1   1   1.4e-23     8e-22   76.6   0.0     4   149    33   190    30   191 0.83 -
104262at50557_88501_0:0010fe|STRG.8069.6:107-859|+     -            251 108755at50557        -            150   6.6e-22   76.9   0.0   1   1   1.6e-23   9.7e-22   76.3   0.0     4   149    48   205    45   206 0.83 -
107216at50557_103372_0:00094d|STRG.13597.3:5200-5736|+ -            179 108755at50557        -            150   1.3e-21   75.9   0.1   1   1     3e-23   1.8e-21   75.5   0.1     4   149     4   158     2   159 0.86 -
129498at50557_7200_0:0025b6|STRG.16678.3:109-633|+     -            175 108755at50557        -            150   3.2e-21   74.7   0.4   1   1   6.9e-23   4.1e-21   74.3   0.4     4   148     8   163     6   165 0.86 -
108271at50557_197043_0:002be2|STRG.5891.1:4271-4780|-  -            170 108755at50557        -            150   6.6e-21   73.6   0.0   1   1   1.3e-22   7.8e-21   73.4   0.0     5   149     1   150     1   151 0.88 -
108271at50557_166361_0:003235|STRG.9677.1:409-963|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1   2.1e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
108271at50557_166361_0:003235|STRG.9677.2:406-960|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1   2.1e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
108271at50557_166361_0:003235|STRG.9677.3:421-975|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1   2.1e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
129498at50557_7029_0:0053a0|STRG.13597.2:5209-5893|+   -            171 108755at50557        -            150   2.4e-20   71.9   0.1   1   1   4.8e-22   2.8e-20   71.6   0.1     4   149     1   154     1   155 0.85 -
104262at50557_51655_0:002f35|STRG.9955.3:25-516|+      -            164 108755at50557        -            150   2.5e-19   68.5   0.0   1   1   4.8e-21   2.8e-19   68.3   0.0     2   147     9   163     8   164 0.88 -
129498at50557_7200_0:0025b6|STRG.16678.1:185-827|+     -            175 108755at50557        -            150   3.6e-19   68.0   0.3   1   1   7.7e-21   4.6e-19   67.7   0.3     4   148     8   163     6   165 0.85 -
129498at50557_7200_0:0025b6|STRG.16678.2:185-780|+     -            175 108755at50557        -            150   3.6e-19   68.0   0.3   1   1   7.7e-21   4.6e-19   67.7   0.3     4   148     8   163     6   165 0.85 -
115559at50557_286306_0:000620|STRG.8150.1:162-767|+    -            202 108755at50557        -            150   1.5e-18   66.0   0.8   1   1   3.6e-20   2.1e-18   65.5   0.8     4   147    27   175    25   178 0.84 -
115559at50557_286306_0:000620|STRG.8150.2:422-1027|+   -            202 108755at50557        -            150   1.5e-18   66.0   0.8   1   1   3.6e-20   2.1e-18   65.5   0.8     4   147    27   175    25   178 0.84 -
108271at50557_28612_0:005172|STRG.4701.1:222-791|+     -            190 108755at50557        -            150   1.5e-18   66.0   0.0   1   1   3.3e-20   1.9e-18   65.6   0.0     2   144     2   149     1   155 0.86 -
108271at50557_43041_0:000285|STRG.13341.2:450-989|+    -            180 108755at50557        -            150   3.2e-18   64.9   0.0   1   1   6.5e-20   3.8e-18   64.7   0.0     1   143    13   160    13   166 0.84 -
129498at50557_7493_0:00132e|STRG.12175.1:340-816|+     -            159 108755at50557        -            150   3.6e-18   64.8   0.0   1   1   7.1e-20   4.2e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
129498at50557_7493_0:00132e|STRG.12175.2:220-696|+     -            159 108755at50557        -            150   3.6e-18   64.8   0.0   1   1   7.1e-20   4.2e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
129498at50557_7493_0:00132e|STRG.12175.3:431-907|+     -            159 108755at50557        -            150   3.6e-18   64.8   0.0   1   1   7.1e-20   4.2e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
108271at50557_40932_0:00088c|STRG.13341.1:616-1244|+   -            167 108755at50557        -            150   1.2e-17   63.1   0.0   1   1   2.4e-19   1.4e-17   62.8   0.0     4   143     2   146     1   152 0.84 -
107216at50557_139723_0:001fab|STRG.1934.3:1235-1615|+  -            127 108755at50557        -            150   2.4e-17   62.1   0.0   1   1   4.5e-19   2.6e-17   61.9   0.0     5    94    11   105     8   127 0.81 -
107216at50557_104452_0:000bc4|STRG.5677.4:431-901|+    -            157 108755at50557        -            150   2.4e-17   62.1   0.0   1   1   5.7e-19   3.4e-17   61.6   0.0     4    81     9    86     7   108 0.89 -
104262at50557_6973_0:00268c|STRG.16692.1:417-943|+     -            170 108755at50557        -            150   5.6e-17   60.9   0.2   1   2   2.1e-08   1.3e-06   27.3   0.1     5    60    14    74    11    77 0.82 -
104262at50557_6973_0:00268c|STRG.16692.1:417-943|+     -            170 108755at50557        -            150   5.6e-17   60.9   0.2   2   2   7.9e-10   4.7e-08   31.9   0.0   106   149    82   125    75   126 0.94 -
104262at50557_6973_0:00268c|STRG.16692.2:504-1030|+    -            170 108755at50557        -            150   5.6e-17   60.9   0.2   1   2   2.1e-08   1.3e-06   27.3   0.1     5    60    14    74    11    77 0.82 -
104262at50557_6973_0:00268c|STRG.16692.2:504-1030|+    -            170 108755at50557        -            150   5.6e-17   60.9   0.2   2   2   7.9e-10   4.7e-08   31.9   0.0   106   149    82   125    75   126 0.94 -
105221at50557_7460_0:001362|STRG.1549.1:0-635|+        -            212 108755at50557        -            150   1.2e-16   59.8   0.0   1   1   2.9e-18   1.7e-16   59.3   0.0     3   149    23   177    21   178 0.78 -
109797at50557_83485_0:000ec1|STRG.11019.1:371-1276|+   -            302 108755at50557        -            150   3.2e-16   58.4   0.0   1   1     8e-18   4.8e-16   57.9   0.0     5   149    28   174    25   175 0.84 -
140221at50557_568069_0:001a32|STRG.10510.1:85-576|+    -            164 108755at50557        -            150   1.1e-15   56.7   0.0   1   1   2.6e-17   1.5e-15   56.2   0.0     4   127     8   135     6   163 0.85 -
140221at50557_568069_0:001a32|STRG.10510.2:85-576|+    -            164 108755at50557        -            150   1.1e-15   56.7   0.0   1   1   2.6e-17   1.5e-15   56.2   0.0     4   127     8   135     6   163 0.85 -
105221at50557_121845_0:0034ac|STRG.14839.1:338-871|+   -            178 108755at50557        -            150   1.2e-15   56.6   0.2   1   1   1.7e-15     1e-13   50.3   0.2     4   148     7   171     4   173 0.74 -
105221at50557_121845_0:0034ac|STRG.14839.2:335-973|+   -            175 108755at50557        -            150   1.6e-15   56.2   0.1   1   1   1.8e-15     1e-13   50.3   0.1     4   148     7   168     4   170 0.71 -
105221at50557_29053_0:00200e|STRG.8635.1:50-580|+      -            177 108755at50557        -            150   1.2e-14   53.4   0.0   1   1   2.4e-16   1.4e-14   53.1   0.0     2   149     8   166     7   167 0.82 -
104262at50557_13164_0:00360e|STRG.9955.1:459-971|+     -            171 108755at50557        -            150   2.1e-14   52.6   0.0   1   1   4.1e-16   2.4e-14   52.3   0.0    17   148     1   141     1   143 0.88 -
104262at50557_13164_0:00360e|STRG.9955.2:1483-1995|+   -            171 108755at50557        -            150   2.1e-14   52.6   0.0   1   1   4.1e-16   2.4e-14   52.3   0.0    17   148     1   141     1   143 0.88 -
108755at50557_7070_0:0026e1|STRG.16026.1:302-890|+     -            173 108755at50557        -            150     3e-14   52.0   0.0   1   2   1.5e-12   9.1e-11   40.7   0.0     5    66     1    64     1    73 0.87 -
108755at50557_7070_0:0026e1|STRG.16026.1:302-890|+     -            173 108755at50557        -            150     3e-14   52.0   0.0   2   2    0.0022      0.13   11.0   0.0    84   148    62   129    60   131 0.72 -
140221at50557_568069_0:001a32|STRG.7138.1:119-583|+    -            155 108755at50557        -            150   3.5e-14   51.8   0.0   1   1     7e-16   4.1e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.7138.2:672-1136|+   -            155 108755at50557        -            150   3.5e-14   51.8   0.0   1   1     7e-16   4.1e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.7138.3:871-1335|+   -            155 108755at50557        -            150   3.5e-14   51.8   0.0   1   1     7e-16   4.1e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.7138.4:876-1340|+   -            155 108755at50557        -            150   3.5e-14   51.8   0.0   1   1     7e-16   4.1e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.7138.5:524-988|+    -            155 108755at50557        -            150   3.5e-14   51.8   0.0   1   1     7e-16   4.1e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.7138.6:243-707|+    -            155 108755at50557        -            150   3.5e-14   51.8   0.0   1   1     7e-16   4.1e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.7077.1:540-1019|+   -            160 108755at50557        -            150   7.1e-14   50.8   0.0   1   1   7.3e-15   4.3e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.7077.2:104-583|+    -            160 108755at50557        -            150   7.1e-14   50.8   0.0   1   1   7.3e-15   4.3e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.7077.3:104-583|+    -            160 108755at50557        -            150   7.1e-14   50.8   0.0   1   1   7.3e-15   4.3e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.15185.1:546-1025|+  -            160 108755at50557        -            150   1.2e-13   50.1   0.0   1   1   2.2e-15   1.3e-13   50.0   0.0     2   122     2   126     1   153 0.82 -
140221at50557_568069_0:001a32|STRG.4227.1:243-719|+    -            159 108755at50557        -            150   2.4e-13   49.1   0.0   1   1   5.9e-15   3.5e-13   48.6   0.0     3   119     2   123     1   158 0.80 -
140221at50557_568069_0:001a32|STRG.14807.1:284-763|+   -            160 108755at50557        -            150   3.1e-13   48.7   0.0   1   1   3.8e-14   2.2e-12   46.0   0.0     2   142     2   159     1   160 0.76 -
105221at50557_54969_0:000f08|STRG.2729.4:255-743|+     -            163 108755at50557        -            150   6.3e-13   47.7   0.9   1   1   1.5e-14   8.6e-13   47.3   0.9     3   149     5   156     4   157 0.76 -
105221at50557_54969_0:000f08|STRG.2729.5:255-743|+     -            163 108755at50557        -            150   6.3e-13   47.7   0.9   1   1   1.5e-14   8.6e-13   47.3   0.9     3   149     5   156     4   157 0.76 -
129498at50557_7220_0:0008bf|STRG.5677.1:76-453|+       -            126 108755at50557        -            150   1.5e-12   46.6   0.0   1   1   2.8e-14   1.7e-12   46.4   0.0    51   146     4   103     1   107 0.86 -
129498at50557_7227_0:0034ce|STRG.5677.5:200-610|+      -            137 108755at50557        -            150   1.9e-12   46.2   0.0   1   1   3.8e-14   2.2e-12   46.0   0.0    51   146     4   103     1   107 0.86 -
140221at50557_568069_0:001a32|STRG.12000.1:272-718|+   -            149 108755at50557        -            150   8.6e-12   44.1   0.0   1   1   1.6e-13   9.5e-12   43.9   0.0     5   142     2   148     1   149 0.77 -
140221at50557_568069_0:001a32|STRG.12000.2:166-612|+   -            149 108755at50557        -            150   8.6e-12   44.1   0.0   1   1   1.6e-13   9.5e-12   43.9   0.0     5   142     2   148     1   149 0.77 -
140221at50557_568069_0:001a32|STRG.12000.3:1716-2162|+ -            149 108755at50557        -            150   8.6e-12   44.1   0.0   1   1   1.6e-13   9.5e-12   43.9   0.0     5   142     2   148     1   149 0.77 -
140221at50557_568069_0:001a32|STRG.12000.4:1629-2075|+ -            149 108755at50557        -            150   8.6e-12   44.1   0.0   1   1   1.6e-13   9.5e-12   43.9   0.0     5   142     2   148     1   149 0.77 -
107216at50557_28612_0:00371f|STRG.1934.1:1259-1612|+   -            118 108755at50557        -            150   1.6e-11   43.2   0.0   1   2   5.5e-07   3.3e-05   22.7   0.0     5    42     3    40     1    61 0.88 -
107216at50557_28612_0:00371f|STRG.1934.1:1259-1612|+   -            118 108755at50557        -            150   1.6e-11   43.2   0.0   2   2   5.9e-06   0.00035   19.4   0.0   105   149    69   115    43   116 0.80 -
115559at50557_42026_0:0013f7|STRG.10193.1:1103-1594|+  -            164 108755at50557        -            150   7.7e-10   37.7   0.0   1   1   2.2e-10   1.3e-08   33.7   0.0     4   148     9   156     6   158 0.69 -
115559at50557_42026_0:0013f7|STRG.10193.2:1250-1741|+  -            164 108755at50557        -            150   7.7e-10   37.7   0.0   1   1   2.2e-10   1.3e-08   33.7   0.0     4   148     9   156     6   158 0.69 -
108271at50557_13249_0:001644|STRG.6204.1:1847-2332|+   -            162 108755at50557        -            150     2e-09   36.4   0.0   1   1   4.3e-11   2.6e-09   36.0   0.0     5   143     1   143     1   148 0.83 -
108271at50557_13249_0:001644|STRG.6204.2:2106-2591|+   -            162 108755at50557        -            150     2e-09   36.4   0.0   1   1   4.3e-11   2.6e-09   36.0   0.0     5   143     1   143     1   148 0.83 -
104262at50557_378494_0:000a18|STRG.16692.1:647-874|+   -             76 108755at50557        -            150   5.7e-09   34.9   0.0   1   1   1.2e-10   7.2e-09   34.6   0.0   106   149    11    54     4    55 0.94 -
104262at50557_378494_0:000a18|STRG.16692.2:734-961|+   -             76 108755at50557        -            150   5.7e-09   34.9   0.0   1   1   1.2e-10   7.2e-09   34.6   0.0   106   149    11    54     4    55 0.94 -
108271at50557_7536_0:004142|STRG.1997.1:651-1190|+     -            180 108755at50557        -            150   6.8e-08   31.4   0.0   1   1   6.3e-09   3.7e-07   29.0   0.0    84   143    84   144     1   152 0.63 -
115559at50557_51655_0:001474|STRG.7379.1:1-372|+       -            124 108755at50557        -            150   7.5e-08   31.3   0.2   1   1     2e-09   1.2e-07   30.6   0.2    13   127     1   122     1   124 0.78 -
118237at50557_411798_0:000ee6|STRG.15223.1:521-1141|+  -            207 108755at50557        -            150   1.4e-07   30.4   0.0   1   1   3.4e-09     2e-07   29.9   0.0     6   125    26   151    23   162 0.81 -
28600at50557_520822_0:000c07|STRG.16357.1:661-2541|+   -            627 108755at50557        -            150   3.1e-07   29.3   0.0   1   2   1.6e-05   0.00093   18.0   0.0     4   148    12   161     9   163 0.76 -
28600at50557_520822_0:000c07|STRG.16357.1:661-2541|+   -            627 108755at50557        -            150   3.1e-07   29.3   0.0   2   2     0.016      0.93    8.3   0.0     8   120   428   544   422   549 0.75 -
28600at50557_13686_0:0008a3|STRG.16357.2:661-2580|+    -            640 108755at50557        -            150   3.4e-07   29.2   0.0   1   2   1.6e-05   0.00096   17.9   0.0     4   148    12   161     9   163 0.76 -
28600at50557_13686_0:0008a3|STRG.16357.2:661-2580|+    -            640 108755at50557        -            150   3.4e-07   29.2   0.0   2   2     0.016      0.96    8.2   0.0     8   120   428   544   422   549 0.75 -
28600at50557_13686_0:0008a3|STRG.16357.3:742-2661|+    -            640 108755at50557        -            150   3.4e-07   29.2   0.0   1   2   1.6e-05   0.00096   17.9   0.0     4   148    12   161     9   163 0.76 -
28600at50557_13686_0:0008a3|STRG.16357.3:742-2661|+    -            640 108755at50557        -            150   3.4e-07   29.2   0.0   2   2     0.016      0.96    8.2   0.0     8   120   428   544   422   549 0.75 -
115559at50557_110193_0:002217|STRG.1997.2:166-552|+    -            129 108755at50557        -            150   4.9e-07   28.6   0.0   1   1     1e-08   5.9e-07   28.4   0.0   106   143    75   112    45   120 0.84 -
104262at50557_88501_0:0010fe|STRG.4120.1:200-820|+     -            207 108755at50557        -            150   9.8e-07   27.7   0.0   1   2   3.6e-05    0.0021   16.8   0.0     4    74    29   101    26   135 0.83 -
104262at50557_88501_0:0010fe|STRG.4120.1:200-820|+     -            207 108755at50557        -            150   9.8e-07   27.7   0.0   2   2    0.0068       0.4    9.4   0.0    88   127   137   180   117   207 0.63 -
108271at50557_34740_0:0010fd|STRG.9181.2:1467-2105|+   -            213 108755at50557        -            150   1.7e-06   26.9   0.0   1   1   1.2e-07     7e-06   24.9   0.0     2   114    36   162    35   202 0.65 -
118237at50557_7070_0:00080a|STRG.12030.1:1510-1986|+   -            159 108755at50557        -            150   3.1e-06   26.0   0.0   1   1   6.7e-08     4e-06   25.7   0.0     5   116     2   115     1   123 0.84 -
118237at50557_7070_0:00080a|STRG.12030.2:1510-1986|+   -            159 108755at50557        -            150   3.1e-06   26.0   0.0   1   1   6.7e-08     4e-06   25.7   0.0     5   116     2   115     1   123 0.84 -
