#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117348at50557_103372_0:000852|STRG.4767.1:130-744|+    -            205 117348at50557        -            180  1.4e-107  356.5   0.1   1   1  2.3e-109  1.6e-107  356.3   0.1     1   180     1   189     1   189 0.97 -
117348at50557_56086_0:0035e5|STRG.2289.2:521-985|+     -            155 117348at50557        -            180   7.2e-18   64.2   0.2   1   1     3e-19     2e-17   62.7   0.2    52   138     5    97     1   151 0.76 -
117348at50557_7539_0:000af2|STRG.6558.1:414-923|+      -            170 117348at50557        -            180     2e-16   59.5   0.0   1   1   1.3e-17     9e-16   57.4   0.0    21   175     2   167     1   170 0.74 -
117348at50557_7539_0:000af2|STRG.6558.2:242-751|+      -            170 117348at50557        -            180     2e-16   59.5   0.0   1   1   1.3e-17     9e-16   57.4   0.0    21   175     2   167     1   170 0.74 -
117348at50557_7539_0:000af2|STRG.6558.3:193-702|+      -            170 117348at50557        -            180     2e-16   59.5   0.0   1   1   1.3e-17     9e-16   57.4   0.0    21   175     2   167     1   170 0.74 -
117348at50557_7539_0:000af2|STRG.6558.4:217-726|+      -            170 117348at50557        -            180     2e-16   59.5   0.0   1   1   1.3e-17     9e-16   57.4   0.0    21   175     2   167     1   170 0.74 -
117348at50557_37344_0:00207e|STRG.2289.1:292-654|+     -            121 117348at50557        -            180   2.3e-16   59.3   0.1   1   1   9.9e-18   6.7e-16   57.8   0.1    16   119    14   112     2   121 0.84 -
104262at50557_132113_0:00109a|STRG.3358.1:232-741|+    -            170 117348at50557        -            180   1.9e-09   36.8   0.2   1   1   3.5e-11   2.4e-09   36.4   0.2    40   133    40   134    11   151 0.71 -
104262at50557_132113_0:00109a|STRG.3358.2:231-740|+    -            170 117348at50557        -            180   1.9e-09   36.8   0.2   1   1   3.5e-11   2.4e-09   36.4   0.2    40   133    40   134    11   151 0.71 -
110603at50557_103372_0:00177b|STRG.10387.1:267-1004|+  -            246 117348at50557        -            180     2e-09   36.7   1.1   1   1   5.7e-11   3.9e-09   35.7   1.1    19   148    47   177    29   193 0.74 -
104262at50557_132113_0:00109a|STRG.6247.1:470-946|+    -            159 117348at50557        -            180   1.3e-08   34.0   0.2   1   1   2.3e-10   1.6e-08   33.8   0.2    19   134     8   124     3   153 0.69 -
104262at50557_29053_0:001062|STRG.7146.2:365-1033|+    -            223 117348at50557        -            180   1.4e-08   33.9   0.0   1   1   3.2e-10   2.2e-08   33.3   0.0    18   179    20   189    11   190 0.69 -
104262at50557_132113_0:00109a|STRG.7868.2:387-935|+    -            183 117348at50557        -            180   1.5e-08   33.8   0.0   1   1     3e-10     2e-08   33.4   0.0    19   135    15   132     6   165 0.79 -
104262at50557_132113_0:00109a|STRG.7868.4:494-1042|+   -            183 117348at50557        -            180   1.5e-08   33.8   0.0   1   1     3e-10     2e-08   33.4   0.0    19   135    15   132     6   165 0.79 -
107216at50557_110193_0:000c8b|STRG.7804.1:324-902|+    -            193 117348at50557        -            180   2.4e-08   33.2   0.1   1   1   4.2e-10   2.9e-08   32.9   0.1    49   170    41   167    10   177 0.63 -
107216at50557_7038_0:002032|STRG.12428.1:688-1251|+    -            188 117348at50557        -            180   2.6e-08   33.1   0.0   1   1   4.6e-10   3.1e-08   32.8   0.0    47   133    40   135     6   175 0.69 -
107216at50557_7038_0:002032|STRG.12428.2:395-958|+     -            188 117348at50557        -            180   2.6e-08   33.1   0.0   1   1   4.6e-10   3.1e-08   32.8   0.0    47   133    40   135     6   175 0.69 -
107216at50557_51655_0:0016fc|STRG.12428.3:876-1472|+   -            199 117348at50557        -            180   2.9e-08   32.9   0.0   1   1   5.9e-10     4e-08   32.5   0.0    19   133    11   128     7   169 0.68 -
107216at50557_51655_0:0016fc|STRG.12428.4:1024-1620|+  -            199 117348at50557        -            180   2.9e-08   32.9   0.0   1   1   5.9e-10     4e-08   32.5   0.0    19   133    11   128     7   169 0.68 -
107216at50557_51655_0:0016fc|STRG.12428.5:866-1462|+   -            199 117348at50557        -            180   2.9e-08   32.9   0.0   1   1   5.9e-10     4e-08   32.5   0.0    19   133    11   128     7   169 0.68 -
107216at50557_51655_0:0016fc|STRG.12428.6:1022-1618|+  -            199 117348at50557        -            180   2.9e-08   32.9   0.0   1   1   5.9e-10     4e-08   32.5   0.0    19   133    11   128     7   169 0.68 -
107216at50557_51655_0:0016fc|STRG.7868.1:534-905|+     -            124 117348at50557        -            180   4.1e-08   32.4   0.0   1   1   8.4e-10   5.7e-08   31.9   0.0    19   131    10   123     6   124 0.72 -
107216at50557_51655_0:0016fc|STRG.7868.3:402-773|+     -            124 117348at50557        -            180   4.1e-08   32.4   0.0   1   1   8.4e-10   5.7e-08   31.9   0.0    19   131    10   123     6   124 0.72 -
129498at50557_7493_0:00132e|STRG.15445.1:349-825|+     -            159 117348at50557        -            180   4.3e-08   32.3   0.0   1   1   7.2e-10   4.9e-08   32.2   0.0    21   139     4   122     1   157 0.71 -
129498at50557_7493_0:00132e|STRG.15445.2:424-900|+     -            159 117348at50557        -            180   4.3e-08   32.3   0.0   1   1   7.2e-10   4.9e-08   32.2   0.0    21   139     4   122     1   157 0.71 -
129498at50557_29053_0:002abd|STRG.194.1:580-942|+      -            121 117348at50557        -            180   6.2e-08   31.8   0.0   1   1   1.1e-09   7.7e-08   31.5   0.0    21   134     4   118     1   120 0.74 -
104262at50557_411798_0:001745|STRG.1128.1:160-804|+    -            215 117348at50557        -            180   1.3e-07   30.7   0.4   1   1   3.2e-09   2.2e-07   30.1   0.4    20   178     8   166     4   168 0.68 -
107216at50557_7004_0:001b36|STRG.12142.1:490-1053|+    -            188 117348at50557        -            180     2e-07   30.2   0.0   1   1   3.3e-09   2.3e-07   30.0   0.0    46   107    28    93     4   157 0.76 -
107216at50557_103372_0:00094d|STRG.10328.1:138-704|+   -            189 117348at50557        -            180   2.6e-07   29.8   0.0   1   1   5.1e-09   3.5e-07   29.4   0.0    21   170     8   157     3   166 0.75 -
107216at50557_39758_0:004d90|STRG.14393.1:284-826|+    -            181 117348at50557        -            180     5e-07   28.9   0.0   1   1   1.3e-08   8.8e-07   28.1   0.0    20   171    14   165     6   174 0.77 -
106023at50557_456900_0:0019f7|STRG.12795.1:907-1554|+  -            216 117348at50557        -            180   5.7e-07   28.7   0.0   1   1   1.1e-08   7.4e-07   28.3   0.0    18   135    23   142    18   180 0.73 -
106023at50557_456900_0:0019f7|STRG.12795.3:201-848|+   -            216 117348at50557        -            180   5.7e-07   28.7   0.0   1   1   1.1e-08   7.4e-07   28.3   0.0    18   135    23   142    18   180 0.73 -
106023at50557_456900_0:0019f7|STRG.12795.6:263-910|+   -            216 117348at50557        -            180   5.7e-07   28.7   0.0   1   1   1.1e-08   7.4e-07   28.3   0.0    18   135    23   142    18   180 0.73 -
106023at50557_456900_0:0019f7|STRG.12795.4:76-726|+    -            217 117348at50557        -            180   5.7e-07   28.7   0.0   1   1   1.1e-08   7.5e-07   28.3   0.0    18   135    24   143    19   181 0.73 -
129498at50557_103372_0:001a9c|STRG.11051.1:4342-5040|+ -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
129498at50557_103372_0:001a9c|STRG.11051.2:4205-4903|+ -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
129498at50557_103372_0:001a9c|STRG.11051.3:3221-3919|+ -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
129498at50557_103372_0:001a9c|STRG.11051.4:2917-3615|+ -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
129498at50557_103372_0:001a9c|STRG.11051.5:2917-3615|+ -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
129498at50557_103372_0:001a9c|STRG.11051.6:2893-3591|+ -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
129498at50557_103372_0:001a9c|STRG.11051.7:568-1266|+  -            233 117348at50557        -            180   5.9e-07   28.6   0.2   1   1   1.2e-08     8e-07   28.2   0.2    18   138    12   134     8   171 0.66 -
106023at50557_67767_0:00110a|STRG.12795.5:188-856|+    -            223 117348at50557        -            180   6.2e-07   28.6   0.0   1   1   1.2e-08   8.1e-07   28.2   0.0    18   135    30   149    25   187 0.73 -
104262at50557_28612_0:0030d7|STRG.2998.1:205-840|+     -            212 117348at50557        -            180   9.1e-07   28.0   0.0   1   1   1.8e-08   1.2e-06   27.6   0.0    17   134     8   132     2   178 0.68 -
104262at50557_28612_0:0030d7|STRG.2998.2:691-1326|+    -            212 117348at50557        -            180   9.1e-07   28.0   0.0   1   1   1.8e-08   1.2e-06   27.6   0.0    17   134     8   132     2   178 0.68 -
104262at50557_64793_0:001dc9|STRG.2998.3:1564-2259|+   -            232 117348at50557        -            180   1.1e-06   27.8   0.1   1   1   2.3e-08   1.6e-06   27.3   0.1    16   134    27   152    21   198 0.68 -
104262at50557_411798_0:001745|STRG.2998.4:127-855|+    -            243 117348at50557        -            180   1.2e-06   27.6   0.1   1   1   2.6e-08   1.8e-06   27.1   0.1    16   134    38   163    32   209 0.68 -
106023at50557_609295_0:001bec|STRG.12795.2:15-917|+    -            301 117348at50557        -            180   1.3e-06   27.5   0.1   1   1   2.7e-08   1.8e-06   27.0   0.1    18   135   108   227   103   264 0.73 -
104262at50557_2015173_0:0022de|STRG.14269.1:127-672|+  -            182 117348at50557        -            180   2.5e-06   26.6   0.0   1   1   4.5e-08   3.1e-06   26.3   0.0    17   106    25   111    19   171 0.80 -
108755at50557_178035_0:0020de|STRG.8551.2:289-915|+    -            209 117348at50557        -            180     3e-06   26.3   0.1   1   1   6.7e-08   4.5e-06   25.8   0.1    54   167    43   163    12   174 0.63 -
108755at50557_456900_0:000c82|STRG.8551.1:299-951|+    -            213 117348at50557        -            180   3.2e-06   26.2   0.1   1   1     7e-08   4.8e-06   25.7   0.1    54   167    43   163    12   174 0.63 -
104262at50557_39758_0:003743|STRG.6842.2:618-1229|+    -            204 117348at50557        -            180   4.6e-06   25.7   0.1   1   1   8.4e-08   5.7e-06   25.4   0.1    48   174    31   163     4   169 0.67 -
104262at50557_39758_0:003743|STRG.6842.1:618-1232|+    -            205 117348at50557        -            180   4.8e-06   25.7   0.1   1   1   8.5e-08   5.8e-06   25.4   0.1    48   174    31   163     4   169 0.67 -
117348at50557_54969_0:003e1b|STRG.1286.3:966-1271|+    -            102 117348at50557        -            180   4.8e-06   25.7   0.1   1   1   3.3e-07   2.2e-05   23.5   0.1    58   139     4   101     1   102 0.77 -
106023at50557_39758_0:004d29|STRG.5785.1:124-660|+     -            179 117348at50557        -            180   5.3e-06   25.5   0.1   1   1   1.4e-07   9.2e-06   24.8   0.1    18   109    17   105     9   146 0.71 -
104262at50557_411798_0:001745|STRG.16075.1:557-1084|+  -            176 117348at50557        -            180   6.4e-06   25.3   0.1   1   1   1.2e-07   8.1e-06   24.9   0.1    54   142    42   139     8   174 0.69 -
129498at50557_37001_0:002409|STRG.7131.1:9-666|+       -            175 117348at50557        -            180   7.6e-06   25.0   0.1   1   1   1.1e-06   7.5e-05   21.8   0.1    38   171     3   145     1   153 0.79 -
106023at50557_7038_0:002188|STRG.4026.1:190-735|+      -            182 117348at50557        -            180   9.4e-06   24.7   0.0   1   1   1.8e-07   1.2e-05   24.4   0.0    38   134    17   121     3   161 0.67 -
108755at50557_28612_0:002c6d|STRG.6625.1:327-920|+     -            198 117348at50557        -            180   1.1e-05   24.5   0.0   1   1   2.2e-07   1.5e-05   24.1   0.0    50   171    27   158     5   168 0.69 -
28600at50557_520822_0:000c07|STRG.5897.2:532-2412|+    -            627 117348at50557        -            180   1.3e-05   24.2   0.2   1   2    0.0022      0.15   11.0   0.0    90   165    81   159     6   172 0.71 -
28600at50557_520822_0:000c07|STRG.5897.2:532-2412|+    -            627 117348at50557        -            180   1.3e-05   24.2   0.2   2   2    0.0024      0.16   10.9   0.1    13   136   419   543   412   552 0.71 -
104262at50557_34740_0:0027f7|STRG.726.4:2016-2657|+    -            214 117348at50557        -            180   1.3e-05   24.2   0.0   1   1     3e-07     2e-05   23.6   0.0    19   139    12   138     6   169 0.75 -
104262at50557_34740_0:0027f7|STRG.726.8:11-652|+       -            214 117348at50557        -            180   1.3e-05   24.2   0.0   1   1     3e-07     2e-05   23.6   0.0    19   139    12   138     6   169 0.75 -
28600at50557_13686_0:0008a3|STRG.5897.1:532-2451|+     -            640 117348at50557        -            180   1.4e-05   24.2   0.2   1   2    0.0023      0.15   11.0   0.0    90   165    81   159     6   172 0.71 -
28600at50557_13686_0:0008a3|STRG.5897.1:532-2451|+     -            640 117348at50557        -            180   1.4e-05   24.2   0.2   2   2    0.0024      0.17   10.9   0.1    13   136   419   543   412   552 0.71 -
106023at50557_7038_0:002188|STRG.4026.3:207-710|+      -            168 117348at50557        -            180   1.7e-05   23.9   0.0   1   1   2.9e-07     2e-05   23.7   0.0    43   134     8   107     1   150 0.69 -
106023at50557_7038_0:002188|STRG.4026.4:185-688|+      -            168 117348at50557        -            180   1.7e-05   23.9   0.0   1   1   2.9e-07     2e-05   23.7   0.0    43   134     8   107     1   150 0.69 -
129498at50557_166361_0:0004c6|STRG.4026.2:181-705|+    -            175 117348at50557        -            180   1.7e-05   23.8   0.0   1   1   3.2e-07   2.2e-05   23.5   0.0    43   134    10   109     3   153 0.69 -
108271at50557_166361_0:003235|STRG.8344.1:390-944|+    -            185 117348at50557        -            180   2.2e-05   23.5   0.1   1   1   3.5e-07   2.4e-05   23.4   0.1    64   179    43   162     1   163 0.79 -
108271at50557_166361_0:003235|STRG.8344.2:315-869|+    -            185 117348at50557        -            180   2.2e-05   23.5   0.1   1   1   3.5e-07   2.4e-05   23.4   0.1    64   179    43   162     1   163 0.79 -
109573at50557_103372_0:0023c7|STRG.16392.1:487-1140|+  -            218 117348at50557        -            180     3e-05   23.1   0.0   1   1   1.2e-06   8.3e-05   21.6   0.0    65   172    55   169     8   176 0.66 -
104262at50557_103372_0:002a03|STRG.8872.1:174-833|+    -            220 117348at50557        -            180   3.1e-05   23.0   0.4   1   1   8.5e-07   5.8e-05   22.1   0.4    18   135    18   137    12   180 0.71 -
104262at50557_103372_0:002a03|STRG.8872.2:271-930|+    -            220 117348at50557        -            180   3.1e-05   23.0   0.4   1   1   8.5e-07   5.8e-05   22.1   0.4    18   135    18   137    12   180 0.71 -
104262at50557_103372_0:002a03|STRG.8872.3:431-1096|+   -            222 117348at50557        -            180   3.2e-05   23.0   0.4   1   1   8.7e-07   5.9e-05   22.1   0.4    18   135    20   139    14   182 0.71 -
109573at50557_103372_0:0023c7|STRG.16392.2:114-677|+   -            188 117348at50557        -            180   3.6e-05   22.8   0.0   1   1   1.4e-06   9.9e-05   21.4   0.0    65   173    25   140     5   147 0.70 -
81145at50557_104421_0:001dae|STRG.2835.1:372-1289|+    -            306 117348at50557        -            180   4.6e-05   22.5   0.3   1   2   2.9e-06    0.0002   20.4   0.1    20   111     5    98     2   112 0.81 -
81145at50557_104421_0:001dae|STRG.2835.1:372-1289|+    -            306 117348at50557        -            180   4.6e-05   22.5   0.3   2   2       7.6   5.2e+02   -0.5   0.0    84   123   158   200   154   231 0.75 -
81145at50557_104421_0:001dae|STRG.2835.2:430-1347|+    -            306 117348at50557        -            180   4.6e-05   22.5   0.3   1   2   2.9e-06    0.0002   20.4   0.1    20   111     5    98     2   112 0.81 -
81145at50557_104421_0:001dae|STRG.2835.2:430-1347|+    -            306 117348at50557        -            180   4.6e-05   22.5   0.3   2   2       7.6   5.2e+02   -0.5   0.0    84   123   158   200   154   231 0.75 -
104262at50557_64793_0:001dc9|STRG.8872.4:626-1405|+    -            260 117348at50557        -            180   4.9e-05   22.4   0.3   1   1   1.3e-06     9e-05   21.5   0.3    18   135    58   177    52   220 0.71 -
117348at50557_116153_0:00098a|STRG.1286.1:915-1247|+   -            111 117348at50557        -            180    0.0001   21.4   0.1   1   1   5.5e-06   0.00038   19.5   0.1    55   132    18   111     1   111 0.74 -
117348at50557_116153_0:00098a|STRG.1286.2:915-1247|+   -            111 117348at50557        -            180    0.0001   21.4   0.1   1   1   5.5e-06   0.00038   19.5   0.1    55   132    18   111     1   111 0.74 -
107216at50557_103372_0:00094d|STRG.15862.1:384-1028|+  -            215 117348at50557        -            180   0.00012   21.2   0.0   1   1   2.5e-06   0.00017   20.6   0.0    18   174    12   168     3   174 0.64 -
41766at50557_286306_0:004435|STRG.726.4:169-2726|+     -            737 117348at50557        -            180   0.00013   21.0   0.0   1   1   4.1e-06   0.00028   19.9   0.0    19   138   512   637   503   665 0.75 -
105221at50557_224129_0:000e95|STRG.9393.1:963-1451|+   -            163 117348at50557        -            180   0.00015   20.8   0.1   1   1   3.2e-06   0.00022   20.3   0.1    21   135     9   123     4   134 0.75 -
105221at50557_224129_0:000e95|STRG.9393.2:515-1003|+   -            163 117348at50557        -            180   0.00015   20.8   0.1   1   1   3.2e-06   0.00022   20.3   0.1    21   135     9   123     4   134 0.75 -
105221at50557_224129_0:000e95|STRG.9393.3:960-1448|+   -            163 117348at50557        -            180   0.00015   20.8   0.1   1   1   3.2e-06   0.00022   20.3   0.1    21   135     9   123     4   134 0.75 -
105221at50557_224129_0:000e95|STRG.9393.4:741-1229|+   -            163 117348at50557        -            180   0.00015   20.8   0.1   1   1   3.2e-06   0.00022   20.3   0.1    21   135     9   123     4   134 0.75 -
105221at50557_224129_0:000e95|STRG.9393.5:850-1338|+   -            163 117348at50557        -            180   0.00015   20.8   0.1   1   1   3.2e-06   0.00022   20.3   0.1    21   135     9   123     4   134 0.75 -
105221at50557_224129_0:000e95|STRG.9393.6:985-1473|+   -            163 117348at50557        -            180   0.00015   20.8   0.1   1   1   3.2e-06   0.00022   20.3   0.1    21   135     9   123     4   134 0.75 -
115559at50557_286306_0:000620|STRG.14065.1:219-824|+   -            202 117348at50557        -            180   0.00016   20.7   0.1   1   1   2.6e-06   0.00018   20.6   0.1    62   169    67   178    16   189 0.70 -
115559at50557_286306_0:000620|STRG.14065.2:568-1173|+  -            202 117348at50557        -            180   0.00016   20.7   0.1   1   1   2.6e-06   0.00018   20.6   0.1    62   169    67   178    16   189 0.70 -
115559at50557_286306_0:000620|STRG.14065.3:243-848|+   -            202 117348at50557        -            180   0.00016   20.7   0.1   1   1   2.6e-06   0.00018   20.6   0.1    62   169    67   178    16   189 0.70 -
115559at50557_286306_0:000620|STRG.14065.4:616-1221|+  -            202 117348at50557        -            180   0.00016   20.7   0.1   1   1   2.6e-06   0.00018   20.6   0.1    62   169    67   178    16   189 0.70 -
115559at50557_286306_0:000620|STRG.14065.5:820-1425|+  -            202 117348at50557        -            180   0.00016   20.7   0.1   1   1   2.6e-06   0.00018   20.6   0.1    62   169    67   178    16   189 0.70 -
115559at50557_286306_0:000620|STRG.14065.6:1133-1738|+ -            202 117348at50557        -            180   0.00016   20.7   0.1   1   1   2.6e-06   0.00018   20.6   0.1    62   169    67   178    16   189 0.70 -
104262at50557_13164_0:00360e|STRG.726.7:471-983|+      -            171 117348at50557        -            180   0.00023   20.2   0.0   1   1   3.7e-06   0.00025   20.1   0.0    60   139    28   115     6   148 0.77 -
108271at50557_286306_0:004073|STRG.11619.1:125-715|+   -            197 117348at50557        -            180   0.00026   20.1   0.0   1   1   4.5e-06   0.00031   19.8   0.0    56   136    51   132     8   172 0.69 -
108271at50557_64793_0:001833|STRG.11619.3:567-1184|+   -            206 117348at50557        -            180   0.00028   19.9   0.0   1   1   5.1e-06   0.00035   19.6   0.0    56   136    56   137    12   177 0.70 -
108271at50557_64793_0:001833|STRG.11619.4:207-824|+    -            206 117348at50557        -            180   0.00028   19.9   0.0   1   1   5.1e-06   0.00035   19.6   0.0    56   136    56   137    12   177 0.70 -
108271at50557_64793_0:001833|STRG.11619.2:104-727|+    -            208 117348at50557        -            180   0.00029   19.9   0.0   1   1   5.3e-06   0.00036   19.6   0.0    56   136    58   139    14   179 0.70 -
108271at50557_40932_0:00088c|STRG.2098.1:549-1092|+    -            167 117348at50557        -            180    0.0005   19.1   0.0   1   1   7.5e-06   0.00051   19.1   0.0    64   136    44   122     1   161 0.73 -
108271at50557_40932_0:00088c|STRG.2098.3:549-1165|+    -            167 117348at50557        -            180    0.0005   19.1   0.0   1   1   7.5e-06   0.00051   19.1   0.0    64   136    44   122     1   161 0.73 -
108271at50557_40932_0:00088c|STRG.2098.4:543-1043|+    -            167 117348at50557        -            180    0.0005   19.1   0.0   1   1   7.5e-06   0.00051   19.1   0.0    64   136    44   122     1   161 0.73 -
108271at50557_197043_0:002be2|STRG.4523.1:34-540|+     -            169 117348at50557        -            180   0.00067   18.7   0.0   1   1   1.2e-05   0.00085   18.4   0.0    64   136    41   119    30   158 0.78 -
140221at50557_568069_0:001a32|STRG.16475.1:1910-2374|+ -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.2:118-582|+   -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.3:311-775|+   -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.4:707-1171|+  -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.5:906-1370|+  -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.6:911-1375|+  -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
