#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118237at50557_411798_0:000ee6|STRG.1858.1:18-638|+     -            207 118237at50557        -            167   1.1e-86  288.1   0.0   1   1   2.7e-88   1.8e-86  287.4   0.0    11   167    22   200     1   200 0.90 -
118237at50557_7070_0:00080a|STRG.9206.2:1450-1926|+    -            159 118237at50557        -            167   3.2e-28   97.9   0.0   1   1   5.5e-30   3.6e-28   97.8   0.0    13   141     1   134     1   151 0.87 -
117348at50557_104452_0:003894|STRG.10938.1:82-591|+    -            170 118237at50557        -            167   1.2e-27   96.0   0.0   1   1   3.3e-29   2.2e-27   95.2   0.0    12   159     5   169     1   170 0.83 -
117348at50557_103372_0:000852|STRG.4767.1:130-744|+    -            205 118237at50557        -            167   2.1e-27   95.3   0.0   1   1   2.7e-28   1.8e-26   92.3   0.0    14   161    19   189    11   194 0.78 -
111939at50557_103372_0:001457|STRG.1949.1:76-633|+     -            186 118237at50557        -            167     2e-26   92.1   0.0   1   1   3.9e-28   2.6e-26   91.7   0.0    13   137    21   147    15   157 0.92 -
118237at50557_1155016_0:0017e6|STRG.9206.3:1143-1478|+ -            112 118237at50557        -            167   3.4e-26   91.3   0.0   1   1   5.7e-28   3.8e-26   91.2   0.0    13   122     1   112     1   112 0.96 -
117348at50557_7539_0:000af2|STRG.6558.1:414-923|+      -            170 118237at50557        -            167   7.8e-22   77.2   0.0   1   1   1.4e-23   9.3e-22   76.9   0.0    17   146     3   133     1   140 0.92 -
117348at50557_7539_0:000af2|STRG.6558.2:242-751|+      -            170 118237at50557        -            167   7.8e-22   77.2   0.0   1   1   1.4e-23   9.3e-22   76.9   0.0    17   146     3   133     1   140 0.92 -
117348at50557_7539_0:000af2|STRG.6558.3:193-702|+      -            170 118237at50557        -            167   7.8e-22   77.2   0.0   1   1   1.4e-23   9.3e-22   76.9   0.0    17   146     3   133     1   140 0.92 -
117348at50557_7539_0:000af2|STRG.6558.4:217-726|+      -            170 118237at50557        -            167   7.8e-22   77.2   0.0   1   1   1.4e-23   9.3e-22   76.9   0.0    17   146     3   133     1   140 0.92 -
117348at50557_56086_0:0035e5|STRG.2289.2:521-985|+     -            155 118237at50557        -            167   2.1e-17   62.7   0.0   1   1   6.1e-19     4e-17   61.8   0.0    39   138     5   105     2   129 0.90 -
117348at50557_37344_0:00207e|STRG.2289.1:292-654|+     -            121 118237at50557        -            167   5.5e-17   61.4   0.0   1   1   9.6e-19   6.3e-17   61.2   0.0    13   116    16   120     7   121 0.92 -
104262at50557_411798_0:001745|STRG.16075.1:557-1084|+  -            176 118237at50557        -            167   6.6e-17   61.1   0.2   1   1   1.2e-18   7.9e-17   60.9   0.2     5   127     4   132     1   146 0.86 -
104262at50557_39758_0:003743|STRG.6842.2:618-1229|+    -            204 118237at50557        -            167   8.2e-14   51.1   0.2   1   1   1.8e-15   1.2e-13   50.6   0.2    14   129     8   128     2   149 0.85 -
104262at50557_39758_0:003743|STRG.6842.1:618-1232|+    -            205 118237at50557        -            167   8.5e-14   51.0   0.2   1   1   1.8e-15   1.2e-13   50.6   0.2    14   129     8   128     2   149 0.85 -
104262at50557_132113_0:00109a|STRG.3358.1:232-741|+    -            170 118237at50557        -            167   2.6e-13   49.5   0.2   1   1   4.7e-15   3.1e-13   49.2   0.2    13   126    17   135     6   149 0.82 -
104262at50557_132113_0:00109a|STRG.3358.2:231-740|+    -            170 118237at50557        -            167   2.6e-13   49.5   0.2   1   1   4.7e-15   3.1e-13   49.2   0.2    13   126    17   135     6   149 0.82 -
107216at50557_110193_0:000c8b|STRG.7804.1:324-902|+    -            193 118237at50557        -            167   3.7e-13   48.9   0.2   1   1   9.5e-15   6.3e-13   48.2   0.2    13   133    13   138     3   154 0.81 -
117348at50557_456900_0:002d4b|STRG.169.1:127-396|+     -             90 118237at50557        -            167   2.4e-12   46.3   0.1   1   1   4.3e-14   2.8e-12   46.1   0.1    14    74    19    87    10    90 0.79 -
108755at50557_178035_0:0020de|STRG.8551.2:289-915|+    -            209 118237at50557        -            167   3.2e-12   45.9   0.1   1   1   6.8e-14   4.5e-12   45.4   0.1    13   129    14   135     9   150 0.82 -
108755at50557_456900_0:000c82|STRG.8551.1:299-951|+    -            213 118237at50557        -            167   3.4e-12   45.8   0.1   1   1   7.2e-14   4.8e-12   45.3   0.1    13   129    14   135     9   150 0.82 -
104262at50557_411798_0:001745|STRG.1128.1:160-804|+    -            215 118237at50557        -            167   4.9e-12   45.3   0.3   1   1   1.1e-13   7.2e-12   44.7   0.3    13   161     6   168     2   172 0.72 -
107216at50557_103372_0:00094d|STRG.15862.1:384-1028|+  -            215 118237at50557        -            167   6.3e-12   44.9   0.0   1   1   1.3e-13   8.6e-12   44.5   0.0    13   128    12   132     1   142 0.85 -
104262at50557_103372_0:002a03|STRG.8872.1:174-833|+    -            220 118237at50557        -            167   2.3e-11   43.1   0.1   1   1   4.9e-13   3.2e-11   42.6   0.1    13   131    18   140     9   154 0.85 -
104262at50557_103372_0:002a03|STRG.8872.2:271-930|+    -            220 118237at50557        -            167   2.3e-11   43.1   0.1   1   1   4.9e-13   3.2e-11   42.6   0.1    13   131    18   140     9   154 0.85 -
104262at50557_103372_0:002a03|STRG.8872.3:431-1096|+   -            222 118237at50557        -            167   2.3e-11   43.1   0.1   1   1     5e-13   3.3e-11   42.6   0.1    13   131    20   142    11   156 0.85 -
104262at50557_2015173_0:0022de|STRG.14269.1:127-672|+  -            182 118237at50557        -            167   2.5e-11   43.0   0.1   1   1   4.8e-13   3.2e-11   42.6   0.1     4   124    17   142    15   155 0.79 -
129498at50557_103372_0:001a9c|STRG.11051.1:4342-5040|+ -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.11051.2:4205-4903|+ -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.11051.3:3221-3919|+ -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.11051.4:2917-3615|+ -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.11051.5:2917-3615|+ -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.11051.6:2893-3591|+ -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
129498at50557_103372_0:001a9c|STRG.11051.7:568-1266|+  -            233 118237at50557        -            167   2.6e-11   42.9   0.2   1   1   5.3e-13   3.5e-11   42.5   0.2    12   134    11   137     6   179 0.77 -
104262at50557_64793_0:001dc9|STRG.8872.4:626-1405|+    -            260 118237at50557        -            167   3.3e-11   42.6   0.1   1   1   7.7e-13     5e-11   42.0   0.1    13   131    58   180    49   194 0.85 -
107216at50557_51655_0:0016fc|STRG.10335.1:632-1135|+   -            168 118237at50557        -            167   4.8e-11   42.1   0.0   1   1     9e-13   5.9e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.10335.2:631-1134|+   -            168 118237at50557        -            167   4.8e-11   42.1   0.0   1   1     9e-13   5.9e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.10335.3:628-1131|+   -            168 118237at50557        -            167   4.8e-11   42.1   0.0   1   1     9e-13   5.9e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
107216at50557_51655_0:0016fc|STRG.10335.4:628-1131|+   -            168 118237at50557        -            167   4.8e-11   42.1   0.0   1   1     9e-13   5.9e-11   41.8   0.0    12   145     8   149     2   156 0.79 -
104262at50557_132113_0:00109a|STRG.6247.1:470-946|+    -            159 118237at50557        -            167   1.1e-10   40.9   0.1   1   1     2e-12   1.3e-10   40.6   0.1    15   131     9   129     3   148 0.74 -
107216at50557_51655_0:0016fc|STRG.12428.3:876-1472|+   -            199 118237at50557        -            167   2.2e-10   39.9   0.0   1   1   4.1e-12   2.7e-10   39.6   0.0    11   125     8   128     4   169 0.84 -
107216at50557_51655_0:0016fc|STRG.12428.4:1024-1620|+  -            199 118237at50557        -            167   2.2e-10   39.9   0.0   1   1   4.1e-12   2.7e-10   39.6   0.0    11   125     8   128     4   169 0.84 -
107216at50557_51655_0:0016fc|STRG.12428.5:866-1462|+   -            199 118237at50557        -            167   2.2e-10   39.9   0.0   1   1   4.1e-12   2.7e-10   39.6   0.0    11   125     8   128     4   169 0.84 -
107216at50557_51655_0:0016fc|STRG.12428.6:1022-1618|+  -            199 118237at50557        -            167   2.2e-10   39.9   0.0   1   1   4.1e-12   2.7e-10   39.6   0.0    11   125     8   128     4   169 0.84 -
110603at50557_103372_0:00177b|STRG.10387.1:267-1004|+  -            246 118237at50557        -            167   3.4e-10   39.3   0.2   1   1   7.5e-12     5e-10   38.8   0.2    15   128    48   165    40   199 0.83 -
106023at50557_39758_0:004d29|STRG.5785.1:124-660|+     -            179 118237at50557        -            167   4.8e-10   38.8   0.0   1   1   8.7e-12   5.7e-10   38.6   0.0     3   126     7   139     5   157 0.80 -
106023at50557_7038_0:002188|STRG.4026.1:190-735|+      -            182 118237at50557        -            167   7.2e-10   38.2   0.1   1   1   1.2e-11     8e-10   38.1   0.1    14   127     6   122     1   161 0.81 -
107216at50557_39758_0:004d90|STRG.14393.1:284-826|+    -            181 118237at50557        -            167   1.2e-09   37.5   0.0   1   1   2.2e-11   1.5e-09   37.2   0.0    16   126    15   130     7   174 0.80 -
107216at50557_103372_0:00094d|STRG.10328.1:138-704|+   -            189 118237at50557        -            167   1.3e-09   37.4   0.0   1   1   2.9e-11   1.9e-09   36.9   0.0    47   126    44   123     3   134 0.78 -
107216at50557_7004_0:001b36|STRG.12142.1:490-1053|+    -            188 118237at50557        -            167   1.4e-09   37.3   0.1   1   1   3.1e-11   2.1e-09   36.7   0.0    12   128     6   127     2   158 0.83 -
107216at50557_7038_0:002032|STRG.12428.1:688-1251|+    -            188 118237at50557        -            167   5.2e-09   35.4   0.0   1   1     1e-10   6.9e-09   35.0   0.0     7   125    11   135     6   153 0.79 -
107216at50557_7038_0:002032|STRG.12428.2:395-958|+     -            188 118237at50557        -            167   5.2e-09   35.4   0.0   1   1     1e-10   6.9e-09   35.0   0.0     7   125    11   135     6   153 0.79 -
104262at50557_29053_0:001062|STRG.7146.2:365-1033|+    -            223 118237at50557        -            167   2.6e-07   29.9   0.0   1   1     7e-09   4.6e-07   29.1   0.0    16   162    25   191    14   195 0.64 -
129498at50557_166361_0:0004c6|STRG.4026.2:181-705|+    -            175 118237at50557        -            167   2.7e-07   29.9   0.0   1   1   4.7e-09   3.1e-07   29.7   0.0    41   127    20   110     2   149 0.80 -
106023at50557_7038_0:002188|STRG.4026.3:207-710|+      -            168 118237at50557        -            167   2.8e-07   29.8   0.0   1   1   4.5e-09     3e-07   29.7   0.0    41   127    18   108     1   147 0.81 -
106023at50557_7038_0:002188|STRG.4026.4:185-688|+      -            168 118237at50557        -            167   2.8e-07   29.8   0.0   1   1   4.5e-09     3e-07   29.7   0.0    41   127    18   108     1   147 0.81 -
106023at50557_456900_0:0019f7|STRG.12795.1:907-1554|+  -            216 118237at50557        -            167   2.8e-07   29.8   0.0   1   1   7.6e-09     5e-07   29.0   0.0    11   126    21   141    13   152 0.77 -
106023at50557_456900_0:0019f7|STRG.12795.3:201-848|+   -            216 118237at50557        -            167   2.8e-07   29.8   0.0   1   1   7.6e-09     5e-07   29.0   0.0    11   126    21   141    13   152 0.77 -
106023at50557_456900_0:0019f7|STRG.12795.6:263-910|+   -            216 118237at50557        -            167   2.8e-07   29.8   0.0   1   1   7.6e-09     5e-07   29.0   0.0    11   126    21   141    13   152 0.77 -
106023at50557_456900_0:0019f7|STRG.12795.4:76-726|+    -            217 118237at50557        -            167   2.9e-07   29.8   0.0   1   1   7.7e-09     5e-07   29.0   0.0    11   126    22   142    14   153 0.77 -
106023at50557_67767_0:00110a|STRG.12795.5:188-856|+    -            223 118237at50557        -            167   3.1e-07   29.7   0.0   1   1   7.9e-09   5.2e-07   28.9   0.0    11   126    28   148    20   161 0.77 -
108271at50557_64793_0:001833|STRG.11619.3:567-1184|+   -            206 118237at50557        -            167   5.8e-07   28.8   0.0   1   1   1.1e-08   7.2e-07   28.5   0.0    14   132    18   140     5   182 0.81 -
108271at50557_64793_0:001833|STRG.11619.4:207-824|+    -            206 118237at50557        -            167   5.8e-07   28.8   0.0   1   1   1.1e-08   7.2e-07   28.5   0.0    14   132    18   140     5   182 0.81 -
108271at50557_64793_0:001833|STRG.11619.2:104-727|+    -            208 118237at50557        -            167   5.9e-07   28.7   0.0   1   1   1.1e-08   7.4e-07   28.4   0.0    14   132    20   142     7   184 0.81 -
108271at50557_286306_0:004073|STRG.11619.1:125-715|+   -            197 118237at50557        -            167   6.4e-07   28.6   0.0   1   1   1.2e-08   7.9e-07   28.3   0.0    14   132    13   135     3   170 0.82 -
106023at50557_609295_0:001bec|STRG.12795.2:15-917|+    -            301 118237at50557        -            167   6.9e-07   28.5   0.0   1   1   1.6e-08   1.1e-06   27.9   0.0    11   126   106   226    98   243 0.77 -
104262at50557_28612_0:0030d7|STRG.2998.1:205-840|+     -            212 118237at50557        -            167   7.5e-07   28.4   0.0   1   1   1.8e-08   1.2e-06   27.7   0.0    14   125    10   131     3   146 0.74 -
104262at50557_28612_0:0030d7|STRG.2998.2:691-1326|+    -            212 118237at50557        -            167   7.5e-07   28.4   0.0   1   1   1.8e-08   1.2e-06   27.7   0.0    14   125    10   131     3   146 0.74 -
104262at50557_64793_0:001dc9|STRG.2998.3:1564-2259|+   -            232 118237at50557        -            167   7.9e-07   28.3   0.0   1   1   1.9e-08   1.3e-06   27.7   0.0    14   125    30   151    18   166 0.74 -
104262at50557_411798_0:001745|STRG.2998.4:127-855|+    -            243 118237at50557        -            167     9e-07   28.2   0.0   1   1   2.2e-08   1.4e-06   27.5   0.0    14   125    41   162    29   177 0.74 -
140221at50557_568069_0:001a32|STRG.16475.1:1910-2374|+ -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.2:118-582|+   -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.3:311-775|+   -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.4:707-1171|+  -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.5:906-1370|+  -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.6:911-1375|+  -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.7:306-770|+   -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.8:110-574|+   -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
140221at50557_568069_0:001a32|STRG.16475.9:305-769|+   -            155 118237at50557        -            167   1.3e-06   27.7   0.0   1   1   2.3e-08   1.5e-06   27.4   0.0    15   132     2   126     1   149 0.72 -
107216at50557_121225_0:0005b8|STRG.5018.1:383-604|+    -             74 118237at50557        -            167   2.2e-06   26.9   0.0   1   1   3.6e-08   2.4e-06   26.8   0.0    15    82     2    74     1    74 0.77 -
117348at50557_54969_0:003e1b|STRG.1286.3:966-1271|+    -            102 118237at50557        -            167   3.4e-06   26.3   0.3   1   1   2.1e-07   1.4e-05   24.3   0.3    54   126    13    96     2   101 0.77 -
109573at50557_103372_0:0023c7|STRG.16392.1:487-1140|+  -            218 118237at50557        -            167   4.7e-06   25.8   0.0   1   1   9.8e-08   6.5e-06   25.4   0.0    13    89    10    92     5   138 0.68 -
104262at50557_132113_0:00109a|STRG.7868.2:387-935|+    -            183 118237at50557        -            167   7.6e-06   25.1   0.0   1   1   1.5e-07   9.9e-06   24.8   0.0    11   126    12   131     4   152 0.80 -
104262at50557_132113_0:00109a|STRG.7868.4:494-1042|+   -            183 118237at50557        -            167   7.6e-06   25.1   0.0   1   1   1.5e-07   9.9e-06   24.8   0.0    11   126    12   131     4   152 0.80 -
107216at50557_51655_0:0016fc|STRG.7868.1:534-905|+     -            124 118237at50557        -            167   1.2e-05   24.5   0.0   1   1     2e-07   1.3e-05   24.3   0.0    11   123     7   123     2   124 0.74 -
107216at50557_51655_0:0016fc|STRG.7868.3:402-773|+     -            124 118237at50557        -            167   1.2e-05   24.5   0.0   1   1     2e-07   1.3e-05   24.3   0.0    11   123     7   123     2   124 0.74 -
117348at50557_116153_0:00098a|STRG.1286.1:915-1247|+   -            111 118237at50557        -            167   1.5e-05   24.2   0.2   1   1   7.7e-07   5.1e-05   22.4   0.2    53   123    29   110    16   111 0.69 -
117348at50557_116153_0:00098a|STRG.1286.2:915-1247|+   -            111 118237at50557        -            167   1.5e-05   24.2   0.2   1   1   7.7e-07   5.1e-05   22.4   0.2    53   123    29   110    16   111 0.69 -
108755at50557_28612_0:002c6d|STRG.6625.1:327-920|+     -            198 118237at50557        -            167   1.6e-05   24.1   0.1   1   1   5.6e-07   3.7e-05   22.9   0.1    15   138     2   131     1   174 0.68 -
129498at50557_28612_0:005150|STRG.4026.5:175-662|+     -            158 118237at50557        -            167   1.7e-05   24.0   0.0   1   1   2.8e-07   1.9e-05   23.9   0.0    59   127    34   102     2   141 0.82 -
108271at50557_40932_0:00088c|STRG.2098.1:549-1092|+    -            167 118237at50557        -            167   1.9e-05   23.9   0.0   1   1   2.9e-07   1.9e-05   23.8   0.0    15   131     4   125     1   164 0.75 -
108271at50557_40932_0:00088c|STRG.2098.3:549-1165|+    -            167 118237at50557        -            167   1.9e-05   23.9   0.0   1   1   2.9e-07   1.9e-05   23.8   0.0    15   131     4   125     1   164 0.75 -
108271at50557_40932_0:00088c|STRG.2098.4:543-1043|+    -            167 118237at50557        -            167   1.9e-05   23.9   0.0   1   1   2.9e-07   1.9e-05   23.8   0.0    15   131     4   125     1   164 0.75 -
109573at50557_103372_0:0023c7|STRG.16392.2:114-677|+   -            188 118237at50557        -            167   2.3e-05   23.6   0.0   1   1   4.5e-07   2.9e-05   23.2   0.0    52    90    25    63     8   110 0.75 -
108271at50557_28612_0:005172|STRG.4235.1:254-823|+     -            190 118237at50557        -            167   2.4e-05   23.5   0.1   1   1   4.7e-07   3.1e-05   23.2   0.1    51   130    46   126     2   132 0.76 -
129498at50557_37001_0:002409|STRG.7131.1:9-666|+       -            175 118237at50557        -            167     3e-05   23.2   0.2   1   1     7e-07   4.6e-05   22.6   0.2    24   126     2   105     1   161 0.81 -
108271at50557_166361_0:003235|STRG.8344.1:390-944|+    -            185 118237at50557        -            167   9.3e-05   21.6   0.1   1   1   1.5e-06   9.9e-05   21.5   0.1    16   126     4   119     1   165 0.77 -
108271at50557_166361_0:003235|STRG.8344.2:315-869|+    -            185 118237at50557        -            167   9.3e-05   21.6   0.1   1   1   1.5e-06   9.9e-05   21.5   0.1    16   126     4   119     1   165 0.77 -
129498at50557_29053_0:002abd|STRG.194.1:580-942|+      -            121 118237at50557        -            167   0.00012   21.2   0.1   1   1   2.3e-06   0.00015   20.9   0.1    15   125     3   117     1   120 0.65 -
129498at50557_7493_0:00132e|STRG.15445.1:349-825|+     -            159 118237at50557        -            167   0.00014   21.0   0.1   1   1   2.6e-06   0.00017   20.7   0.1    15   127     3   119     1   148 0.70 -
129498at50557_7493_0:00132e|STRG.15445.2:424-900|+     -            159 118237at50557        -            167   0.00014   21.0   0.1   1   1   2.6e-06   0.00017   20.7   0.1    15   127     3   119     1   148 0.70 -
104262at50557_34740_0:0027f7|STRG.726.4:2016-2657|+    -            214 118237at50557        -            167   0.00014   21.0   0.0   1   1   3.2e-06   0.00021   20.4   0.0    12   126    10   133     5   144 0.71 -
104262at50557_34740_0:0027f7|STRG.726.8:11-652|+       -            214 118237at50557        -            167   0.00014   21.0   0.0   1   1   3.2e-06   0.00021   20.4   0.0    12   126    10   133     5   144 0.71 -
109797at50557_83485_0:000ec1|STRG.5891.1:1-906|+       -            302 118237at50557        -            167    0.0002   20.5   0.0   1   1   5.6e-06   0.00037   19.7   0.0    52    90    69   107    63   149 0.85 -
108271at50557_43151_0:001e01|STRG.16853.1:39-596|+     -            186 118237at50557        -            167    0.0003   20.0   0.0   1   1   4.9e-06   0.00032   19.8   0.0    58   135    50   127     5   161 0.86 -
105221at50557_224129_0:000e95|STRG.9393.1:963-1451|+   -            163 118237at50557        -            167   0.00038   19.6   0.1   1   1   7.3e-06   0.00048   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.9393.2:515-1003|+   -            163 118237at50557        -            167   0.00038   19.6   0.1   1   1   7.3e-06   0.00048   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.9393.3:960-1448|+   -            163 118237at50557        -            167   0.00038   19.6   0.1   1   1   7.3e-06   0.00048   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.9393.4:741-1229|+   -            163 118237at50557        -            167   0.00038   19.6   0.1   1   1   7.3e-06   0.00048   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.9393.5:850-1338|+   -            163 118237at50557        -            167   0.00038   19.6   0.1   1   1   7.3e-06   0.00048   19.3   0.1    13   134     6   130     2   148 0.80 -
105221at50557_224129_0:000e95|STRG.9393.6:985-1473|+   -            163 118237at50557        -            167   0.00038   19.6   0.1   1   1   7.3e-06   0.00048   19.3   0.1    13   134     6   130     2   148 0.80 -
129498at50557_45779_0:0039a1|STRG.13324.2:78-374|+     -             99 118237at50557        -            167   0.00054   19.1   0.1   1   1   1.9e-05    0.0013   17.9   0.1    14    91     4    92     1    98 0.61 -
41766at50557_286306_0:004435|STRG.726.4:169-2726|+     -            737 118237at50557        -            167   0.00096   18.3   0.0   1   1   3.8e-05    0.0025   17.0   0.0    12   125   510   632   500   643 0.71 -
108271at50557_224129_0:0005ad|STRG.12440.1:1068-1610|+ -            181 118237at50557        -            167    0.0014   17.8   0.4   1   1   2.3e-05    0.0015   17.7   0.4    15   143     3   139     1   165 0.67 -
108271at50557_224129_0:0005ad|STRG.12440.2:245-787|+   -            181 118237at50557        -            167    0.0014   17.8   0.4   1   1   2.3e-05    0.0015   17.7   0.4    15   143     3   139     1   165 0.67 -
