#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.10549.1:261-2224|+    -            463 96662at50557         -            445  3.9e-180  598.3   0.2   1   1  7.7e-182  4.4e-180  598.1   0.2     1   411    22   462    22   463 0.97 -
2648at50557_103372_0:001fc5|STRG.13107.5:219-4740|+     -           1498 96662at50557         -            445   7.4e-50  168.9   9.4   9  11      0.24        14    3.2   0.0   369   426   865   922   861   933 0.82 -
2648at50557_103372_0:001fc5|STRG.13107.5:219-4740|+     -           1498 96662at50557         -            445   7.4e-50  168.9   9.4  10  11   0.00018      0.01   13.6   0.0   369   436   944  1013   914  1016 0.90 -
2648at50557_103372_0:001fc5|STRG.13107.5:219-4740|+     -           1498 96662at50557         -            445   7.4e-50  168.9   9.4  11  11   1.7e-10   9.5e-09   33.4   0.0   356   441  1000  1086   996  1090 0.90 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   1  12     0.046       2.6    5.6   0.0   371   426   111   166   104   173 0.91 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   2  12     1e-09   5.9e-08   30.8   0.0   341   444   221   326   208   327 0.88 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   3  12   0.00017    0.0099   13.6   0.0   341   443   355   459   339   461 0.81 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   4  12    0.0025      0.14    9.8   0.0   386   444   468   527   428   528 0.80 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   5  12    0.0015     0.083   10.5   0.0   351   424   466   539   452   548 0.55 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   6  12       5.4     3e+02   -1.2   0.0   364   387   555   578   529   625 0.56 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   7  12   2.3e-08   1.3e-06   26.4   0.1   342   430   637   725   615   732 0.89 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   8  12   7.2e-07     4e-05   21.4   0.2   374   439   735   802   727   807 0.86 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7   9  12   2.7e-05    0.0015   16.2   0.5   347   444   775   876   773   877 0.82 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7  10  12      0.25        14    3.2   0.0   369   427   866   924   862   940 0.82 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7  11  12   0.00013    0.0071   14.0   0.0   369   436   945  1014   887  1019 0.83 -
2648at50557_286306_0:001fd8|STRG.13107.3:216-5334|+     -           1697 96662at50557         -            445   1.9e-49  167.5   8.7  12  12   2.2e-10   1.3e-08   33.0   0.0   356   441  1001  1087   998  1091 0.90 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   1   8   1.7e-06   9.8e-05   20.2   0.1   365   430     8    75     2    80 0.87 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   2   8   1.5e-07   8.5e-06   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   3   8   1.7e-09   9.8e-08   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   4   8   9.8e-07   5.5e-05   21.0   0.0   367   444   215   293   214   294 0.95 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   5   8   1.7e-10   9.4e-09   33.4   0.2   367   444   281   359   277   360 0.92 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   6   8   3.2e-07   1.8e-05   22.6   0.4   366   440   346   422   344   427 0.84 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   7   8   6.8e-08   3.8e-06   24.8   0.1   346   429   427   511   421   513 0.88 -
2648at50557_64793_0:001655|STRG.7619.1:2175-3896|+      -            574 96662at50557         -            445   2.3e-44  150.8  26.0   8   8   6.3e-05    0.0036   15.0   0.3   356   424   504   572   498   574 0.90 -
12555at50557_51655_0:003c27|STRG.2017.1:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   1   4   3.2e-16   1.8e-14   52.2   0.2   344   433     3    91     1   102 0.89 -
12555at50557_51655_0:003c27|STRG.2017.1:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   2   4    0.0068      0.38    8.3   0.1   376   426   100   152    90   159 0.73 -
12555at50557_51655_0:003c27|STRG.2017.1:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   3   4   7.5e-13   4.2e-11   41.2   0.2   362   444   155   238   145   239 0.91 -
12555at50557_51655_0:003c27|STRG.2017.1:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   4   4     1e-10   5.7e-09   34.1   0.1   361   444   253   337   240   338 0.90 -
12555at50557_51655_0:003c27|STRG.2017.2:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   1   4   3.2e-16   1.8e-14   52.2   0.2   344   433     3    91     1   102 0.89 -
12555at50557_51655_0:003c27|STRG.2017.2:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   2   4    0.0068      0.38    8.3   0.1   376   426   100   152    90   159 0.73 -
12555at50557_51655_0:003c27|STRG.2017.2:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   3   4   7.5e-13   4.2e-11   41.2   0.2   362   444   155   238   145   239 0.91 -
12555at50557_51655_0:003c27|STRG.2017.2:235-1254|+      -            340 96662at50557         -            445   3.2e-38  130.5   9.4   4   4     1e-10   5.7e-09   34.1   0.1   361   444   253   337   240   338 0.90 -
2648at50557_67767_0:000c37|STRG.13121.1:336-1985|+      -            550 96662at50557         -            445   1.2e-32  112.2   7.5   1   6   2.6e-08   1.5e-06   26.2   0.0   319   441    48   171    34   175 0.87 -
2648at50557_67767_0:000c37|STRG.13121.1:336-1985|+      -            550 96662at50557         -            445   1.2e-32  112.2   7.5   2   6   1.2e-05    0.0007   17.4   0.0   371   434   166   229   161   241 0.85 -
2648at50557_67767_0:000c37|STRG.13121.1:336-1985|+      -            550 96662at50557         -            445   1.2e-32  112.2   7.5   3   6   4.7e-08   2.7e-06   25.3   0.0   345   442   241   338   231   341 0.84 -
2648at50557_67767_0:000c37|STRG.13121.1:336-1985|+      -            550 96662at50557         -            445   1.2e-32  112.2   7.5   4   6   8.5e-07   4.8e-05   21.2   0.0   357   431   318   393   309   402 0.88 -
2648at50557_67767_0:000c37|STRG.13121.1:336-1985|+      -            550 96662at50557         -            445   1.2e-32  112.2   7.5   5   6     2e-08   1.1e-06   26.6   0.1   376   441   401   467   396   471 0.88 -
2648at50557_67767_0:000c37|STRG.13121.1:336-1985|+      -            550 96662at50557         -            445   1.2e-32  112.2   7.5   6   6     0.039       2.2    5.8   0.0   369   435   460   530   457   537 0.76 -
12555at50557_51655_0:003c27|STRG.10428.1:1338-2507|+    -            390 96662at50557         -            445     9e-27   92.8   3.2   1   4   2.7e-11   1.5e-09   36.0   0.1   368   444     1    78     1    79 0.96 -
12555at50557_51655_0:003c27|STRG.10428.1:1338-2507|+    -            390 96662at50557         -            445     9e-27   92.8   3.2   2   4   4.7e-07   2.7e-05   22.0   0.0   368   443    67   149    65   151 0.79 -
12555at50557_51655_0:003c27|STRG.10428.1:1338-2507|+    -            390 96662at50557         -            445     9e-27   92.8   3.2   3   4   8.1e-06   0.00046   18.0   0.0   396   444   281   331   259   332 0.90 -
12555at50557_51655_0:003c27|STRG.10428.1:1338-2507|+    -            390 96662at50557         -            445     9e-27   92.8   3.2   4   4   4.6e-09   2.6e-07   28.7   0.1   369   430   321   383   315   388 0.92 -
966at50557_1218281_0:0025fb|STRG.16095.1:735-1574|+     -            280 96662at50557         -            445   5.7e-22   77.0   0.0   1   3   2.9e-10   1.6e-08   32.6   0.0   348   443     7   103     1   105 0.88 -
966at50557_1218281_0:0025fb|STRG.16095.1:735-1574|+     -            280 96662at50557         -            445   5.7e-22   77.0   0.0   2   3   3.1e-08   1.7e-06   25.9   0.0   352   441   111   200   101   204 0.85 -
966at50557_1218281_0:0025fb|STRG.16095.1:735-1574|+     -            280 96662at50557         -            445   5.7e-22   77.0   0.0   3   3   3.5e-06    0.0002   19.2   0.0   369   444   193   268   188   269 0.90 -
12555at50557_166423_0:002c53|STRG.16677.1:1650-2549|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.1:1650-2549|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.1:1650-2549|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.1:1650-2549|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.2:311-1210|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.2:311-1210|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.2:311-1210|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.2:311-1210|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.3:887-1786|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.3:887-1786|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.3:887-1786|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.3:887-1786|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.4:363-1262|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.4:363-1262|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.4:363-1262|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.4:363-1262|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.5:655-1554|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.5:655-1554|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.5:655-1554|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.5:655-1554|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.6:2020-2919|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.6:2020-2919|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.6:2020-2919|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.6:2020-2919|+   -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.7:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.7:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.7:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.7:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.8:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.8:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.8:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.8:455-1354|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.16677.9:411-1310|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   1   4   6.6e-09   3.7e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.16677.9:411-1310|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   2   4   4.4e-09   2.5e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.16677.9:411-1310|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   3   4   1.9e-07   1.1e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.16677.9:411-1310|+    -            300 96662at50557         -            445   8.3e-22   76.4   5.3   4   4   0.00011    0.0064   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_121225_0:000df9|STRG.16637.1:958-1626|+    -            223 96662at50557         -            445   2.1e-21   75.1   3.0   1   2   4.4e-14   2.5e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
12555at50557_121225_0:000df9|STRG.16637.1:958-1626|+    -            223 96662at50557         -            445   2.1e-21   75.1   3.0   2   2     1e-09   5.8e-08   30.8   0.2   368   439   149   221   107   223 0.87 -
12555at50557_121225_0:000df9|STRG.16637.2:958-1626|+    -            223 96662at50557         -            445   2.1e-21   75.1   3.0   1   2   4.4e-14   2.5e-12   45.2   0.2   354   444    10   100     2   101 0.85 -
