#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
84764at50557_13686_0:002310|STRG.16003.1:0-1013|+     -            338 84764at50557         -            287  4.3e-160  530.2   4.0   1   1  2.2e-160    4e-159  527.0   4.0     1   286     7   324     7   325 0.93 -
84764at50557_326594_0:0017ea|STRG.9285.2:172-1029|+   -            256 84764at50557         -            287   2.3e-60  202.9   0.0   1   1   1.4e-61   2.6e-60  202.7   0.0    39   262     1   228     1   243 0.91 -
84764at50557_7493_0:00284f|STRG.9879.1:184-1056|+     -            291 84764at50557         -            287   2.6e-59  199.4   0.0   1   1   1.6e-60     3e-59  199.3   0.0     2   244     1   251     1   289 0.86 -
84764at50557_326594_0:0017ea|STRG.11775.1:653-1537|+  -            295 84764at50557         -            287   1.2e-58  197.3   0.0   1   1   8.2e-60   1.5e-58  197.0   0.0     2   226     5   233     4   247 0.92 -
84764at50557_326594_0:0017ea|STRG.11775.2:2370-3254|+ -            295 84764at50557         -            287   1.2e-58  197.3   0.0   1   1   8.2e-60   1.5e-58  197.0   0.0     2   226     5   233     4   247 0.92 -
84764at50557_326594_0:0017ea|STRG.11775.3:625-1509|+  -            295 84764at50557         -            287   1.2e-58  197.3   0.0   1   1   8.2e-60   1.5e-58  197.0   0.0     2   226     5   233     4   247 0.92 -
84764at50557_326594_0:0017ea|STRG.11775.4:474-1358|+  -            295 84764at50557         -            287   1.2e-58  197.3   0.0   1   1   8.2e-60   1.5e-58  197.0   0.0     2   226     5   233     4   247 0.92 -
84764at50557_7493_0:00284f|STRG.10078.1:54-995|+      -            314 84764at50557         -            287   4.4e-57  192.1   0.1   1   1     3e-58   5.5e-57  191.8   0.1     1   226     5   244     5   261 0.89 -
84764at50557_121225_0:001830|STRG.3450.1:3248-4246|+  -            333 84764at50557         -            287   7.3e-52  175.0   0.0   1   1   5.6e-53     1e-51  174.5   0.0     3   227     2   240     1   277 0.85 -
84764at50557_121225_0:001830|STRG.3450.2:3248-4246|+  -            333 84764at50557         -            287   7.3e-52  175.0   0.0   1   1   5.6e-53     1e-51  174.5   0.0     3   227     2   240     1   277 0.85 -
84764at50557_121225_0:001830|STRG.3450.3:3119-4117|+  -            333 84764at50557         -            287   7.3e-52  175.0   0.0   1   1   5.6e-53     1e-51  174.5   0.0     3   227     2   240     1   277 0.85 -
84764at50557_441921_0:00052c|STRG.7429.1:13-891|+     -            293 84764at50557         -            287   9.7e-52  174.6   0.0   1   1   6.5e-53   1.2e-51  174.3   0.0     1   216     6   222     6   255 0.88 -
84764at50557_7159_0:002468|STRG.13835.1:2315-3226|+   -            304 84764at50557         -            287   1.4e-51  174.1   0.0   1   1   1.8e-51   3.4e-50  169.5   0.0     3   254     2   280     1   299 0.80 -
84764at50557_7159_0:002468|STRG.13835.2:889-1800|+    -            304 84764at50557         -            287   1.4e-51  174.1   0.0   1   1   1.8e-51   3.4e-50  169.5   0.0     3   254     2   280     1   299 0.80 -
84764at50557_7159_0:002468|STRG.13835.3:857-1768|+    -            304 84764at50557         -            287   1.4e-51  174.1   0.0   1   1   1.8e-51   3.4e-50  169.5   0.0     3   254     2   280     1   299 0.80 -
84764at50557_7159_0:002468|STRG.13835.4:510-1421|+    -            304 84764at50557         -            287   1.4e-51  174.1   0.0   1   1   1.8e-51   3.4e-50  169.5   0.0     3   254     2   280     1   299 0.80 -
84764at50557_7539_0:000ea4|STRG.9590.1:350-1240|+     -            297 84764at50557         -            287   4.1e-51  172.5   0.0   1   1   2.6e-52   4.8e-51  172.3   0.0     1   254     1   266     1   288 0.83 -
63395at50557_219809_0:002247|STRG.18601.1:47-1435|+   -            463 84764at50557         -            287   9.5e-49  164.8   0.0   1   1   1.5e-49   2.7e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
84764at50557_319348_0:00198b|STRG.19826.1:212-1096|+  -            295 84764at50557         -            287   3.1e-47  159.8   0.0   1   1     2e-48   3.6e-47  159.6   0.0     1   257     2   266     2   287 0.82 -
84764at50557_7493_0:00284f|STRG.16838.1:2053-2673|+   -            207 84764at50557         -            287   7.2e-47  158.6   0.0   1   1   4.4e-48   8.1e-47  158.4   0.0    97   251     2   166     1   193 0.87 -
84764at50557_29031_0:002a8c|STRG.11079.2:453-1418|+   -            322 84764at50557         -            287   1.3e-46  157.8   0.0   1   1   9.1e-48   1.7e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_29031_0:002a8c|STRG.11079.5:261-1226|+   -            322 84764at50557         -            287   1.3e-46  157.8   0.0   1   1   9.1e-48   1.7e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_91411_0:001d03|STRG.19826.3:511-1344|+   -            278 84764at50557         -            287   1.3e-46  157.8   0.1   1   1     9e-48   1.6e-46  157.4   0.1    41   257    26   250     4   270 0.82 -
84764at50557_91411_0:001d03|STRG.19826.2:433-1257|+   -            275 84764at50557         -            287   1.4e-46  157.7   0.1   1   1   9.1e-48   1.7e-46  157.4   0.1    42   257    24   247     3   268 0.82 -
84764at50557_29031_0:002a8c|STRG.11079.1:6-953|+      -            316 84764at50557         -            287   8.4e-46  155.1   0.0   1   1     6e-47   1.1e-45  154.7   0.0     8   248     1   248     1   272 0.84 -
84764at50557_104688_0:0005e9|STRG.11079.4:6-914|+     -            303 84764at50557         -            287   4.3e-44  149.5   0.1   1   1   3.6e-44   6.6e-43  145.6   0.1     8   248     1   261     1   283 0.78 -
84764at50557_535359_0:000b99|STRG.868.1:87-830|+      -            248 84764at50557         -            287   6.3e-44  149.0   0.0   1   1   3.8e-45   6.9e-44  148.8   0.0    46   222     4   187     1   230 0.91 -
84764at50557_535359_0:000b99|STRG.868.2:87-830|+      -            248 84764at50557         -            287   6.3e-44  149.0   0.0   1   1   3.8e-45   6.9e-44  148.8   0.0    46   222     4   187     1   230 0.91 -
84764at50557_326594_0:0017ea|STRG.9285.4:389-967|+    -            193 84764at50557         -            287     9e-44  148.5   0.0   1   1   5.5e-45     1e-43  148.3   0.0   110   262     9   165     1   180 0.88 -
84764at50557_29029_0:001026|STRG.3581.3:48-989|+      -            314 84764at50557         -            287     3e-42  143.4   0.0   1   1   2.1e-43   3.8e-42  143.1   0.0     1   244     1   251     1   255 0.84 -
84764at50557_29029_0:001026|STRG.3581.1:623-1567|+    -            315 84764at50557         -            287   2.9e-41  140.2   0.0   1   1     2e-42   3.6e-41  139.9   0.0    11   244    12   252     2   256 0.79 -
84764at50557_29029_0:001026|STRG.3581.2:649-1593|+    -            315 84764at50557         -            287   2.9e-41  140.2   0.0   1   1     2e-42   3.6e-41  139.9   0.0    11   244    12   252     2   256 0.79 -
84764at50557_104688_0:0005e9|STRG.11079.3:210-791|+   -            194 84764at50557         -            287   1.8e-40  137.7   0.0   1   1   1.1e-41     2e-40  137.5   0.0   101   255     1   160     1   177 0.89 -
84764at50557_91411_0:001d03|STRG.19826.4:873-1571|+   -            233 84764at50557         -            287   1.5e-39  134.6   0.0   1   1   9.4e-41   1.7e-39  134.4   0.0    61   257     1   205     1   226 0.84 -
84764at50557_224129_0:000e1f|STRG.16983.1:2175-2849|+ -            225 84764at50557         -            287     4e-33  113.5   0.0   1   1   2.5e-34   4.6e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_224129_0:000e1f|STRG.16983.2:572-1246|+  -            225 84764at50557         -            287     4e-33  113.5   0.0   1   1   2.5e-34   4.6e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_224129_0:000e1f|STRG.16983.3:721-1395|+  -            225 84764at50557         -            287     4e-33  113.5   0.0   1   1   2.5e-34   4.6e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_224129_0:000e1f|STRG.16983.4:606-1280|+  -            225 84764at50557         -            287     4e-33  113.5   0.0   1   1   2.5e-34   4.6e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_56086_0:000163|STRG.8836.3:61-507|+      -            149 84764at50557         -            287   5.6e-32  109.7   0.0   1   1   3.5e-33   6.3e-32  109.6   0.0   136   253     2   127     1   139 0.83 -
84764at50557_123851_0:00190f|STRG.9698.1:255-1112|+   -            286 84764at50557         -            287   7.4e-32  109.4   0.3   1   1     5e-33   9.2e-32  109.0   0.3     2   221     1   216     1   235 0.84 -
84764at50557_123851_0:00190f|STRG.9698.2:108-965|+    -            286 84764at50557         -            287   7.4e-32  109.4   0.3   1   1     5e-33   9.2e-32  109.0   0.3     2   221     1   216     1   235 0.84 -
84764at50557_7159_0:002468|STRG.7476.1:93-647|+       -            185 84764at50557         -            287   1.1e-31  108.7   0.0   1   1     7e-33   1.3e-31  108.6   0.0     1   183     3   185     3   185 0.90 -
57980at50557_7220_0:000304|STRG.13853.2:6-860|+       -            285 84764at50557         -            287   1.6e-30  105.0   0.0   1   1   1.1e-31     2e-30  104.7   0.0     1   203     1   203     1   222 0.84 -
57980at50557_7220_0:000304|STRG.13853.3:453-1307|+    -            285 84764at50557         -            287   1.6e-30  105.0   0.0   1   1   1.1e-31     2e-30  104.7   0.0     1   203     1   203     1   222 0.84 -
57980at50557_37344_0:0015f6|STRG.16447.1:1984-2787|+  -            268 84764at50557         -            287   1.3e-29  102.0   0.0   1   1   8.6e-31   1.6e-29  101.7   0.0     2   196    17   211    16   228 0.90 -
57980at50557_133901_0:001b12|STRG.15705.3:36-800|+    -            255 84764at50557         -            287   9.3e-27   92.6   0.0   1   1   6.2e-28   1.1e-26   92.3   0.0     8   193     3   191     1   210 0.84 -
84764at50557_74869_0:002aa7|STRG.3535.1:199-591|+     -            131 84764at50557         -            287   1.8e-26   91.7   0.0   1   1   1.3e-27   2.4e-26   91.3   0.0    82   199     1   128     1   131 0.82 -
84764at50557_7539_0:000ea4|STRG.9385.1:1710-2669|+    -            320 84764at50557         -            287   3.6e-26   90.7   0.1   1   1   2.5e-27   4.5e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.9385.2:2200-3159|+    -            320 84764at50557         -            287   3.6e-26   90.7   0.1   1   1   2.5e-27   4.5e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.9385.3:2025-2984|+    -            320 84764at50557         -            287   3.6e-26   90.7   0.1   1   1   2.5e-27   4.5e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
57980at50557_110193_0:0003c9|STRG.6206.1:0-830|+      -            277 84764at50557         -            287   4.7e-26   90.3   0.0   1   1     3e-27   5.5e-26   90.1   0.0     2   219    23   243    22   273 0.84 -
58206at50557_103372_0:002486|STRG.16855.1:441-1685|+  -            415 84764at50557         -            287   2.1e-24   84.9   0.0   1   1   1.5e-25   2.7e-24   84.5   0.0     2   195    85   277    84   294 0.83 -
57980at50557_286706_0:000fec|STRG.7922.4:360-1184|+   -            275 84764at50557         -            287   3.8e-24   84.1   0.1   1   1   2.4e-25   4.4e-24   83.8   0.1     6   232    27   254    22   271 0.82 -
57980at50557_286706_0:000fec|STRG.7922.6:60-884|+     -            275 84764at50557         -            287   3.8e-24   84.1   0.1   1   1   2.4e-25   4.4e-24   83.8   0.1     6   232    27   254    22   271 0.82 -
57980at50557_286706_0:000fec|STRG.7811.1:230-1129|+   -            300 84764at50557         -            287   6.1e-24   83.4   0.0   1   1   4.8e-25   8.9e-24   82.8   0.0     1   192     1   193     1   249 0.91 -
57980at50557_286706_0:000fec|STRG.7811.2:2321-3232|+  -            304 84764at50557         -            287   6.5e-24   83.3   0.0   1   1     5e-25   9.1e-24   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.7811.3:1410-2321|+  -            304 84764at50557         -            287   6.5e-24   83.3   0.0   1   1     5e-25   9.1e-24   82.8   0.0     1   192     1   193     1   250 0.91 -
84269at50557_7159_0:0033d6|STRG.2950.1:15-869|+       -            285 84764at50557         -            287   2.4e-23   81.4   0.0   1   1   1.5e-24   2.8e-23   81.2   0.0     6   198     7   202     2   229 0.83 -
47at50557_2015173_0:000a26|STRG.3735.2:2-6793|+       -           2264 84764at50557         -            287   2.8e-23   81.2   0.1   1   2   6.8e-15   1.2e-13   49.6   0.0    48   227  1272  1452  1241  1469 0.86 -
47at50557_2015173_0:000a26|STRG.3735.2:2-6793|+       -           2264 84764at50557         -            287   2.8e-23   81.2   0.1   2   2   9.7e-09   1.8e-07   29.3   0.0     1   200  1941  2142  1941  2165 0.71 -
47at50557_2015173_0:000a26|STRG.3735.1:2-6793|+       -           2264 84764at50557         -            287   2.8e-23   81.2   0.1   1   2   6.8e-15   1.2e-13   49.6   0.0    48   227  1272  1452  1241  1469 0.86 -
47at50557_2015173_0:000a26|STRG.3735.1:2-6793|+       -           2264 84764at50557         -            287   2.8e-23   81.2   0.1   2   2   9.7e-09   1.8e-07   29.3   0.0     1   200  1941  2142  1941  2165 0.71 -
84764at50557_37344_0:000c86|STRG.15673.1:780-1751|+   -            324 84764at50557         -            287   3.7e-23   80.8   2.8   1   1     2e-23   3.7e-22   77.5   2.8     1   224     1   217     1   243 0.74 -
57980at50557_456900_0:001387|STRG.8072.2:210-1121|+   -            304 84764at50557         -            287     4e-23   80.7   0.0   1   1   2.6e-24   4.7e-23   80.5   0.0     1   225    22   257    22   283 0.80 -
57980at50557_456900_0:001387|STRG.8072.1:210-1205|+   -            332 84764at50557         -            287   5.5e-23   80.2   0.0   1   1   3.8e-24     7e-23   79.9   0.0     1   224    22   256    22   266 0.79 -
57980at50557_7070_0:001946|STRG.11798.1:1601-2383|+   -            261 84764at50557         -            287   6.5e-23   80.0   0.1   1   1   4.3e-24   7.9e-23   79.7   0.1     6   206     3   207     2   246 0.78 -
57980at50557_7070_0:001946|STRG.11798.2:1617-2399|+   -            261 84764at50557         -            287   6.5e-23   80.0   0.1   1   1   4.3e-24   7.9e-23   79.7   0.1     6   206     3   207     2   246 0.78 -
57980at50557_104421_0:00216f|STRG.7922.1:317-1072|+   -            252 84764at50557         -            287   1.2e-22   79.1   0.0   1   1   7.7e-24   1.4e-22   78.9   0.0    11   228     2   220     1   240 0.83 -
57980at50557_104421_0:00216f|STRG.7922.2:1290-2093|+  -            268 84764at50557         -            287   1.4e-22   78.9   0.0   1   1   9.4e-24   1.7e-22   78.6   0.0    11   228    18   236    12   256 0.83 -
63962at50557_7539_0:002c1b|STRG.7072.2:12-782|+       -            257 84764at50557         -            287   1.5e-22   78.8   0.0   1   1     1e-23   1.9e-22   78.5   0.0     8   202     8   205     2   248 0.83 -
17813at50557_378494_0:006207|STRG.10801.1:729-1322|+  -            198 84764at50557         -            287   1.6e-22   78.7   0.1   1   1     1e-23   1.9e-22   78.5   0.1     1   191     5   192     5   197 0.86 -
57980at50557_7536_0:003723|STRG.16417.2:284-1060|+    -            259 84764at50557         -            287   1.8e-22   78.5   0.0   1   1   1.2e-23   2.2e-22   78.3   0.0     4   213     4   215     1   248 0.80 -
57980at50557_286706_0:000fec|STRG.9094.1:240-1007|+   -            256 84764at50557         -            287   3.2e-22   77.7   0.0   1   1   2.1e-23   3.8e-22   77.5   0.0     6   211     5   213     1   222 0.85 -
84764at50557_74869_0:002aa7|STRG.10529.1:2-430|+      -            143 84764at50557         -            287   3.5e-22   77.6   0.0   1   1   2.4e-23   4.3e-22   77.3   0.0   141   216     1    75     1    88 0.92 -
65033at50557_136037_0:0017d6|STRG.660.1:1433-2278|+   -            282 84764at50557         -            287   3.8e-22   77.5   0.0   1   1   2.6e-23   4.8e-22   77.2   0.0    46   193    63   214     3   230 0.79 -
65033at50557_136037_0:0017d6|STRG.660.2:1245-2090|+   -            282 84764at50557         -            287   3.8e-22   77.5   0.0   1   1   2.6e-23   4.8e-22   77.2   0.0    46   193    63   214     3   230 0.79 -
65033at50557_136037_0:0017d6|STRG.660.3:1077-1922|+   -            282 84764at50557         -            287   3.8e-22   77.5   0.0   1   1   2.6e-23   4.8e-22   77.2   0.0    46   193    63   214     3   230 0.79 -
57980at50557_112268_0:000772|STRG.4715.1:504-1328|+   -            275 84764at50557         -            287   9.2e-22   76.2   0.0   1   1   7.3e-23   1.3e-21   75.7   0.0    12   204     8   210     3   218 0.79 -
65033at50557_77166_0:001c33|STRG.10935.3:178-951|+    -            258 84764at50557         -            287   2.2e-21   75.0   0.0   1   1   1.3e-22   2.5e-21   74.8   0.0     2   212     4   218     3   256 0.83 -
65033at50557_77166_0:001c33|STRG.10935.5:75-848|+     -            258 84764at50557         -            287   2.2e-21   75.0   0.0   1   1   1.3e-22   2.5e-21   74.8   0.0     2   212     4   218     3   256 0.83 -
17813at50557_378494_0:006207|STRG.15065.1:559-1179|+  -            207 84764at50557         -            287   2.7e-21   74.7   0.1   1   1   1.7e-22   3.1e-21   74.5   0.1     4   191     8   200     5   205 0.85 -
17813at50557_378494_0:006207|STRG.15065.4:559-1179|+  -            207 84764at50557         -            287   2.7e-21   74.7   0.1   1   1   1.7e-22   3.1e-21   74.5   0.1     4   191     8   200     5   205 0.85 -
65033at50557_7038_0:001d12|STRG.12458.5:45-812|+      -            256 84764at50557         -            287   4.1e-21   74.1   0.1   1   1   2.8e-22   5.1e-21   73.8   0.1     8   193    10   197     3   207 0.80 -
57980at50557_104421_0:00216f|STRG.7922.3:147-884|+    -            246 84764at50557         -            287   4.5e-21   74.0   0.0   1   1   2.7e-22   4.9e-21   73.9   0.0    41   228    24   214     1   234 0.82 -
65033at50557_35570_0:001139|STRG.12458.2:494-1315|+   -            274 84764at50557         -            287   4.9e-21   73.8   0.1   1   1   3.5e-22   6.4e-21   73.5   0.1     8   193    28   215    21   225 0.80 -
65033at50557_35570_0:001139|STRG.12458.3:236-1057|+   -            274 84764at50557         -            287   4.9e-21   73.8   0.1   1   1   3.5e-22   6.4e-21   73.5   0.1     8   193    28   215    21   225 0.80 -
65033at50557_35570_0:001139|STRG.12458.4:659-1480|+   -            274 84764at50557         -            287   4.9e-21   73.8   0.1   1   1   3.5e-22   6.4e-21   73.5   0.1     8   193    28   215    21   225 0.80 -
65033at50557_39758_0:002fd0|STRG.12458.1:781-1623|+   -            281 84764at50557         -            287   5.3e-21   73.7   0.1   1   1   3.8e-22   6.9e-21   73.4   0.1     8   193    36   223    29   233 0.80 -
125117at50557_54969_0:0029cc|STRG.14171.2:39-1187|+   -            383 84764at50557         -            287   7.1e-21   73.3   0.0   1   1   5.3e-22   9.7e-21   72.9   0.0     4   211    12   225     9   234 0.84 -
125117at50557_54969_0:0029cc|STRG.14171.1:411-1685|+  -            425 84764at50557         -            287   9.3e-21   72.9   0.0   1   1   6.9e-22   1.3e-20   72.5   0.0     4   211    54   267    51   276 0.84 -
17813at50557_7397_0:001703|STRG.8010.1:1811-2710|+    -            300 84764at50557         -            287   1.2e-20   72.6   0.0   1   1     8e-22   1.5e-20   72.3   0.0     1   230    27   256    27   282 0.80 -
63962at50557_116153_0:001347|STRG.6000.1:479-1225|+   -            249 84764at50557         -            287   1.7e-20   72.1   0.0   1   1   1.3e-21   2.4e-20   71.6   0.0     8   200    14   209     9   221 0.82 -
63962at50557_116153_0:001347|STRG.6000.3:390-1136|+   -            249 84764at50557         -            287   1.7e-20   72.1   0.0   1   1   1.3e-21   2.4e-20   71.6   0.0     8   200    14   209     9   221 0.82 -
63962at50557_441921_0:002083|STRG.3852.1:531-1700|+   -            390 84764at50557         -            287   2.2e-20   71.7   0.0   1   1   1.6e-21     3e-20   71.3   0.0     7   198    10   207     5   239 0.81 -
63962at50557_441921_0:002083|STRG.3852.2:608-1777|+   -            390 84764at50557         -            287   2.2e-20   71.7   0.0   1   1   1.6e-21     3e-20   71.3   0.0     7   198    10   207     5   239 0.81 -
63962at50557_441921_0:002083|STRG.3852.3:558-1727|+   -            390 84764at50557         -            287   2.2e-20   71.7   0.0   1   1   1.6e-21     3e-20   71.3   0.0     7   198    10   207     5   239 0.81 -
84764at50557_217634_0:0001b6|STRG.9200.1:301-942|+    -            214 84764at50557         -            287   2.3e-20   71.7   0.0   1   1   1.4e-21   2.6e-20   71.5   0.0     1   201     6   212     6   214 0.83 -
57980at50557_13249_0:00295e|STRG.6000.2:518-1346|+    -            253 84764at50557         -            287   2.8e-20   71.4   0.0   1   1     2e-21   3.7e-20   71.0   0.0     8   200     1   196     1   209 0.82 -
57980at50557_286706_0:000fec|STRG.19579.1:527-1378|+  -            284 84764at50557         -            287   5.1e-20   70.5   0.0   1   1   3.3e-21     6e-20   70.3   0.0    20   193    19   188     1   207 0.83 -
57980at50557_286706_0:000fec|STRG.19579.2:527-1378|+  -            284 84764at50557         -            287   5.1e-20   70.5   0.0   1   1   3.3e-21     6e-20   70.3   0.0    20   193    19   188     1   207 0.83 -
57980at50557_286706_0:000fec|STRG.19579.3:337-1188|+  -            284 84764at50557         -            287   5.1e-20   70.5   0.0   1   1   3.3e-21     6e-20   70.3   0.0    20   193    19   188     1   207 0.83 -
57980at50557_286706_0:000fec|STRG.9732.1:116-874|+    -            253 84764at50557         -            287   6.4e-20   70.2   0.0   1   1   4.3e-21   7.9e-20   69.9   0.0     6   192     5   192     1   214 0.88 -
125117at50557_54969_0:0029cc|STRG.15621.1:180-1112|+  -            311 84764at50557         -            287   7.6e-20   69.9   0.0   1   1     5e-21   9.2e-20   69.7   0.0     2   221    10   233     9   254 0.82 -
125117at50557_54969_0:0029cc|STRG.6514.1:647-1732|+   -            362 84764at50557         -            287   1.4e-19   69.1   0.0   1   1     1e-20   1.9e-19   68.6   0.0     2   200    38   239    37   248 0.87 -
125117at50557_54969_0:0029cc|STRG.6514.2:414-1499|+   -            362 84764at50557         -            287   1.4e-19   69.1   0.0   1   1     1e-20   1.9e-19   68.6   0.0     2   200    38   239    37   248 0.87 -
47at50557_43041_0:001354|STRG.10968.2:19880-24862|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
47at50557_43041_0:001354|STRG.10968.3:17022-22004|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
47at50557_43041_0:001354|STRG.10968.4:19652-24634|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
47at50557_43041_0:001354|STRG.10968.5:20288-25270|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
47at50557_43041_0:001354|STRG.10968.6:19856-24838|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
47at50557_43041_0:001354|STRG.10968.7:19033-24015|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
47at50557_43041_0:001354|STRG.10968.8:19400-24382|+   -           1661 84764at50557         -            287   1.5e-19   69.0   0.0   1   1   1.2e-20   2.3e-19   68.4   0.0     1   227  1124  1351  1122  1376 0.83 -
57980at50557_69004_0:0023c9|STRG.3432.1:15-839|+      -            275 84764at50557         -            287     2e-19   68.6   0.0   1   1   1.4e-20   2.5e-19   68.2   0.0     7   208    11   213     6   242 0.81 -
57980at50557_286706_0:000fec|STRG.13725.2:177-809|+   -            211 84764at50557         -            287     5e-19   67.3   0.0   1   1     3e-20   5.5e-19   67.1   0.0    49   211     1   167     1   204 0.78 -
57980at50557_28612_0:0052c4|STRG.6227.1:119-865|+     -            249 84764at50557         -            287   7.8e-19   66.6   0.0   1   1   7.1e-20   1.3e-18   65.9   0.0     7   192     6   192     1   208 0.87 -
57980at50557_28612_0:0052c4|STRG.6227.2:48-794|+      -            249 84764at50557         -            287   7.8e-19   66.6   0.0   1   1   7.1e-20   1.3e-18   65.9   0.0     7   192     6   192     1   208 0.87 -
84269at50557_7217_0:001194|STRG.18199.1:1961-2731|+   -            257 84764at50557         -            287   1.2e-18   66.0   0.0   1   1   8.2e-20   1.5e-18   65.7   0.0     6   192    20   207    17   226 0.85 -
8547at50557_74869_0:0028a5|STRG.18199.1:1988-2782|+   -            265 84764at50557         -            287   1.2e-18   66.0   0.0   1   1   8.2e-20   1.5e-18   65.7   0.0     6   192    11   198     8   231 0.86 -
125117at50557_54969_0:0029cc|STRG.4606.3:78-1136|+    -            353 84764at50557         -            287   1.2e-18   66.0   0.0   1   1   9.6e-20   1.8e-18   65.5   0.0     5   211    47   259    43   276 0.82 -
63962at50557_110193_0:0022f8|STRG.16309.1:538-1380|+  -            281 84764at50557         -            287   2.4e-18   65.0   0.0   1   1   1.6e-19   2.9e-18   64.7   0.0     6   191    17   207    12   231 0.80 -
