#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
13158at50557_34720_0:00221b|STRG.7754.1:578-3154|+    -            859 13158at50557         -            643         0 1098.6   5.6   1   1         0         0 1097.5   5.6     8   617    86   752    79   782 0.92 -
33009at50557_91411_0:0001b1|STRG.8030.1:192-1604|+    -            471 13158at50557         -            643   3.5e-37  126.5   0.0   1   1   2.8e-39   6.1e-37  125.7   0.0    71   263    18   212    11   221 0.90 -
52925at50557_568069_0:003a4f|STRG.19854.1:145-1779|+  -            545 13158at50557         -            643   2.7e-34  117.0   0.0   1   1   1.9e-36   4.1e-34  116.4   0.0    68   326    43   301    35   344 0.81 -
13158at50557_66420_0:002fb6|STRG.12732.1:17-1483|+    -            489 13158at50557         -            643   2.7e-33  113.7   0.1   1   2     2e-34   4.3e-32  109.7   0.0   143   330     2   199     1   320 0.88 -
13158at50557_66420_0:002fb6|STRG.12732.1:17-1483|+    -            489 13158at50557         -            643   2.7e-33  113.7   0.1   2   2     0.077        17    2.0   0.1   466   510   385   426   347   432 0.73 -
13158at50557_66420_0:002fb6|STRG.12732.2:17-1483|+    -            489 13158at50557         -            643   2.7e-33  113.7   0.1   1   2     2e-34   4.3e-32  109.7   0.0   143   330     2   199     1   320 0.88 -
13158at50557_66420_0:002fb6|STRG.12732.2:17-1483|+    -            489 13158at50557         -            643   2.7e-33  113.7   0.1   2   2     0.077        17    2.0   0.1   466   510   385   426   347   432 0.73 -
52688at50557_103372_0:001558|STRG.12365.2:263-2272|+  -            670 13158at50557         -            643   1.3e-27   94.9   0.4   1   2         1   2.2e+02   -1.7   0.2   580   606   207   233   200   249 0.79 -
52688at50557_103372_0:001558|STRG.12365.2:263-2272|+  -            670 13158at50557         -            643   1.3e-27   94.9   0.4   2   2   1.9e-29   4.1e-27   93.3   0.0    68   258   260   461   253   472 0.84 -
52688at50557_103372_0:001558|STRG.12365.1:270-2145|+  -            597 13158at50557         -            643   1.8e-27   94.5   0.1   1   2   1.5e-29   3.3e-27   93.6   0.0    68   258   128   329   121   340 0.84 -
52688at50557_103372_0:001558|STRG.12365.1:270-2145|+  -            597 13158at50557         -            643   1.8e-27   94.5   0.1   2   2       6.4   1.4e+03   -4.3   0.0   513   538   423   448   419   452 0.78 -
33009at50557_69820_0:001b7e|STRG.19854.2:498-1595|+   -            366 13158at50557         -            643   5.2e-21   73.1   0.0   1   1   3.6e-23   7.9e-21   72.5   0.0   183   327     1   144     1   187 0.84 -
33009at50557_56086_0:003c16|STRG.7484.1:97-906|+      -            270 13158at50557         -            643   1.6e-08   31.9   4.0   1   1   9.1e-11     2e-08   31.5   4.0   393   555   109   268    94   270 0.86 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/13158at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/13158at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/13158at50557.hmm annotation_analysis/annotation_gca/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 17:33:13 2024
# [ok]
