#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
135113at50557_520822_0:002656|STRG.10789.1:2-649|+    -            216 135113at50557        -            228   1.4e-43  147.7   2.6   1   1   5.5e-45   1.1e-42  144.8   2.6    79   221    24   201    20   216 0.86 -
36185at50557_34720_0:000ec6|STRG.9856.1:146-2323|+    -            726 135113at50557        -            228   3.5e-05   22.1   0.0   1   2      0.73   1.4e+02    0.4   0.0   104   145   226   267   218   295 0.83 -
36185at50557_34720_0:000ec6|STRG.9856.1:146-2323|+    -            726 135113at50557        -            228   3.5e-05   22.1   0.0   2   2   2.1e-06   0.00041   18.5   0.0    21    89   310   382   298   415 0.77 -
89456at50557_103372_0:00196d|STRG.11978.2:0-1007|+    -            336 135113at50557        -            228   0.00035   18.8   0.2   1   1   3.2e-06   0.00061   18.0   0.2    26   115    46   146    30   223 0.73 -
89456at50557_103372_0:00196d|STRG.11978.1:390-1535|+  -            336 135113at50557        -            228   0.00042   18.5   0.2   1   1   3.3e-06   0.00064   17.9   0.2    26   115    46   146    30   221 0.75 -
107216at50557_121225_0:0005b8|STRG.20985.1:2-205|-    -             68 135113at50557        -            228   0.00093   17.4   0.1   1   1   5.1e-06   0.00098   17.3   0.1    33    64     3    34     1    49 0.87 -
107216at50557_51655_0:0016fc|STRG.6522.1:601-1104|+   -            168 135113at50557        -            228    0.0017   16.5   0.1   1   1   1.3e-05    0.0026   15.9   0.1    30    63     8    41     2    50 0.84 -
108271at50557_43151_0:001e01|STRG.2259.1:39-596|+     -            186 135113at50557        -            228    0.0028   15.8   0.2   1   1   3.9e-05    0.0076   14.4   0.2    35   163     5   135     2   151 0.82 -
36185at50557_56086_0:003183|STRG.5655.1:518-1582|+    -            355 135113at50557        -            228    0.0031   15.7   0.2   1   2       4.8   9.3e+02   -2.2   0.0   101   144     9    51     5    81 0.78 -
36185at50557_56086_0:003183|STRG.5655.1:518-1582|+    -            355 135113at50557        -            228    0.0031   15.7   0.2   2   2     5e-05    0.0097   14.0   0.1    31    87   127   188   109   198 0.70 -
36185at50557_56086_0:003183|STRG.5655.2:518-1582|+    -            355 135113at50557        -            228    0.0031   15.7   0.2   1   2       4.8   9.3e+02   -2.2   0.0   101   144     9    51     5    81 0.78 -
36185at50557_56086_0:003183|STRG.5655.2:518-1582|+    -            355 135113at50557        -            228    0.0031   15.7   0.2   2   2     5e-05    0.0097   14.0   0.1    31    87   127   188   109   198 0.70 -
106023at50557_104688_0:002b29|STRG.21730.1:69-605|+   -            179 135113at50557        -            228    0.0039   15.3   0.0   1   1   2.1e-05     0.004   15.3   0.0    30    74    16    60     2   153 0.77 -
106023at50557_7176_0:002083|STRG.21730.2:639-1157|+   -            173 135113at50557        -            228    0.0047   15.1   0.0   1   1   2.6e-05    0.0049   15.0   0.0    31    74    11    54     3   147 0.77 -
106023at50557_37001_0:0016d5|STRG.21730.3:3-512|+     -            170 135113at50557        -            228    0.0052   14.9   0.0   1   1   2.7e-05    0.0052   14.9   0.0    31    74     8    51     2   144 0.77 -
25937at50557_286306_0:0024f1|STRG.23692.2:0-1823|+    -            608 135113at50557        -            228    0.0099   14.0   0.6   1   2    0.0012      0.22    9.6   0.2    32    53   113   134   112   139 0.91 -
25937at50557_286306_0:0024f1|STRG.23692.2:0-1823|+    -            608 135113at50557        -            228    0.0099   14.0   0.6   2   2      0.22        42    2.1   0.0    29    54   379   404   363   418 0.80 -
25937at50557_286306_0:0024f1|STRG.23692.1:82-1914|+   -            611 135113at50557        -            228      0.01   14.0   0.6   1   2    0.0012      0.22    9.6   0.2    32    53   116   137   115   142 0.91 -
25937at50557_286306_0:0024f1|STRG.23692.1:82-1914|+   -            611 135113at50557        -            228      0.01   14.0   0.6   2   2      0.22        43    2.1   0.0    29    54   382   407   366   421 0.80 -
89456at50557_2015173_0:001860|STRG.17010.1:130-756|+  -            209 135113at50557        -            228     0.017   13.2   0.0   1   1   0.00016     0.031   12.4   0.0    31    53     9    31     7    39 0.88 -
25937at50557_1629725_0:000a4d|STRG.6599.1:1438-2049|+ -            204 135113at50557        -            228      0.02   13.0   0.1   1   1   0.00017     0.034   12.3   0.1    32    70    11    52     4    61 0.77 -
25937at50557_1629725_0:000a4d|STRG.6599.2:1438-2049|+ -            204 135113at50557        -            228      0.02   13.0   0.1   1   1   0.00017     0.034   12.3   0.1    32    70    11    52     4    61 0.77 -
89456at50557_609295_0:001f5d|STRG.17010.2:421-1023|+  -            201 135113at50557        -            228     0.021   13.0   0.0   1   1   0.00019     0.037   12.2   0.0    32    53     2    23     1    31 0.88 -
104262at50557_132113_0:00109a|STRG.2420.1:233-742|+   -            170 135113at50557        -            228     0.022   12.9   0.0   1   1   0.00015     0.029   12.5   0.0    28   146    13   134     3   155 0.68 -
104262at50557_132113_0:00109a|STRG.2420.2:619-1128|+  -            170 135113at50557        -            228     0.022   12.9   0.0   1   1   0.00015     0.029   12.5   0.0    28   146    13   134     3   155 0.68 -
89456at50557_1155016_0:002743|STRG.6961.1:755-1012|+  -             86 135113at50557        -            228     0.031   12.4   0.0   1   1   0.00019     0.036   12.2   0.0    17    51     8    42     4    56 0.87 -
89456at50557_1155016_0:002743|STRG.6961.2:2202-2459|+ -             86 135113at50557        -            228     0.031   12.4   0.0   1   1   0.00019     0.036   12.2   0.0    17    51     8    42     4    56 0.87 -
89456at50557_1155016_0:002743|STRG.6961.3:1828-2085|+ -             86 135113at50557        -            228     0.031   12.4   0.0   1   1   0.00019     0.036   12.2   0.0    17    51     8    42     4    56 0.87 -
89456at50557_1155016_0:002743|STRG.6961.4:1717-1974|+ -             86 135113at50557        -            228     0.031   12.4   0.0   1   1   0.00019     0.036   12.2   0.0    17    51     8    42     4    56 0.87 -
89456at50557_1155016_0:002743|STRG.6961.5:1841-2098|+ -             86 135113at50557        -            228     0.031   12.4   0.0   1   1   0.00019     0.036   12.2   0.0    17    51     8    42     4    56 0.87 -
107632at50557_38123_0:001c0e|STRG.13879.1:809-2347|+  -            513 135113at50557        -            228     0.035   12.2   0.1   1   1   0.00033     0.064   11.4   0.1    35    56    39    58    36    74 0.82 -
25937at50557_13164_0:003806|STRG.15231.1:1019-2413|+  -            465 135113at50557        -            228     0.036   12.2   0.1   1   2     0.063        12    3.9   0.0    34    80     5    49     4    69 0.71 -
25937at50557_13164_0:003806|STRG.15231.1:1019-2413|+  -            465 135113at50557        -            228     0.036   12.2   0.1   2   2     0.018       3.4    5.7   0.1    33    62   320   349   302   353 0.85 -
25937at50557_13164_0:003806|STRG.15231.2:645-2039|+   -            465 135113at50557        -            228     0.036   12.2   0.1   1   2     0.063        12    3.9   0.0    34    80     5    49     4    69 0.71 -
25937at50557_13164_0:003806|STRG.15231.2:645-2039|+   -            465 135113at50557        -            228     0.036   12.2   0.1   2   2     0.018       3.4    5.7   0.1    33    62   320   349   302   353 0.85 -
89456at50557_454923_0:00266c|STRG.22754.1:153-998|+   -            282 135113at50557        -            228     0.042   12.0   0.0   1   1   0.00038     0.072   11.2   0.0    33    53    13    33    10    45 0.85 -
111718at50557_104421_0:001a2b|STRG.12442.1:65-1011|+  -            314 135113at50557        -            228     0.048   11.8   0.0   1   1   0.00045     0.088   10.9   0.0    15    55   125   165    98   205 0.85 -
107632at50557_38123_0:001c0e|STRG.13883.1:190-1821|+  -            544 135113at50557        -            228     0.052   11.7   0.4   1   1   0.00059      0.11   10.5   0.1    34    53    38    57    32    71 0.83 -
107632at50557_38123_0:001c0e|STRG.13883.2:307-1938|+  -            544 135113at50557        -            228     0.052   11.7   0.4   1   1   0.00059      0.11   10.5   0.1    34    53    38    57    32    71 0.83 -
107632at50557_38123_0:001c0e|STRG.13883.3:138-1769|+  -            544 135113at50557        -            228     0.052   11.7   0.4   1   1   0.00059      0.11   10.5   0.1    34    53    38    57    32    71 0.83 -
108271at50557_7200_0:001897|STRG.16131.3:313-792|+    -            160 135113at50557        -            228     0.076   11.1   0.1   1   1    0.0014      0.27    9.3   0.1    35    85     5    60     2   150 0.64 -
108271at50557_7536_0:004142|STRG.7757.1:678-1217|+    -            180 135113at50557        -            228     0.092   10.8   0.0   1   1   0.00091      0.18    9.9   0.0    33   152     2   123     1   146 0.66 -
108271at50557_7536_0:004142|STRG.7757.2:57-596|+      -            180 135113at50557        -            228     0.092   10.8   0.0   1   1   0.00091      0.18    9.9   0.0    33   152     2   123     1   146 0.66 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/135113at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/135113at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/135113at50557.hmm annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 22:14:59 2024
# [ok]
