#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
84764at50557_13686_0:002310|STRG.5549.1:161-1174|+     -            338 84764at50557         -            287  2.2e-159  528.1   4.2   1   1  1.2e-159  2.1e-158  524.9   4.2     1   286     7   324     7   325 0.93 -
84764at50557_7539_0:000ea4|STRG.15279.1:436-1305|+     -            290 84764at50557         -            287   1.6e-51  174.2   0.0   1   1   1.1e-52   1.9e-51  174.0   0.0     1   254     1   266     1   286 0.85 -
84764at50557_441921_0:00052c|STRG.8366.5:43-705|+      -            221 84764at50557         -            287   1.8e-51  174.0   0.0   1   1   1.2e-52   2.1e-51  173.8   0.0     1   215     6   221     6   221 0.90 -
63395at50557_219809_0:002247|STRG.600.1:41-1426|+      -            462 84764at50557         -            287   1.1e-48  164.8   0.0   1   1   1.9e-49   3.3e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
63395at50557_219809_0:002247|STRG.600.5:41-1426|+      -            462 84764at50557         -            287   1.1e-48  164.8   0.0   1   1   1.9e-49   3.3e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
63395at50557_219809_0:002247|STRG.600.6:41-1426|+      -            462 84764at50557         -            287   1.1e-48  164.8   0.0   1   1   1.9e-49   3.3e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
63395at50557_219809_0:002247|STRG.600.3:41-1429|+      -            463 84764at50557         -            287   1.1e-48  164.8   0.0   1   1   1.9e-49   3.3e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
63395at50557_219809_0:002247|STRG.600.4:41-1429|+      -            463 84764at50557         -            287   1.1e-48  164.8   0.0   1   1   1.9e-49   3.3e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
63395at50557_219809_0:002247|STRG.600.2:41-1429|+      -            463 84764at50557         -            287   1.1e-48  164.8   0.0   1   1   1.9e-49   3.3e-48  163.3   0.0     8   226    37   290    32   295 0.80 -
84764at50557_30019_0:002ccd|STRG.14108.1:436-1284|+    -            283 84764at50557         -            287   2.4e-48  163.7   0.0   1   1   1.7e-49   2.9e-48  163.5   0.0     1   254     2   259     2   281 0.84 -
84764at50557_30019_0:002ccd|STRG.14108.2:314-1162|+    -            283 84764at50557         -            287   2.4e-48  163.7   0.0   1   1   1.7e-49   2.9e-48  163.5   0.0     1   254     2   259     2   281 0.84 -
84764at50557_30019_0:002ccd|STRG.14108.3:253-1101|+    -            283 84764at50557         -            287   2.4e-48  163.7   0.0   1   1   1.7e-49   2.9e-48  163.5   0.0     1   254     2   259     2   281 0.84 -
84764at50557_91411_0:001d03|STRG.17720.1:298-1176|+    -            293 84764at50557         -            287   4.2e-48  162.9   0.0   1   1   2.9e-49     5e-48  162.7   0.0     1   257     1   265     1   285 0.83 -
84764at50557_7539_0:000ea4|STRG.15279.2:281-1096|+     -            272 84764at50557         -            287   9.8e-48  161.7   0.0   1   1   7.2e-49   1.2e-47  161.4   0.0    25   254    10   248     2   268 0.83 -
84764at50557_37344_0:000c86|STRG.20138.1:54-950|+      -            299 84764at50557         -            287   2.5e-47  160.4   0.0   1   1     2e-48   3.3e-47  160.0   0.0     2   229     3   243     2   275 0.82 -
84764at50557_319348_0:00198b|STRG.17720.2:295-1179|+   -            295 84764at50557         -            287   3.1e-47  160.1   0.0   1   1   2.2e-48   3.7e-47  159.9   0.0     1   257     2   266     2   287 0.82 -
84764at50557_29031_0:002a8c|STRG.2695.1:2083-3048|+    -            322 84764at50557         -            287   1.5e-46  157.8   0.0   1   1   1.2e-47     2e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_29031_0:002a8c|STRG.2695.2:2062-3027|+    -            322 84764at50557         -            287   1.5e-46  157.8   0.0   1   1   1.2e-47     2e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_29031_0:002a8c|STRG.2695.4:2062-3027|+    -            322 84764at50557         -            287   1.5e-46  157.8   0.0   1   1   1.2e-47     2e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_29031_0:002a8c|STRG.2695.5:477-1442|+     -            322 84764at50557         -            287   1.5e-46  157.8   0.0   1   1   1.2e-47     2e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_29031_0:002a8c|STRG.2695.6:2062-3027|+    -            322 84764at50557         -            287   1.5e-46  157.8   0.0   1   1   1.2e-47     2e-46  157.4   0.0     3   248     2   254     1   278 0.83 -
84764at50557_104688_0:0005e9|STRG.2695.3:2062-2988|+   -            309 84764at50557         -            287   8.2e-45  152.2   0.1   1   1   7.2e-45   1.2e-43  148.3   0.1     3   248     2   267     1   290 0.78 -
84764at50557_104688_0:0005e9|STRG.2695.7:2063-2989|+   -            309 84764at50557         -            287   8.2e-45  152.2   0.1   1   1   7.2e-45   1.2e-43  148.3   0.1     3   248     2   267     1   290 0.78 -
84764at50557_104688_0:0005e9|STRG.2695.8:2084-3010|+   -            309 84764at50557         -            287   8.2e-45  152.2   0.1   1   1   7.2e-45   1.2e-43  148.3   0.1     3   248     2   267     1   290 0.78 -
84764at50557_37344_0:000c86|STRG.20138.2:52-909|+      -            286 84764at50557         -            287   8.6e-45  152.1   0.0   1   1   6.6e-46   1.1e-44  151.7   0.0    20   229    11   230     1   262 0.80 -
84764at50557_91411_0:001d03|STRG.6918.1:8-832|+        -            275 84764at50557         -            287   3.7e-44  150.0   0.0   1   1   2.5e-45   4.3e-44  149.8   0.0    43   222    28   214     3   256 0.88 -
84764at50557_29029_0:001026|STRG.13110.1:84-1028|+     -            315 84764at50557         -            287   3.5e-41  140.2   0.0   1   1   2.6e-42   4.3e-41  139.9   0.0    11   244    12   252     2   256 0.79 -
84764at50557_441921_0:00052c|STRG.8366.1:189-887|+     -            233 84764at50557         -            287   2.6e-38  130.8   0.0   1   1   1.9e-39   3.2e-38  130.5   0.0    56   216     1   162     1   194 0.90 -
84764at50557_37344_0:000c86|STRG.17389.1:198-1202|+    -            335 84764at50557         -            287   4.8e-36  123.4   0.0   1   1   3.5e-37     6e-36  123.1   0.0     1   224     1   228     1   254 0.79 -
84764at50557_67767_0:0013e5|STRG.12434.2:877-1548|+    -            224 84764at50557         -            287   1.6e-35  121.6   1.5   1   2    0.0027     0.047   11.8   0.8     1    37     1    41     1    42 0.82 -
84764at50557_67767_0:0013e5|STRG.12434.2:877-1548|+    -            224 84764at50557         -            287   1.6e-35  121.6   1.5   2   2   3.6e-33   6.1e-32  109.9   0.1   116   226    40   154    26   171 0.90 -
84764at50557_91411_0:001d03|STRG.20138.3:186-833|+     -            216 84764at50557         -            287     4e-34  117.1   0.0   1   1   3.1e-35   5.2e-34  116.7   0.0    81   229     2   160     1   196 0.84 -
84764at50557_91411_0:001d03|STRG.20138.4:110-757|+     -            216 84764at50557         -            287     4e-34  117.1   0.0   1   1   3.1e-35   5.2e-34  116.7   0.0    81   229     2   160     1   196 0.84 -
84764at50557_224129_0:000e1f|STRG.5416.1:925-1599|+    -            225 84764at50557         -            287   4.9e-33  113.5   0.0   1   1   3.2e-34   5.5e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_224129_0:000e1f|STRG.5416.2:3053-3727|+   -            225 84764at50557         -            287   4.9e-33  113.5   0.0   1   1   3.2e-34   5.5e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_224129_0:000e1f|STRG.5416.3:3098-3772|+   -            225 84764at50557         -            287   4.9e-33  113.5   0.0   1   1   3.2e-34   5.5e-33  113.3   0.0     1   219     1   225     1   225 0.83 -
84764at50557_123851_0:00190f|STRG.12342.1:413-1270|+   -            286 84764at50557         -            287   8.9e-32  109.4   0.3   1   1   6.6e-33   1.1e-31  109.0   0.3     2   221     1   216     1   235 0.84 -
84764at50557_123851_0:00190f|STRG.12342.2:413-1270|+   -            286 84764at50557         -            287   8.9e-32  109.4   0.3   1   1   6.6e-33   1.1e-31  109.0   0.3     2   221     1   216     1   235 0.84 -
57980at50557_7220_0:000304|STRG.12619.1:527-1375|+     -            283 84764at50557         -            287   1.3e-30  105.5   0.0   1   1   9.4e-32   1.6e-30  105.3   0.0     1   204     1   204     1   224 0.85 -
57980at50557_7220_0:000304|STRG.12619.2:357-1205|+     -            283 84764at50557         -            287   1.3e-30  105.5   0.0   1   1   9.4e-32   1.6e-30  105.3   0.0     1   204     1   204     1   224 0.85 -
57980at50557_7220_0:000304|STRG.12619.3:791-1639|+     -            283 84764at50557         -            287   1.3e-30  105.5   0.0   1   1   9.4e-32   1.6e-30  105.3   0.0     1   204     1   204     1   224 0.85 -
57980at50557_7220_0:000304|STRG.12619.4:357-1205|+     -            283 84764at50557         -            287   1.3e-30  105.5   0.0   1   1   9.4e-32   1.6e-30  105.3   0.0     1   204     1   204     1   224 0.85 -
57980at50557_7220_0:000304|STRG.12619.5:186-1034|+     -            283 84764at50557         -            287   1.3e-30  105.5   0.0   1   1   9.4e-32   1.6e-30  105.3   0.0     1   204     1   204     1   224 0.85 -
84764at50557_54969_0:0028ad|STRG.13881.1:807-1499|+    -            231 84764at50557         -            287   2.3e-30  104.7   0.0   1   1   1.5e-31   2.6e-30  104.5   0.0     1   220     5   230     5   231 0.83 -
84764at50557_54969_0:0028ad|STRG.13881.2:807-1499|+    -            231 84764at50557         -            287   2.3e-30  104.7   0.0   1   1   1.5e-31   2.6e-30  104.5   0.0     1   220     5   230     5   231 0.83 -
57980at50557_211228_0:0018dc|STRG.8191.1:82-885|+      -            268 84764at50557         -            287   1.6e-29  102.0   0.0   1   1   1.1e-30   1.9e-29  101.7   0.0     2   196    17   211    16   228 0.90 -
57980at50557_110193_0:0003c9|STRG.3076.1:15-845|+      -            277 84764at50557         -            287   1.5e-26   92.2   0.0   1   1     1e-27   1.8e-26   92.0   0.0     2   223    23   247    22   270 0.85 -
57980at50557_64459_0:000345|STRG.17250.1:210-1010|+    -            267 84764at50557         -            287   1.9e-26   91.8   0.0   1   1   1.3e-27   2.2e-26   91.7   0.0     8   193     3   191     1   230 0.85 -
93513at50557_7395_0:0011bf|STRG.14074.1:814-1926|+     -            371 84764at50557         -            287   3.8e-26   90.9   0.1   1   1     3e-27     5e-26   90.5   0.1     1   222    44   271    44   288 0.85 -
93513at50557_7395_0:0011bf|STRG.14074.2:17-1129|+      -            371 84764at50557         -            287   3.8e-26   90.9   0.1   1   1     3e-27     5e-26   90.5   0.1     1   222    44   271    44   288 0.85 -
84764at50557_7539_0:000ea4|STRG.6230.1:2213-3172|+     -            320 84764at50557         -            287   4.3e-26   90.7   0.1   1   1   3.2e-27   5.4e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.6230.2:2213-3172|+     -            320 84764at50557         -            287   4.3e-26   90.7   0.1   1   1   3.2e-27   5.4e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.6230.3:2213-3172|+     -            320 84764at50557         -            287   4.3e-26   90.7   0.1   1   1   3.2e-27   5.4e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.6230.4:2213-3172|+     -            320 84764at50557         -            287   4.3e-26   90.7   0.1   1   1   3.2e-27   5.4e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.6230.5:2213-3172|+     -            320 84764at50557         -            287   4.3e-26   90.7   0.1   1   1   3.2e-27   5.4e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
84764at50557_7539_0:000ea4|STRG.6230.6:2213-3172|+     -            320 84764at50557         -            287   4.3e-26   90.7   0.1   1   1   3.2e-27   5.4e-26   90.4   0.1     2   211     2   216     1   231 0.82 -
93513at50557_7395_0:0011bf|STRG.14074.3:17-1228|+      -            404 84764at50557         -            287   4.7e-26   90.6   0.1   1   1   3.8e-27   6.4e-26   90.1   0.1     1   222    44   271    44   288 0.85 -
65033at50557_13249_0:002565|STRG.9742.1:217-993|+      -            259 84764at50557         -            287   1.7e-24   85.4   0.0   1   1   1.1e-25   1.9e-24   85.3   0.0     2   212     4   218     3   256 0.83 -
58206at50557_103372_0:002486|STRG.8833.1:650-1894|+    -            415 84764at50557         -            287   2.9e-24   84.7   0.0   1   1   2.3e-25   3.8e-24   84.3   0.0     2   194    85   276    84   293 0.84 -
58206at50557_103372_0:002486|STRG.8833.2:650-1894|+    -            415 84764at50557         -            287   2.9e-24   84.7   0.0   1   1   2.3e-25   3.8e-24   84.3   0.0     2   194    85   276    84   293 0.84 -
57980at50557_286706_0:000fec|STRG.20675.5:2022-2921|+  -            300 84764at50557         -            287   7.4e-24   83.4   0.0   1   1   6.3e-25   1.1e-23   82.8   0.0     1   192     1   193     1   249 0.91 -
57980at50557_286706_0:000fec|STRG.20675.11:1696-2607|+ -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.13:1696-2607|+ -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.1:1693-2604|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.2:1692-2603|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.3:2022-2933|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.4:2007-2918|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.7:1380-2291|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.8:2058-2969|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20675.9:2006-2917|+  -            304 84764at50557         -            287   7.8e-24   83.3   0.0   1   1   6.5e-25   1.1e-23   82.8   0.0     1   192     1   193     1   250 0.91 -
57980at50557_286706_0:000fec|STRG.20772.2:361-1185|+   -            275 84764at50557         -            287   1.2e-23   82.7   0.1   1   1     8e-25   1.4e-23   82.5   0.1     6   232    27   254    22   271 0.82 -
57980at50557_104421_0:00216f|STRG.20772.1:415-1206|+   -            264 84764at50557         -            287   1.3e-23   82.6   0.0   1   1   8.7e-25   1.5e-23   82.4   0.0     6   228     9   232     4   252 0.82 -
17813at50557_378494_0:006207|STRG.5320.1:969-1613|+    -            215 84764at50557         -            287   2.2e-23   81.8   0.1   1   1   1.5e-24   2.5e-23   81.6   0.1     1   191    22   209    22   214 0.86 -
47at50557_34720_0:00180d|STRG.5719.10:150-10802|+      -           3551 84764at50557         -            287   4.2e-23   80.9   0.2   1   2     8e-15   1.3e-13   49.7   0.0    48   227  2559  2739  2529  2759 0.86 -
47at50557_34720_0:00180d|STRG.5719.10:150-10802|+      -           3551 84764at50557         -            287   4.2e-23   80.9   0.2   2   2   1.8e-08   3.1e-07   28.8   0.0     1   200  3228  3429  3228  3449 0.72 -
47at50557_34720_0:00180d|STRG.5719.3:334-11145|+       -           3604 84764at50557         -            287   4.4e-23   80.8   0.2   1   2   8.1e-15   1.4e-13   49.7   0.0    48   227  2612  2792  2582  2812 0.86 -
47at50557_34720_0:00180d|STRG.5719.3:334-11145|+       -           3604 84764at50557         -            287   4.4e-23   80.8   0.2   2   2   1.8e-08   3.1e-07   28.8   0.0     1   200  3281  3482  3281  3502 0.72 -
47at50557_34720_0:00180d|STRG.5719.2:334-11178|+       -           3615 84764at50557         -            287   4.4e-23   80.8   0.2   1   2   8.1e-15   1.4e-13   49.7   0.0    48   227  2623  2803  2593  2823 0.86 -
47at50557_34720_0:00180d|STRG.5719.2:334-11178|+       -           3615 84764at50557         -            287   4.4e-23   80.8   0.2   2   2   1.9e-08   3.1e-07   28.8   0.0     1   200  3292  3493  3292  3513 0.72 -
47at50557_34720_0:00180d|STRG.5719.1:334-12201|+       -           3956 84764at50557         -            287   5.4e-23   80.5   0.2   1   2     9e-15   1.5e-13   49.5   0.0    48   227  2964  3144  2934  3163 0.86 -
47at50557_34720_0:00180d|STRG.5719.1:334-12201|+       -           3956 84764at50557         -            287   5.4e-23   80.5   0.2   2   2   2.1e-08   3.5e-07   28.7   0.0     1   200  3633  3834  3633  3854 0.72 -
47at50557_34720_0:00180d|STRG.5719.9:385-12852|+       -           4156 84764at50557         -            287   6.1e-23   80.4   0.2   1   2   9.6e-15   1.6e-13   49.4   0.0    48   227  3164  3344  3134  3363 0.86 -
47at50557_34720_0:00180d|STRG.5719.9:385-12852|+       -           4156 84764at50557         -            287   6.1e-23   80.4   0.2   2   2   2.2e-08   3.7e-07   28.6   0.0     1   200  3833  4034  3833  4054 0.72 -
47at50557_34720_0:00180d|STRG.5719.8:1-12582|+         -           4194 84764at50557         -            287   6.2e-23   80.3   0.2   1   2   9.7e-15   1.6e-13   49.4   0.0    48   227  3202  3382  3172  3401 0.86 -
47at50557_34720_0:00180d|STRG.5719.8:1-12582|+         -           4194 84764at50557         -            287   6.2e-23   80.3   0.2   2   2   2.2e-08   3.7e-07   28.6   0.0     1   200  3871  4072  3871  4092 0.72 -
47at50557_34720_0:00180d|STRG.5719.7:1-12726|+         -           4242 84764at50557         -            287   6.4e-23   80.3   0.2   1   2   9.8e-15   1.7e-13   49.4   0.0    48   227  3250  3430  3220  3449 0.86 -
47at50557_34720_0:00180d|STRG.5719.7:1-12726|+         -           4242 84764at50557         -            287   6.4e-23   80.3   0.2   2   2   2.2e-08   3.8e-07   28.5   0.0     1   200  3919  4120  3919  4140 0.72 -
84269at50557_7159_0:0033d6|STRG.19878.1:93-917|+       -            275 84764at50557         -            287   7.3e-23   80.1   0.0   1   1   5.1e-24   8.7e-23   79.9   0.0     6   197     7   201     2   226 0.83 -
17813at50557_378494_0:006207|STRG.19878.2:96-692|+     -            199 84764at50557         -            287     1e-22   79.6   0.0   1   1     7e-24   1.2e-22   79.4   0.0     6   192     6   194     1   198 0.85 -
57980at50557_7070_0:001946|STRG.15431.2:2005-2787|+    -            261 84764at50557         -            287     1e-22   79.6   0.0   1   1   7.4e-24   1.3e-22   79.3   0.0     6   205     3   206     2   245 0.79 -
57980at50557_7070_0:001946|STRG.15431.3:1748-2530|+    -            261 84764at50557         -            287     1e-22   79.6   0.0   1   1   7.4e-24   1.3e-22   79.3   0.0     6   205     3   206     2   245 0.79 -
47at50557_34720_0:00180d|STRG.5719.6:17-16030|+        -           5338 84764at50557         -            287     1e-22   79.6   0.7   1   2   1.3e-14   2.2e-13   49.0   0.0    48   227  4346  4526  4316  4545 0.86 -
47at50557_34720_0:00180d|STRG.5719.6:17-16030|+        -           5338 84764at50557         -            287     1e-22   79.6   0.7   2   2   2.9e-08   4.9e-07   28.2   0.0     1   200  5015  5216  5015  5235 0.71 -
47at50557_34720_0:00180d|STRG.5719.5:17-17050|+        -           5678 84764at50557         -            287   1.2e-22   79.4   0.7   1   2   1.4e-14   2.3e-13   48.9   0.0    48   227  4686  4866  4656  4885 0.86 -
47at50557_34720_0:00180d|STRG.5719.5:17-17050|+        -           5678 84764at50557         -            287   1.2e-22   79.4   0.7   2   2   3.1e-08   5.3e-07   28.1   0.0     1   200  5355  5556  5355  5575 0.71 -
47at50557_34720_0:00180d|STRG.5719.4:17-17086|+        -           5690 84764at50557         -            287   1.2e-22   79.4   0.7   1   2   1.4e-14   2.3e-13   48.9   0.0    48   227  4698  4878  4668  4897 0.86 -
47at50557_34720_0:00180d|STRG.5719.4:17-17086|+        -           5690 84764at50557         -            287   1.2e-22   79.4   0.7   2   2   3.1e-08   5.3e-07   28.1   0.0     1   200  5367  5568  5367  5587 0.71 -
