#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109797at50557_83485_0:000ec1|STRG.16352.1:452-1357|+    -            302 109797at50557        -            227  4.1e-140  463.7   0.0   1   1  7.8e-142  5.1e-140  463.4   0.0     1   222    21   246    21   251 0.98 -
104262at50557_178035_0:0010ce|STRG.10123.1:237-548|+    -            104 109797at50557        -            227   7.9e-26   89.9   0.2   1   1   1.4e-27   8.8e-26   89.7   0.2     7   104     1   100     1   103 0.93 -
129498at50557_166361_0:0004c6|STRG.14508.3:185-733|+    -            183 109797at50557        -            227   5.5e-25   87.1   0.1   1   1   9.6e-27   6.3e-25   86.9   0.1     8   174     1   172     1   182 0.88 -
106023at50557_104688_0:002b29|STRG.18617.1:123-659|+    -            179 109797at50557        -            227   2.1e-24   85.2   0.1   1   1   3.8e-26   2.5e-24   84.9   0.1     5   161    15   178    12   179 0.85 -
104262at50557_132113_0:00109a|STRG.4181.2:397-945|+     -            183 109797at50557        -            227   1.9e-23   82.1   0.1   1   1   3.3e-25   2.2e-23   81.9   0.1     5   166    12   175     8   180 0.92 -
106023at50557_7038_0:002188|STRG.14508.4:297-839|+      -            181 109797at50557        -            227   1.1e-22   79.6   0.1   1   1     2e-24   1.3e-22   79.3   0.1    11   157    27   174    20   180 0.87 -
107216at50557_51655_0:0016fc|STRG.4181.1:503-874|+      -            124 109797at50557        -            227   3.1e-21   74.8   0.0   1   1   5.3e-23   3.4e-21   74.7   0.0     5   120     7   124     3   124 0.92 -
104262at50557_51655_0:002f35|STRG.6055.1:3801-4292|+    -            164 109797at50557        -            227   1.1e-19   69.8   0.0   1   1     2e-21   1.3e-19   69.5   0.0     6   146    10   157     6   161 0.83 -
104262at50557_51655_0:002f35|STRG.6055.3:24-515|+       -            164 109797at50557        -            227   1.1e-19   69.8   0.0   1   1     2e-21   1.3e-19   69.5   0.0     6   146    10   157     6   161 0.83 -
108271at50557_286306_0:004073|STRG.19975.2:125-715|+    -            197 109797at50557        -            227   4.8e-19   67.7   0.1   1   1   8.9e-21   5.8e-19   67.4   0.1     6   171    11   179     8   195 0.87 -
108271at50557_43151_0:001e01|STRG.1983.1:39-596|+       -            186 109797at50557        -            227   5.8e-19   67.4   0.0   1   1     1e-20   6.8e-19   67.2   0.0     8   171     2   168     1   185 0.82 -
41766at50557_286306_0:004435|STRG.6055.1:374-4511|+     -            742 109797at50557        -            227   1.5e-18   66.1   0.0   1   1   4.7e-20   3.1e-18   65.0   0.0     6   148   515   664   511   710 0.84 -
108271at50557_64793_0:001833|STRG.19975.3:568-1185|+    -            206 109797at50557        -            227   1.6e-18   66.0   0.2   1   1   2.9e-20   1.9e-18   65.7   0.2     6   167    16   180    13   203 0.87 -
108271at50557_64793_0:001833|STRG.19975.1:104-727|+     -            208 109797at50557        -            227   1.6e-18   65.9   0.2   1   1     3e-20     2e-18   65.7   0.2     6   167    18   182    15   205 0.87 -
129498at50557_7222_0:00242d|STRG.14508.2:367-827|+      -            151 109797at50557        -            227   2.9e-18   65.1   0.0   1   1   5.1e-20   3.4e-18   64.9   0.0     8   150     5   144     3   151 0.87 -
107216at50557_51655_0:0016fc|STRG.5672.1:594-1097|+     -            168 109797at50557        -            227     1e-17   63.3   0.0   1   1   1.6e-19   1.1e-17   63.2   0.0     5   140     7   150     3   168 0.82 -
107216at50557_51655_0:0016fc|STRG.5672.2:594-1097|+     -            168 109797at50557        -            227     1e-17   63.3   0.0   1   1   1.6e-19   1.1e-17   63.2   0.0     5   140     7   150     3   168 0.82 -
108271at50557_40932_0:00088c|STRG.8466.1:561-1061|+     -            167 109797at50557        -            227   1.3e-17   63.0   0.0   1   1   2.3e-19   1.5e-17   62.7   0.0     7   163     2   161     1   166 0.86 -
108271at50557_224129_0:0005ad|STRG.10281.1:1037-1579|+  -            181 109797at50557        -            227   1.4e-17   62.9   0.1   1   1   2.4e-19   1.6e-17   62.7   0.1     8   180     2   177     1   180 0.83 -
108271at50557_224129_0:0005ad|STRG.10281.2:1300-1842|+  -            181 109797at50557        -            227   1.4e-17   62.9   0.1   1   1   2.4e-19   1.6e-17   62.7   0.1     8   180     2   177     1   180 0.83 -
108271at50557_224129_0:0005ad|STRG.10281.3:254-796|+    -            181 109797at50557        -            227   1.4e-17   62.9   0.1   1   1   2.4e-19   1.6e-17   62.7   0.1     8   180     2   177     1   180 0.83 -
129498at50557_7222_0:00242d|STRG.14508.1:566-1008|+     -            145 109797at50557        -            227   3.5e-17   61.6   0.0   1   1   5.4e-19   3.5e-17   61.6   0.0    43   150    34   138     1   145 0.81 -
108755at50557_121225_0:0004e7|STRG.9830.1:299-790|+     -            164 109797at50557        -            227   3.9e-17   61.4   0.0   1   1   6.8e-19   4.5e-17   61.2   0.0     7   159     4   161     2   164 0.84 -
107216at50557_39758_0:004d90|STRG.5598.1:292-828|+      -            179 109797at50557        -            227   9.6e-17   60.1   0.1   1   1   1.6e-18   1.1e-16   60.0   0.1     5   158     2   162     1   177 0.81 -
108755at50557_7539_0:001c0b|STRG.9830.2:281-694|+       -            138 109797at50557        -            227   4.1e-16   58.1   0.0   1   1   8.1e-18   5.3e-16   57.7   0.0     7   117    10   123     7   130 0.85 -
108271at50557_166361_0:003235|STRG.13856.1:255-809|+    -            185 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.5e-18   4.9e-16   57.8   0.0     8   165     2   162     1   169 0.87 -
108271at50557_166361_0:003235|STRG.13856.2:267-821|+    -            185 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.5e-18   4.9e-16   57.8   0.0     8   165     2   162     1   169 0.87 -
108271at50557_166361_0:003235|STRG.13856.3:264-818|+    -            185 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.5e-18   4.9e-16   57.8   0.0     8   165     2   162     1   169 0.87 -
108271at50557_166361_0:003235|STRG.13856.4:252-806|+    -            185 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.5e-18   4.9e-16   57.8   0.0     8   165     2   162     1   169 0.87 -
129498at50557_7493_0:00132e|STRG.8012.1:370-846|+       -            159 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.2e-18   4.7e-16   57.9   0.0     8   163     2   157     1   159 0.93 -
129498at50557_7493_0:00132e|STRG.8012.2:441-917|+       -            159 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.2e-18   4.7e-16   57.9   0.0     8   163     2   157     1   159 0.93 -
129498at50557_7493_0:00132e|STRG.8012.3:214-690|+       -            159 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.2e-18   4.7e-16   57.9   0.0     8   163     2   157     1   159 0.93 -
129498at50557_7493_0:00132e|STRG.8012.4:601-1077|+      -            159 109797at50557        -            227   4.3e-16   58.0   0.0   1   1   7.2e-18   4.7e-16   57.9   0.0     8   163     2   157     1   159 0.93 -
104262at50557_64793_0:001dc9|STRG.8792.1:126-818|+      -            231 109797at50557        -            227   6.2e-16   57.5   0.1   1   1   1.1e-17   7.5e-16   57.2   0.1     4   168    25   199    22   221 0.81 -
104262at50557_64793_0:001dc9|STRG.8792.3:1549-2256|+    -            236 109797at50557        -            227   6.7e-16   57.4   0.1   1   1   1.2e-17   8.1e-16   57.1   0.1     4   168    30   204    27   226 0.81 -
104262at50557_88501_0:0010fe|STRG.8792.4:187-744|+      -            186 109797at50557        -            227   2.1e-15   55.7   0.1   1   1   3.9e-17   2.5e-15   55.5   0.1     4   156    16   178    13   185 0.81 -
104262at50557_88501_0:0010fe|STRG.8792.2:624-1199|+     -            192 109797at50557        -            227   2.4e-15   55.6   0.1   1   1   4.3e-17   2.8e-15   55.3   0.1     4   156    22   184    19   191 0.81 -
108271at50557_197043_0:002be2|STRG.2600.2:31-540|+      -            170 109797at50557        -            227   5.5e-14   51.1   0.0   1   1   9.7e-16   6.4e-14   50.9   0.0     8   163     1   159     1   165 0.84 -
140221at50557_568069_0:001a32|STRG.11735.2:514-993|+    -            160 109797at50557        -            227     3e-13   48.7   0.0   1   1   5.7e-15   3.7e-13   48.4   0.0     7   126     4   125     2   135 0.81 -
108271at50557_28612_0:005172|STRG.16238.1:243-812|+     -            190 109797at50557        -            227   3.6e-13   48.5   0.0   1   1     7e-15   4.6e-13   48.1   0.0     7   164     4   165     2   187 0.81 -
108755at50557_28612_0:002c6d|STRG.16603.1:340-933|+     -            198 109797at50557        -            227   7.5e-13   47.4   0.1   1   1   1.4e-14   8.9e-13   47.2   0.1     8   163     1   164     1   183 0.78 -
129498at50557_7200_0:0025b6|STRG.18034.1:103-666|+      -            188 109797at50557        -            227   1.3e-12   46.6   0.2   1   1   2.7e-14   1.7e-12   46.2   0.2     7   159     8   169     4   177 0.72 -
115559at50557_286306_0:000620|STRG.7741.1:398-1003|+    -            202 109797at50557        -            227   2.1e-12   45.9   0.1   1   1   4.3e-14   2.8e-12   45.5   0.1     9   169    29   192    25   196 0.79 -
115559at50557_286306_0:000620|STRG.7741.2:261-866|+     -            202 109797at50557        -            227   2.1e-12   45.9   0.1   1   1   4.3e-14   2.8e-12   45.5   0.1     9   169    29   192    25   196 0.79 -
115559at50557_286306_0:000620|STRG.7741.3:285-890|+     -            202 109797at50557        -            227   2.1e-12   45.9   0.1   1   1   4.3e-14   2.8e-12   45.5   0.1     9   169    29   192    25   196 0.79 -
140221at50557_568069_0:001a32|STRG.7087.1:87-578|+      -            164 109797at50557        -            227   3.1e-12   45.4   0.0   1   1   6.1e-14     4e-12   45.0   0.0     7   132     8   135     6   146 0.81 -
140221at50557_568069_0:001a32|STRG.7087.2:71-562|+      -            164 109797at50557        -            227   3.1e-12   45.4   0.0   1   1   6.1e-14     4e-12   45.0   0.0     7   132     8   135     6   146 0.81 -
140221at50557_568069_0:001a32|STRG.4446.1:119-583|+     -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
140221at50557_568069_0:001a32|STRG.4446.2:373-837|+     -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
140221at50557_568069_0:001a32|STRG.4446.3:572-1036|+    -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
140221at50557_568069_0:001a32|STRG.4446.4:577-1041|+    -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
140221at50557_568069_0:001a32|STRG.4446.5:313-777|+     -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
140221at50557_568069_0:001a32|STRG.4446.6:310-774|+     -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
140221at50557_568069_0:001a32|STRG.4446.7:294-758|+     -            155 109797at50557        -            227   6.9e-12   44.3   0.0   1   1   1.3e-13   8.3e-12   44.0   0.0     8   120     1   115     1   127 0.84 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 109797at50557        -            227   8.8e-12   43.9   0.1   1   2   0.00076      0.05   12.0   0.0     3    65    24    90    22    94 0.89 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 109797at50557        -            227   8.8e-12   43.9   0.1   2   2   2.3e-09   1.5e-07   30.0   0.0    75   133   125   180   121   194 0.88 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 109797at50557        -            227     1e-11   43.7   0.2   1   2   3.6e-09   2.4e-07   29.4   0.1     2    61     1    67     1    75 0.82 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 109797at50557        -            227     1e-11   43.7   0.2   2   2   0.00044     0.029   12.8   0.0   112   166    76   130    69   139 0.87 -
105221at50557_29053_0:00200e|STRG.8919.1:50-580|+       -            177 109797at50557        -            227   1.2e-11   43.4   0.0   1   1   2.3e-13   1.5e-11   43.2   0.0     8   158    11   170     7   177 0.82 -
108271at50557_7536_0:004142|STRG.6764.1:678-1217|+      -            180 109797at50557        -            227   2.4e-11   42.5   0.0   1   1   4.4e-13   2.9e-11   42.2   0.0    11   166     4   163     1   176 0.77 -
140221at50557_568069_0:001a32|STRG.11735.1:1067-1516|+  -            150 109797at50557        -            227   8.2e-11   40.7   0.0   1   1   1.4e-12   9.4e-11   40.5   0.0    16   126     3   115     1   125 0.75 -
129498at50557_37001_0:002409|STRG.18034.2:9-666|+       -            175 109797at50557        -            227   4.4e-10   38.4   0.1   1   1   7.7e-12     5e-10   38.2   0.1    34   160    17   148     1   168 0.75 -
105221at50557_7460_0:001362|STRG.15937.1:30-671|+       -            214 109797at50557        -            227   8.7e-10   37.4   0.0   1   1   1.6e-11     1e-09   37.1   0.0     7   187    26   212    22   214 0.83 -
140221at50557_568069_0:001a32|STRG.5971.1:284-730|+     -            149 109797at50557        -            227   3.8e-09   35.3   0.0   1   1   6.4e-11   4.2e-09   35.2   0.0     8   121     2   117     1   146 0.81 -
140221at50557_568069_0:001a32|STRG.5971.2:95-541|+      -            149 109797at50557        -            227   3.8e-09   35.3   0.0   1   1   6.4e-11   4.2e-09   35.2   0.0     8   121     2   117     1   146 0.81 -
104262at50557_224129_0:0005ba|STRG.6055.4:202-417|+     -             72 109797at50557        -            227   5.1e-09   34.9   0.0   1   1   8.2e-11   5.4e-09   34.8   0.0    81   146     1    70     1    72 0.86 -
140221at50557_568069_0:001a32|STRG.4395.1:110-589|+     -            160 109797at50557        -            227   4.3e-08   31.8   0.0   1   1   8.1e-10   5.3e-08   31.5   0.0     7   122     4   121     2   141 0.83 -
140221at50557_568069_0:001a32|STRG.4395.2:110-589|+     -            160 109797at50557        -            227   4.3e-08   31.8   0.0   1   1   8.1e-10   5.3e-08   31.5   0.0     7   122     4   121     2   141 0.83 -
140221at50557_568069_0:001a32|STRG.4395.3:529-1008|+    -            160 109797at50557        -            227   4.3e-08   31.8   0.0   1   1   8.1e-10   5.3e-08   31.5   0.0     7   122     4   121     2   141 0.83 -
140221at50557_568069_0:001a32|STRG.4395.4:414-893|+     -            160 109797at50557        -            227   4.3e-08   31.8   0.0   1   1   8.1e-10   5.3e-08   31.5   0.0     7   122     4   121     2   141 0.83 -
129498at50557_1629725_0:0008c6|STRG.19411.1:1094-1420|+ -            109 109797at50557        -            227   4.5e-08   31.8   0.0   1   1   7.7e-10     5e-08   31.6   0.0     8   114     1   109     1   109 0.82 -
140221at50557_568069_0:001a32|STRG.3957.1:290-769|+     -            160 109797at50557        -            227   5.4e-08   31.5   0.0   1   1     1e-09   6.8e-08   31.2   0.0     7   122     4   121     2   136 0.82 -
109573at50557_1507135_0:000e82|STRG.7600.2:131-724|+    -            198 109797at50557        -            227   6.3e-08   31.3   0.1   1   1   2.2e-09   1.4e-07   30.1   0.1     8   111     1   111     1   115 0.69 -
118237at50557_56086_0:002463|STRG.11561.1:1625-2134|+   -            170 109797at50557        -            227   2.6e-07   29.3   0.1   1   1     5e-09   3.3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.11561.2:266-775|+     -            170 109797at50557        -            227   2.6e-07   29.3   0.1   1   1     5e-09   3.3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.11561.3:508-1017|+    -            170 109797at50557        -            227   2.6e-07   29.3   0.1   1   1     5e-09   3.3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.11561.4:271-780|+     -            170 109797at50557        -            227   2.6e-07   29.3   0.1   1   1     5e-09   3.3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
115559at50557_42026_0:0013f7|STRG.16028.1:1151-1642|+   -            164 109797at50557        -            227   8.2e-07   27.7   0.0   1   1   2.3e-08   1.5e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
115559at50557_42026_0:0013f7|STRG.16028.3:1217-1708|+   -            164 109797at50557        -            227   8.2e-07   27.7   0.0   1   1   2.3e-08   1.5e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
115559at50557_42026_0:0013f7|STRG.16028.4:1168-1659|+   -            164 109797at50557        -            227   8.2e-07   27.7   0.0   1   1   2.3e-08   1.5e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
109573at50557_121225_0:000482|STRG.3112.1:151-669|+     -            173 109797at50557        -            227   1.1e-05   23.9   0.0   1   1     2e-07   1.3e-05   23.7   0.0    10   162     3   171     1   173 0.73 -
118237at50557_411798_0:000ee6|STRG.17562.2:533-1153|+   -            207 109797at50557        -            227   1.7e-05   23.4   0.0   1   1     3e-07     2e-05   23.1   0.0    49   175    68   203    24   206 0.73 -
118237at50557_411798_0:000ee6|STRG.17562.3:334-954|+    -            207 109797at50557        -            227   1.7e-05   23.4   0.0   1   1     3e-07     2e-05   23.1   0.0    49   175    68   203    24   206 0.73 -
108271at50557_1049336_0:00042e|STRG.2600.1:429-665|+    -             79 109797at50557        -            227   2.2e-05   23.0   0.0   1   1   3.7e-07   2.4e-05   22.8   0.0   107   163    12    68     2    75 0.93 -
111939at50557_103372_0:001457|STRG.18914.1:76-633|+     -            186 109797at50557        -            227   2.9e-05   22.6   0.0   1   1   5.7e-07   3.7e-05   22.2   0.0    11   121    25   135    18   177 0.74 -
108271at50557_13249_0:001644|STRG.11190.2:2062-2547|+   -            162 109797at50557        -            227   3.1e-05   22.5   0.0   1   1   5.2e-07   3.4e-05   22.4   0.0     9   147     2   142     1   158 0.78 -
108271at50557_13249_0:001644|STRG.11190.3:1896-2381|+   -            162 109797at50557        -            227   3.1e-05   22.5   0.0   1   1   5.2e-07   3.4e-05   22.4   0.0     9   147     2   142     1   158 0.78 -
108271at50557_13249_0:001644|STRG.11190.4:1896-2381|+   -            162 109797at50557        -            227   3.1e-05   22.5   0.0   1   1   5.2e-07   3.4e-05   22.4   0.0     9   147     2   142     1   158 0.78 -
129498at50557_7004_0:000522|STRG.11375.1:186-542|+      -            119 109797at50557        -            227   7.9e-05   21.2   0.0   1   1   1.6e-06    0.0001   20.8   0.0     5    89     1    93     1   108 0.77 -
129498at50557_7004_0:000522|STRG.11375.2:186-542|+      -            119 109797at50557        -            227   7.9e-05   21.2   0.0   1   1   1.6e-06    0.0001   20.8   0.0     5    89     1    93     1   108 0.77 -
107216at50557_7394_0:0010f2|STRG.4846.3:541-1137|+      -            199 109797at50557        -            227   8.3e-05   21.1   0.0   1   1   2.1e-05    0.0014   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.4846.4:541-1137|+      -            199 109797at50557        -            227   8.3e-05   21.1   0.0   1   1   2.1e-05    0.0014   17.1   0.0    47   122    65   139     3   146 0.69 -
108271at50557_13249_0:001644|STRG.11190.1:504-953|+     -            150 109797at50557        -            227   0.00014   20.4   0.0   1   1   2.3e-06   0.00015   20.2   0.0    70   147    51   130    14   146 0.83 -
118237at50557_7070_0:00080a|STRG.5716.1:524-1069|+      -            182 109797at50557        -            227    0.0002   19.9   0.1   1   1   3.6e-06   0.00024   19.6   0.1     3    97    16   107    14   132 0.81 -
118237at50557_7070_0:00080a|STRG.5716.2:212-757|+       -            182 109797at50557        -            227    0.0002   19.9   0.1   1   1   3.6e-06   0.00024   19.6   0.1     3    97    16   107    14   132 0.81 -
118237at50557_7070_0:00080a|STRG.5716.3:460-1005|+      -            182 109797at50557        -            227    0.0002   19.9   0.1   1   1   3.6e-06   0.00024   19.6   0.1     3    97    16   107    14   132 0.81 -
118237at50557_121845_0:0047c3|STRG.11499.1:129-647|+    -            173 109797at50557        -            227   0.00023   19.7   0.0   1   1   4.6e-06    0.0003   19.3   0.0     7    88    18    96    15   117 0.85 -
118237at50557_121845_0:0047c3|STRG.11499.2:324-842|+    -            173 109797at50557        -            227   0.00023   19.7   0.0   1   1   4.6e-06    0.0003   19.3   0.0     7    88    18    96    15   117 0.85 -
118237at50557_28612_0:004a80|STRG.6143.1:522-1010|+     -            163 109797at50557        -            227   0.00071   18.0   0.0   1   1   1.3e-05   0.00086   17.8   0.0     8   101     2    92     1   113 0.80 -
