#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
108755at50557_178035_0:0020de|STRG.861.2:280-906|+      -            209 108755at50557        -            150   2.4e-95  315.3   2.5   1   1   4.5e-97   2.9e-95  315.0   2.5     1   150    11   165    11   165 0.98 -
106023at50557_7038_0:002188|STRG.14508.4:297-839|+      -            181 108755at50557        -            150   1.2e-27   95.6   0.0   1   1   2.1e-29   1.4e-27   95.4   0.0     6   142    25   164    20   171 0.89 -
129498at50557_7222_0:00242d|STRG.14508.2:367-827|+      -            151 108755at50557        -            150   1.3e-25   88.9   0.0   1   1   2.5e-27   1.6e-25   88.7   0.0     5   142     5   141     2   148 0.89 -
104262at50557_132113_0:00109a|STRG.4181.2:397-945|+     -            183 108755at50557        -            150   1.3e-25   88.9   0.0   1   1   2.6e-27   1.7e-25   88.6   0.0     4   146    14   160    12   164 0.90 -
108271at50557_286306_0:004073|STRG.19975.2:125-715|+    -            197 108755at50557        -            150   4.5e-25   87.2   0.2   1   1   8.6e-27   5.6e-25   86.9   0.2     4   149    12   162     9   163 0.88 -
108271at50557_64793_0:001833|STRG.19975.3:568-1185|+    -            206 108755at50557        -            150     5e-25   87.1   0.2   1   1     1e-26   6.5e-25   86.7   0.2     4   149    17   167    14   168 0.88 -
108271at50557_64793_0:001833|STRG.19975.1:104-727|+     -            208 108755at50557        -            150   5.1e-25   87.1   0.2   1   1     1e-26   6.7e-25   86.7   0.2     4   149    19   169    16   170 0.88 -
107216at50557_51655_0:0016fc|STRG.5672.1:594-1097|+     -            168 108755at50557        -            150   7.9e-25   86.4   0.0   1   1   1.5e-26   9.8e-25   86.1   0.0     5   149    10   165     7   166 0.87 -
107216at50557_51655_0:0016fc|STRG.5672.2:594-1097|+     -            168 108755at50557        -            150   7.9e-25   86.4   0.0   1   1   1.5e-26   9.8e-25   86.1   0.0     5   149    10   165     7   166 0.87 -
108271at50557_224129_0:0005ad|STRG.10281.1:1037-1579|+  -            181 108755at50557        -            150   2.7e-24   84.7   0.5   1   1   6.4e-26   4.1e-24   84.1   0.5     4   149     1   151     1   152 0.86 -
108271at50557_224129_0:0005ad|STRG.10281.2:1300-1842|+  -            181 108755at50557        -            150   2.7e-24   84.7   0.5   1   1   6.4e-26   4.1e-24   84.1   0.5     4   149     1   151     1   152 0.86 -
108271at50557_224129_0:0005ad|STRG.10281.3:254-796|+    -            181 108755at50557        -            150   2.7e-24   84.7   0.5   1   1   6.4e-26   4.1e-24   84.1   0.5     4   149     1   151     1   152 0.86 -
108755at50557_7539_0:001c0b|STRG.9830.2:281-694|+       -            138 108755at50557        -            150   4.1e-24   84.1   0.0   1   1   7.4e-26   4.8e-24   83.9   0.0     2   119     8   130     7   137 0.90 -
108755at50557_121225_0:0004e7|STRG.9830.1:299-790|+     -            164 108755at50557        -            150   6.8e-24   83.4   0.0   1   1   1.2e-25   7.6e-24   83.2   0.0     2   118     2   123     1   156 0.83 -
129498at50557_7222_0:00242d|STRG.14508.1:566-1008|+     -            145 108755at50557        -            150   4.3e-23   80.8   0.0   1   1   7.6e-25   4.9e-23   80.6   0.0     8   142     2   135     1   142 0.88 -
108271at50557_43151_0:001e01|STRG.1983.1:39-596|+       -            186 108755at50557        -            150   1.8e-22   78.8   0.1   1   1   3.3e-24   2.1e-22   78.6   0.1     4   150     1   152     1   152 0.88 -
104262at50557_88501_0:0010fe|STRG.8792.4:187-744|+      -            186 108755at50557        -            150   2.8e-22   78.2   0.0   1   1   5.3e-24   3.4e-22   77.9   0.0     4   149    19   176    16   177 0.83 -
104262at50557_88501_0:0010fe|STRG.8792.2:624-1199|+     -            192 108755at50557        -            150   3.1e-22   78.0   0.0   1   1   5.9e-24   3.9e-22   77.7   0.0     4   149    25   182    22   183 0.83 -
104262at50557_64793_0:001dc9|STRG.8792.1:126-818|+      -            231 108755at50557        -            150   4.6e-22   77.5   0.0   1   1   1.1e-23   7.1e-22   76.8   0.0     4   149    28   185    25   186 0.83 -
104262at50557_64793_0:001dc9|STRG.8792.3:1549-2256|+    -            236 108755at50557        -            150   4.9e-22   77.4   0.0   1   1   1.2e-23   7.6e-22   76.8   0.0     4   149    33   190    30   191 0.83 -
107216at50557_39758_0:004d90|STRG.5598.1:292-828|+      -            179 108755at50557        -            150   1.5e-21   75.8   0.1   1   1   3.1e-23     2e-21   75.4   0.1     4   149     4   158     2   159 0.86 -
129498at50557_7200_0:0025b6|STRG.18034.1:103-666|+      -            188 108755at50557        -            150   2.3e-21   75.2   0.3   1   1   4.7e-23   3.1e-21   74.8   0.3     4   148     8   163     6   165 0.86 -
104262at50557_178035_0:0010ce|STRG.10123.1:237-548|+    -            104 108755at50557        -            150   3.3e-21   74.7   0.1   1   1   5.5e-23   3.6e-21   74.6   0.1     4   100     1   102     1   104 0.89 -
108271at50557_197043_0:002be2|STRG.2600.2:31-540|+      -            170 108755at50557        -            150     7e-21   73.6   0.0   1   1   1.2e-22   8.1e-21   73.4   0.0     5   149     1   150     1   151 0.88 -
108271at50557_166361_0:003235|STRG.13856.1:255-809|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1     2e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
108271at50557_166361_0:003235|STRG.13856.2:267-821|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1     2e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
108271at50557_166361_0:003235|STRG.13856.3:264-818|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1     2e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
108271at50557_166361_0:003235|STRG.13856.4:252-806|+    -            185 108755at50557        -            150   1.1e-20   72.9   0.1   1   1     2e-22   1.3e-20   72.7   0.1     4   148     1   150     1   152 0.90 -
108755at50557_28612_0:002c6d|STRG.16603.1:340-933|+     -            198 108755at50557        -            150   1.8e-20   72.3   0.0   1   1   3.4e-22   2.2e-20   72.0   0.0     5   148     1   154     1   156 0.82 -
107216at50557_51655_0:0016fc|STRG.4181.1:503-874|+      -            124 108755at50557        -            150   2.7e-20   71.7   0.0   1   1     5e-22   3.2e-20   71.5   0.0     4   115     9   124     7   124 0.89 -
104262at50557_51655_0:002f35|STRG.6055.1:3801-4292|+    -            164 108755at50557        -            150   3.7e-20   71.3   0.0   1   1   6.5e-22   4.2e-20   71.1   0.0     2   147     9   163     8   164 0.88 -
104262at50557_51655_0:002f35|STRG.6055.3:24-515|+       -            164 108755at50557        -            150   3.7e-20   71.3   0.0   1   1   6.5e-22   4.2e-20   71.1   0.0     2   147     9   163     8   164 0.88 -
41766at50557_286306_0:004435|STRG.6055.1:374-4511|+     -            742 108755at50557        -            150   6.4e-19   67.3   0.0   1   1   1.9e-20   1.2e-18   66.3   0.0     2   148   514   669   513   671 0.88 -
108271at50557_28612_0:005172|STRG.16238.1:243-812|+     -            190 108755at50557        -            150   1.6e-18   66.0   0.0   1   1   3.1e-20     2e-18   65.6   0.0     2   144     2   149     1   155 0.86 -
115559at50557_286306_0:000620|STRG.7741.1:398-1003|+    -            202 108755at50557        -            150   1.6e-18   66.0   0.8   1   1   3.4e-20   2.2e-18   65.5   0.8     4   147    27   175    25   178 0.84 -
115559at50557_286306_0:000620|STRG.7741.2:261-866|+     -            202 108755at50557        -            150   1.6e-18   66.0   0.8   1   1   3.4e-20   2.2e-18   65.5   0.8     4   147    27   175    25   178 0.84 -
115559at50557_286306_0:000620|STRG.7741.3:285-890|+     -            202 108755at50557        -            150   1.6e-18   66.0   0.8   1   1   3.4e-20   2.2e-18   65.5   0.8     4   147    27   175    25   178 0.84 -
129498at50557_7493_0:00132e|STRG.8012.1:370-846|+       -            159 108755at50557        -            150   3.8e-18   64.8   0.0   1   1   6.7e-20   4.4e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
129498at50557_7493_0:00132e|STRG.8012.2:441-917|+       -            159 108755at50557        -            150   3.8e-18   64.8   0.0   1   1   6.7e-20   4.4e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
129498at50557_7493_0:00132e|STRG.8012.3:214-690|+       -            159 108755at50557        -            150   3.8e-18   64.8   0.0   1   1   6.7e-20   4.4e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
129498at50557_7493_0:00132e|STRG.8012.4:601-1077|+      -            159 108755at50557        -            150   3.8e-18   64.8   0.0   1   1   6.7e-20   4.4e-18   64.6   0.0     4   148     1   147     1   149 0.82 -
108271at50557_40932_0:00088c|STRG.8466.1:561-1061|+     -            167 108755at50557        -            150     1e-17   63.3   0.0   1   1   1.9e-19   1.3e-17   63.1   0.0     4   143     2   146     1   152 0.84 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 108755at50557        -            150   3.4e-17   61.6   0.3   1   2   1.9e-08   1.2e-06   27.4   0.1     5    60     7    67     4    70 0.82 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 108755at50557        -            150   3.4e-17   61.6   0.3   2   2   4.6e-10     3e-08   32.6   0.0   106   149    75   118    68   119 0.94 -
105221at50557_7460_0:001362|STRG.15937.1:30-671|+       -            214 108755at50557        -            150   1.3e-16   59.8   0.0   1   1   2.8e-18   1.8e-16   59.3   0.0     3   149    25   179    23   180 0.78 -
109797at50557_83485_0:000ec1|STRG.16352.1:452-1357|+    -            302 108755at50557        -            150   3.3e-16   58.4   0.0   1   1   7.7e-18     5e-16   57.9   0.0     5   149    28   174    25   175 0.84 -
129498at50557_37001_0:002409|STRG.18034.2:9-666|+       -            175 108755at50557        -            150   5.5e-16   57.7   0.2   1   1   1.1e-17     7e-16   57.4   0.2    14   148     1   141     1   143 0.86 -
140221at50557_568069_0:001a32|STRG.7087.1:87-578|+      -            164 108755at50557        -            150   1.1e-15   56.7   0.0   1   1   2.4e-17   1.6e-15   56.2   0.0     4   127     8   135     6   163 0.85 -
140221at50557_568069_0:001a32|STRG.7087.2:71-562|+      -            164 108755at50557        -            150   1.1e-15   56.7   0.0   1   1   2.4e-17   1.6e-15   56.2   0.0     4   127     8   135     6   163 0.85 -
105221at50557_121845_0:0034ac|STRG.3989.2:338-871|+     -            178 108755at50557        -            150   1.3e-15   56.6   0.2   1   1   1.6e-15   1.1e-13   50.3   0.2     4   148     7   171     4   173 0.74 -
105221at50557_121845_0:0034ac|STRG.3989.3:343-876|+     -            178 108755at50557        -            150   1.3e-15   56.6   0.2   1   1   1.6e-15   1.1e-13   50.3   0.2     4   148     7   171     4   173 0.74 -
105221at50557_29053_0:00200e|STRG.8919.1:50-580|+       -            177 108755at50557        -            150   1.4e-14   53.2   0.0   1   1   2.6e-16   1.7e-14   52.9   0.0     2   149     8   166     7   167 0.82 -
140221at50557_568069_0:001a32|STRG.4446.1:119-583|+     -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4446.2:373-837|+     -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4446.3:572-1036|+    -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4446.4:577-1041|+    -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4446.5:313-777|+     -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4446.6:310-774|+     -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4446.7:294-758|+     -            155 108755at50557        -            150   3.6e-14   51.8   0.0   1   1   6.6e-16   4.3e-14   51.6   0.0     5   130     1   130     1   154 0.84 -
140221at50557_568069_0:001a32|STRG.4395.1:110-589|+     -            160 108755at50557        -            150   7.4e-14   50.8   0.0   1   1     7e-15   4.5e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.4395.2:110-589|+     -            160 108755at50557        -            150   7.4e-14   50.8   0.0   1   1     7e-15   4.5e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.4395.3:529-1008|+    -            160 108755at50557        -            150   7.4e-14   50.8   0.0   1   1     7e-15   4.5e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.4395.4:414-893|+     -            160 108755at50557        -            150   7.4e-14   50.8   0.0   1   1     7e-15   4.5e-13   48.3   0.0     2   142     2   159     1   160 0.79 -
140221at50557_568069_0:001a32|STRG.11735.2:514-993|+    -            160 108755at50557        -            150   1.2e-13   50.1   0.0   1   1   2.1e-15   1.4e-13   50.0   0.0     2   122     2   126     1   153 0.82 -
140221at50557_568069_0:001a32|STRG.3957.1:290-769|+     -            160 108755at50557        -            150   3.3e-13   48.7   0.0   1   1   3.6e-14   2.3e-12   46.0   0.0     2   142     2   159     1   160 0.76 -
140221at50557_568069_0:001a32|STRG.5971.1:284-730|+     -            149 108755at50557        -            150   9.1e-12   44.1   0.0   1   1   1.5e-13     1e-11   43.9   0.0     5   142     2   148     1   149 0.77 -
140221at50557_568069_0:001a32|STRG.5971.2:95-541|+      -            149 108755at50557        -            150   9.1e-12   44.1   0.0   1   1   1.5e-13     1e-11   43.9   0.0     5   142     2   148     1   149 0.77 -
140221at50557_568069_0:001a32|STRG.11735.1:1067-1516|+  -            150 108755at50557        -            150   2.1e-11   42.9   0.0   1   1   3.5e-13   2.3e-11   42.7   0.0    12   123     2   117     1   144 0.82 -
108271at50557_166361_0:003235|STRG.10751.1:386-877|+    -            164 108755at50557        -            150     3e-11   42.3   0.0   1   1   7.8e-13   5.1e-11   41.6   0.0     4   146     1   150     1   154 0.77 -
115559at50557_42026_0:0013f7|STRG.16028.1:1151-1642|+   -            164 108755at50557        -            150   8.1e-10   37.7   0.0   1   1   2.1e-10   1.4e-08   33.7   0.0     4   148     9   156     6   158 0.69 -
115559at50557_42026_0:0013f7|STRG.16028.3:1217-1708|+   -            164 108755at50557        -            150   8.1e-10   37.7   0.0   1   1   2.1e-10   1.4e-08   33.7   0.0     4   148     9   156     6   158 0.69 -
115559at50557_42026_0:0013f7|STRG.16028.4:1168-1659|+   -            164 108755at50557        -            150   8.1e-10   37.7   0.0   1   1   2.1e-10   1.4e-08   33.7   0.0     4   148     9   156     6   158 0.69 -
129498at50557_1629725_0:0008c6|STRG.19411.1:1094-1420|+ -            109 108755at50557        -            150   1.1e-09   37.3   0.0   1   1   1.8e-11   1.2e-09   37.2   0.0     5   106     1   107     1   109 0.79 -
108271at50557_13249_0:001644|STRG.11190.2:2062-2547|+   -            162 108755at50557        -            150   2.1e-09   36.4   0.0   1   1   4.1e-11   2.7e-09   36.0   0.0     5   143     1   143     1   148 0.83 -
108271at50557_13249_0:001644|STRG.11190.3:1896-2381|+   -            162 108755at50557        -            150   2.1e-09   36.4   0.0   1   1   4.1e-11   2.7e-09   36.0   0.0     5   143     1   143     1   148 0.83 -
108271at50557_13249_0:001644|STRG.11190.4:1896-2381|+   -            162 108755at50557        -            150   2.1e-09   36.4   0.0   1   1   4.1e-11   2.7e-09   36.0   0.0     5   143     1   143     1   148 0.83 -
108271at50557_1049336_0:00042e|STRG.2600.1:429-665|+    -             79 108755at50557        -            150   6.3e-09   34.8   0.0   1   1   1.1e-10   7.3e-09   34.6   0.0   101   149    11    59     3    60 0.90 -
108271at50557_13249_0:001644|STRG.13897.1:120-599|+     -            160 108755at50557        -            150   7.1e-09   34.7   0.0   1   2     0.051       3.3    6.5   0.0     5    35     1    31     1    40 0.91 -
108271at50557_13249_0:001644|STRG.13897.1:120-599|+     -            160 108755at50557        -            150   7.1e-09   34.7   0.0   2   2   3.9e-08   2.5e-06   26.4   0.0    83   143    78   145    57   150 0.74 -
105221at50557_121845_0:0034ac|STRG.3989.1:764-1240|+    -            159 108755at50557        -            150     9e-09   34.3   0.2   1   1   1.2e-08   7.7e-07   28.0   0.2    21   148     5   152     1   154 0.69 -
108271at50557_7536_0:004142|STRG.6764.1:678-1217|+      -            180 108755at50557        -            150   7.1e-08   31.4   0.0   1   1     6e-09   3.9e-07   29.0   0.0    84   143    84   144     1   152 0.63 -
28600at50557_13686_0:0008a3|STRG.16346.1:641-2449|+     -            603 108755at50557        -            150   8.4e-08   31.2   0.0   1   2   1.2e-05   0.00075   18.4   0.0     4   148    12   161     9   163 0.76 -
28600at50557_13686_0:0008a3|STRG.16346.1:641-2449|+     -            603 108755at50557        -            150   8.4e-08   31.2   0.0   2   2    0.0053      0.34    9.7   0.0     7   120   427   544   421   549 0.75 -
28600at50557_520822_0:000c07|STRG.16346.3:528-2408|+    -            627 108755at50557        -            150   9.8e-08   31.0   0.0   1   2   1.2e-05    0.0008   18.3   0.0     4   148    12   161     9   163 0.76 -
28600at50557_520822_0:000c07|STRG.16346.3:528-2408|+    -            627 108755at50557        -            150   9.8e-08   31.0   0.0   2   2    0.0056      0.36    9.6   0.0     7   120   427   544   421   549 0.75 -
28600at50557_13686_0:0008a3|STRG.16346.2:528-2447|+     -            640 108755at50557        -            150   1.1e-07   30.9   0.0   1   2   1.3e-05   0.00083   18.2   0.0     4   148    12   161     9   163 0.76 -
28600at50557_13686_0:0008a3|STRG.16346.2:528-2447|+     -            640 108755at50557        -            150   1.1e-07   30.9   0.0   2   2    0.0058      0.38    9.6   0.0     7   120   427   544   421   549 0.75 -
118237at50557_411798_0:000ee6|STRG.17562.2:533-1153|+   -            207 108755at50557        -            150   1.6e-07   30.3   0.0   1   1   3.6e-09   2.3e-07   29.8   0.0     6   124    26   150    23   160 0.81 -
118237at50557_411798_0:000ee6|STRG.17562.3:334-954|+    -            207 108755at50557        -            150   1.6e-07   30.3   0.0   1   1   3.6e-09   2.3e-07   29.8   0.0     6   124    26   150    23   160 0.81 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 108755at50557        -            150   1.1e-06   27.6   0.0   1   2   3.7e-05    0.0024   16.7   0.0     4    72    28    98    25   134 0.84 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 108755at50557        -            150   1.1e-06   27.6   0.0   2   2    0.0066      0.43    9.4   0.0    88   127   136   179   118   206 0.63 -
108271at50557_34740_0:0010fd|STRG.5326.1:1037-1675|+    -            213 108755at50557        -            150   2.1e-06   26.6   0.0   1   1   1.4e-07     9e-06   24.6   0.0     2    65    36    99    35   200 0.68 -
108271at50557_103372_0:0020f5|STRG.5326.2:108-764|+     -            219 108755at50557        -            150   2.3e-06   26.5   0.0   1   1   1.4e-07   9.1e-06   24.6   0.0     2    65    12    75    11   178 0.67 -
118237at50557_7070_0:00080a|STRG.17676.1:1509-1985|+    -            159 108755at50557        -            150   3.6e-06   25.9   0.0   1   1   6.9e-08   4.5e-06   25.6   0.0     5   116     2   115     1   123 0.84 -
108271at50557_13249_0:001644|STRG.11190.1:504-953|+     -            150 108755at50557        -            150   7.1e-06   24.9   0.0   1   1   1.3e-07   8.7e-06   24.6   0.0    20   143     4   131     1   136 0.75 -
105221at50557_7038_0:00321f|STRG.3989.4:196-498|+       -            101 108755at50557        -            150   1.7e-05   23.7   0.1   1   1   2.7e-07   1.7e-05   23.7   0.1    97   148    42    94     8    96 0.81 -
104262at50557_224129_0:0005ba|STRG.6055.4:202-417|+     -             72 108755at50557        -            150   3.1e-05   22.8   0.0   1   1     5e-07   3.3e-05   22.8   0.0    82   142     8    71     2    72 0.84 -
111939at50557_103372_0:001457|STRG.18914.1:76-633|+     -            186 108755at50557        -            150   3.8e-05   22.6   0.0   1   1   8.9e-07   5.8e-05   22.0   0.0     5   116    22   135    18   150 0.75 -
