#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109573at50557_103372_0:0023c7|STRG.20790.1:492-1145|+   -            218 109573at50557        -            185  1.3e-107  356.4   0.0   1   1  2.5e-109  1.6e-107  356.1   0.0     1   182     1   198     1   200 0.96 -
106023at50557_34720_0:001fd2|STRG.7520.1:273-929|+      -            219 109573at50557        -            185   2.8e-34  117.4   0.0   1   1   5.4e-36   3.4e-34  117.1   0.0     9   162    25   187    22   217 0.90 -
106023at50557_34720_0:001fd2|STRG.7520.2:931-1590|+     -            220 109573at50557        -            185   2.8e-34  117.4   0.0   1   1   5.5e-36   3.5e-34  117.0   0.0     9   162    26   188    23   218 0.90 -
104262at50557_610380_0:000ef5|STRG.2522.1:390-1010|+    -            207 109573at50557        -            185   2.8e-34  117.3   0.1   1   1   5.5e-36   3.5e-34  117.1   0.1     6   165     2   176     1   183 0.87 -
106023at50557_67767_0:00110a|STRG.7520.5:189-857|+      -            223 109573at50557        -            185   2.9e-34  117.3   0.0   1   1   5.8e-36   3.7e-34  117.0   0.0     9   162    29   191    26   221 0.90 -
108755at50557_178035_0:0020de|STRG.861.2:280-906|+      -            209 109573at50557        -            185   3.2e-33  113.9   0.1   1   1   6.6e-35   4.2e-33  113.5   0.1     9   159    13   172    10   189 0.87 -
108755at50557_456900_0:000c82|STRG.861.1:283-938|+      -            214 109573at50557        -            185   3.6e-33  113.8   0.1   1   1   7.5e-35   4.8e-33  113.3   0.1     9   159    13   172    10   186 0.87 -
129498at50557_166361_0:0004c6|STRG.14508.3:185-733|+    -            183 109573at50557        -            185     1e-29  102.5   0.0   1   1   1.9e-31   1.2e-29  102.3   0.0    12   150     2   139     1   156 0.87 -
129498at50557_103372_0:001a9c|STRG.18542.1:112-810|+    -            233 109573at50557        -            185   2.7e-29  101.1   0.3   1   2   9.2e-31   5.8e-29  100.0   0.2     7   170     9   181     1   192 0.87 -
129498at50557_103372_0:001a9c|STRG.18542.1:112-810|+    -            233 109573at50557        -            185   2.7e-29  101.1   0.3   2   2       8.7   5.5e+02   -0.9   0.0   157   185   185   213   178   213 0.78 -
106023at50557_7038_0:002188|STRG.14508.4:297-839|+      -            181 109573at50557        -            185   3.6e-29  100.7   0.1   1   1   7.1e-31   4.5e-29  100.4   0.1    12   150    25   162    19   175 0.87 -
104262at50557_178035_0:0010ce|STRG.10123.1:237-548|+    -            104 109573at50557        -            185   5.8e-29  100.0   0.1   1   1     1e-30   6.6e-29   99.9   0.1    11   107     2    98     1   102 0.94 -
106023at50557_104688_0:002b29|STRG.18617.1:123-659|+    -            179 109573at50557        -            185   2.6e-28   97.9   0.1   1   1   5.3e-30   3.4e-28   97.5   0.1    10   158    17   178    13   179 0.88 -
107216at50557_39758_0:004d90|STRG.5598.1:292-828|+      -            179 109573at50557        -            185   3.1e-28   97.7   0.1   1   1   5.6e-30   3.6e-28   97.5   0.1     9   163     3   170     1   179 0.82 -
108755at50557_121225_0:0004e7|STRG.9830.1:299-790|+     -            164 109573at50557        -            185   1.3e-26   92.4   0.0   1   1   2.4e-28   1.5e-26   92.1   0.0    11   146     5   139     3   157 0.91 -
104262at50557_132113_0:00109a|STRG.4181.2:397-945|+     -            183 109573at50557        -            185   3.5e-26   91.0   0.0   1   1   6.1e-28   3.9e-26   90.8   0.0     5   137     9   141     5   171 0.87 -
108755at50557_7539_0:001c0b|STRG.9830.2:281-694|+       -            138 109573at50557        -            185   8.2e-26   89.8   0.0   1   1   1.6e-27     1e-25   89.5   0.0    11   132    11   131     6   137 0.91 -
109797at50557_83485_0:000ec1|STRG.16352.1:452-1357|+    -            302 109573at50557        -            185   1.1e-25   89.3   0.0   1   1   2.5e-27   1.6e-25   88.8   0.0     3   145    20   160    18   198 0.80 -
129498at50557_7222_0:00242d|STRG.14508.2:367-827|+      -            151 109573at50557        -            185   5.4e-25   87.1   0.0   1   1   9.3e-27   5.9e-25   87.0   0.0    11   149     5   138     2   151 0.87 -
107216at50557_51655_0:0016fc|STRG.4181.1:503-874|+      -            124 109573at50557        -            185   6.2e-25   86.9   0.0   1   1   1.1e-26   6.8e-25   86.8   0.0     8   111     7   110     2   124 0.87 -
107216at50557_51655_0:0016fc|STRG.5672.1:594-1097|+     -            168 109573at50557        -            185     8e-25   86.5   0.0   1   1   1.5e-26   9.8e-25   86.3   0.0    11   153    10   167     5   168 0.83 -
107216at50557_51655_0:0016fc|STRG.5672.2:594-1097|+     -            168 109573at50557        -            185     8e-25   86.5   0.0   1   1   1.5e-26   9.8e-25   86.3   0.0    11   153    10   167     5   168 0.83 -
104262at50557_64793_0:001dc9|STRG.8792.1:126-818|+      -            231 109573at50557        -            185   5.9e-24   83.7   0.2   1   1   1.5e-25   9.5e-24   83.0   0.2     8   164    26   198    20   218 0.76 -
104262at50557_64793_0:001dc9|STRG.8792.3:1549-2256|+    -            236 109573at50557        -            185   6.4e-24   83.6   0.2   1   1   1.6e-25     1e-23   82.9   0.2     8   164    31   203    25   223 0.76 -
129498at50557_7222_0:00242d|STRG.14508.1:566-1008|+     -            145 109573at50557        -            185   9.8e-24   83.0   0.0   1   1   1.6e-25     1e-23   82.9   0.0    15   149     3   132     1   145 0.86 -
104262at50557_88501_0:0010fe|STRG.8792.4:187-744|+      -            186 109573at50557        -            185   1.2e-23   82.7   0.0   1   1   2.3e-25   1.5e-23   82.4   0.0     8   130    17   143    11   186 0.79 -
104262at50557_88501_0:0010fe|STRG.8792.2:624-1199|+     -            192 109573at50557        -            185   1.4e-23   82.5   0.0   1   1   2.6e-25   1.6e-23   82.3   0.0     8   130    23   149    17   192 0.79 -
104262at50557_51655_0:002f35|STRG.6055.1:3801-4292|+    -            164 109573at50557        -            185   3.5e-23   81.2   0.0   1   1     7e-25   4.4e-23   80.9   0.0     8   143     9   149     3   157 0.92 -
104262at50557_51655_0:002f35|STRG.6055.3:24-515|+       -            164 109573at50557        -            185   3.5e-23   81.2   0.0   1   1     7e-25   4.4e-23   80.9   0.0     8   143     9   149     3   157 0.92 -
41766at50557_286306_0:004435|STRG.6055.1:374-4511|+     -            742 109573at50557        -            185   9.2e-22   76.6   0.0   1   1   2.5e-23   1.6e-21   75.8   0.0     9   143   515   654   508   664 0.92 -
129498at50557_7200_0:0025b6|STRG.18034.1:103-666|+      -            188 109573at50557        -            185   1.6e-20   72.6   0.3   1   1     9e-22   5.7e-20   70.7   0.3     9   150     7   150     2   188 0.79 -
108271at50557_28612_0:005172|STRG.16238.1:243-812|+     -            190 109573at50557        -            185   1.3e-18   66.3   0.1   1   1   2.5e-20   1.6e-18   66.0   0.1     9   164     3   168     2   186 0.88 -
108271at50557_166361_0:003235|STRG.13856.1:255-809|+    -            185 109573at50557        -            185   3.6e-18   64.9   0.0   1   1   6.8e-20   4.3e-18   64.6   0.0    10   166     1   166     1   180 0.83 -
108271at50557_166361_0:003235|STRG.13856.2:267-821|+    -            185 109573at50557        -            185   3.6e-18   64.9   0.0   1   1   6.8e-20   4.3e-18   64.6   0.0    10   166     1   166     1   180 0.83 -
108271at50557_166361_0:003235|STRG.13856.3:264-818|+    -            185 109573at50557        -            185   3.6e-18   64.9   0.0   1   1   6.8e-20   4.3e-18   64.6   0.0    10   166     1   166     1   180 0.83 -
108271at50557_166361_0:003235|STRG.13856.4:252-806|+    -            185 109573at50557        -            185   3.6e-18   64.9   0.0   1   1   6.8e-20   4.3e-18   64.6   0.0    10   166     1   166     1   180 0.83 -
108271at50557_197043_0:002be2|STRG.2600.2:31-540|+      -            170 109573at50557        -            185   4.3e-18   64.6   0.0   1   1     8e-20     5e-18   64.4   0.0    12   161     2   160     1   169 0.84 -
108271at50557_224129_0:0005ad|STRG.10281.1:1037-1579|+  -            181 109573at50557        -            185   5.1e-18   64.4   0.2   1   1   9.5e-20     6e-18   64.1   0.2    11   173     2   173     1   178 0.84 -
108271at50557_224129_0:0005ad|STRG.10281.2:1300-1842|+  -            181 109573at50557        -            185   5.1e-18   64.4   0.2   1   1   9.5e-20     6e-18   64.1   0.2    11   173     2   173     1   178 0.84 -
108271at50557_224129_0:0005ad|STRG.10281.3:254-796|+    -            181 109573at50557        -            185   5.1e-18   64.4   0.2   1   1   9.5e-20     6e-18   64.1   0.2    11   173     2   173     1   178 0.84 -
108755at50557_28612_0:002c6d|STRG.16603.1:340-933|+     -            198 109573at50557        -            185   1.3e-17   63.0   0.1   1   1   6.2e-19   3.9e-17   61.5   0.1    12   140     2   133     1   171 0.81 -
108271at50557_43151_0:001e01|STRG.1983.1:39-596|+       -            186 109573at50557        -            185   1.6e-17   62.7   0.0   1   1   2.8e-19   1.8e-17   62.6   0.0    10   161     1   161     1   184 0.86 -
108271at50557_286306_0:004073|STRG.19975.2:125-715|+    -            197 109573at50557        -            185   2.7e-17   62.0   0.1   1   1   5.9e-19   3.7e-17   61.5   0.1    10   180    12   191     8   195 0.84 -
108271at50557_64793_0:001833|STRG.19975.3:568-1185|+    -            206 109573at50557        -            185   2.9e-17   61.9   0.2   1   1   5.8e-19   3.7e-17   61.6   0.2    10   171    17   187    12   203 0.84 -
108271at50557_64793_0:001833|STRG.19975.1:104-727|+     -            208 109573at50557        -            185     3e-17   61.8   0.2   1   1     6e-19   3.8e-17   61.5   0.2    10   171    19   189    14   205 0.84 -
129498at50557_37001_0:002409|STRG.18034.2:9-666|+       -            175 109573at50557        -            185   4.5e-17   61.3   0.5   1   1   3.3e-18   2.1e-16   59.1   0.5    20   150     1   128     1   173 0.77 -
129498at50557_7493_0:00132e|STRG.8012.1:370-846|+       -            159 109573at50557        -            185   4.3e-16   58.1   0.0   1   1   8.4e-18   5.3e-16   57.8   0.0    10   132     1   122     1   157 0.86 -
129498at50557_7493_0:00132e|STRG.8012.2:441-917|+       -            159 109573at50557        -            185   4.3e-16   58.1   0.0   1   1   8.4e-18   5.3e-16   57.8   0.0    10   132     1   122     1   157 0.86 -
129498at50557_7493_0:00132e|STRG.8012.3:214-690|+       -            159 109573at50557        -            185   4.3e-16   58.1   0.0   1   1   8.4e-18   5.3e-16   57.8   0.0    10   132     1   122     1   157 0.86 -
129498at50557_7493_0:00132e|STRG.8012.4:601-1077|+      -            159 109573at50557        -            185   4.3e-16   58.1   0.0   1   1   8.4e-18   5.3e-16   57.8   0.0    10   132     1   122     1   157 0.86 -
140221at50557_568069_0:001a32|STRG.4446.1:119-583|+     -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.4446.2:373-837|+     -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.4446.3:572-1036|+    -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.4446.4:577-1041|+    -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.4446.5:313-777|+     -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.4446.6:310-774|+     -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.4446.7:294-758|+     -            155 109573at50557        -            185   6.2e-16   57.6   0.0   1   1   1.2e-17   7.4e-16   57.3   0.0    11   129     1   117     1   131 0.89 -
140221at50557_568069_0:001a32|STRG.11735.2:514-993|+    -            160 109573at50557        -            185   5.4e-15   54.5   0.0   1   1   9.6e-17   6.1e-15   54.3   0.0    11   130     5   122     2   153 0.80 -
140221at50557_568069_0:001a32|STRG.7087.1:87-578|+      -            164 109573at50557        -            185   2.4e-14   52.4   0.0   1   1   4.4e-16   2.8e-14   52.2   0.0    11   130     9   126     6   158 0.82 -
140221at50557_568069_0:001a32|STRG.7087.2:71-562|+      -            164 109573at50557        -            185   2.4e-14   52.4   0.0   1   1   4.4e-16   2.8e-14   52.2   0.0    11   130     9   126     6   158 0.82 -
108271at50557_40932_0:00088c|STRG.8466.1:561-1061|+     -            167 109573at50557        -            185   2.8e-14   52.2   0.0   1   1     5e-16   3.2e-14   52.0   0.0    10   153     2   146     1   165 0.84 -
115559at50557_286306_0:000620|STRG.7741.1:398-1003|+    -            202 109573at50557        -            185   3.8e-14   51.8   0.1   1   1   7.6e-16   4.8e-14   51.4   0.1    10   168    27   194    21   201 0.80 -
115559at50557_286306_0:000620|STRG.7741.2:261-866|+     -            202 109573at50557        -            185   3.8e-14   51.8   0.1   1   1   7.6e-16   4.8e-14   51.4   0.1    10   168    27   194    21   201 0.80 -
115559at50557_286306_0:000620|STRG.7741.3:285-890|+     -            202 109573at50557        -            185   3.8e-14   51.8   0.1   1   1   7.6e-16   4.8e-14   51.4   0.1    10   168    27   194    21   201 0.80 -
140221at50557_568069_0:001a32|STRG.11735.1:1067-1516|+  -            150 109573at50557        -            185   7.4e-13   47.5   0.0   1   1   1.2e-14   7.7e-13   47.5   0.0    18   130     2   112     1   143 0.79 -
140221at50557_568069_0:001a32|STRG.3957.1:290-769|+     -            160 109573at50557        -            185   7.4e-13   47.5   0.0   1   1   1.4e-14   8.7e-13   47.3   0.0    11   136     5   128     2   154 0.81 -
140221at50557_568069_0:001a32|STRG.4395.1:110-589|+     -            160 109573at50557        -            185   3.8e-12   45.2   0.0   1   1   7.2e-14   4.5e-12   45.0   0.0    11   135     5   127     2   156 0.76 -
140221at50557_568069_0:001a32|STRG.4395.2:110-589|+     -            160 109573at50557        -            185   3.8e-12   45.2   0.0   1   1   7.2e-14   4.5e-12   45.0   0.0    11   135     5   127     2   156 0.76 -
140221at50557_568069_0:001a32|STRG.4395.3:529-1008|+    -            160 109573at50557        -            185   3.8e-12   45.2   0.0   1   1   7.2e-14   4.5e-12   45.0   0.0    11   135     5   127     2   156 0.76 -
140221at50557_568069_0:001a32|STRG.4395.4:414-893|+     -            160 109573at50557        -            185   3.8e-12   45.2   0.0   1   1   7.2e-14   4.5e-12   45.0   0.0    11   135     5   127     2   156 0.76 -
105221at50557_7460_0:001362|STRG.15937.1:30-671|+       -            214 109573at50557        -            185     5e-12   44.8   0.0   1   1   9.7e-14   6.1e-12   44.5   0.0     9   159    25   187    19   211 0.77 -
140221at50557_568069_0:001a32|STRG.5971.1:284-730|+     -            149 109573at50557        -            185     2e-11   42.9   0.0   1   1   3.5e-13   2.2e-11   42.7   0.0    13   129     4   118     1   136 0.87 -
140221at50557_568069_0:001a32|STRG.5971.2:95-541|+      -            149 109573at50557        -            185     2e-11   42.9   0.0   1   1   3.5e-13   2.2e-11   42.7   0.0    13   129     4   118     1   136 0.87 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 109573at50557        -            185   5.1e-11   41.6   0.5   1   2   1.8e-10   1.1e-08   33.9   0.1     6    67     2    67     1    71 0.84 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 109573at50557        -            185   5.1e-11   41.6   0.5   2   2     0.026       1.6    7.3   0.0   110   165    67   132    65   139 0.77 -
129498at50557_1629725_0:0008c6|STRG.19411.1:1094-1420|+ -            109 109573at50557        -            185   1.5e-09   36.7   0.0   1   1   2.6e-11   1.6e-09   36.6   0.0    12   117     2   106     1   109 0.80 -
109573at50557_1507135_0:000e82|STRG.7600.2:131-724|+    -            198 109573at50557        -            185   1.8e-09   36.5   0.0   1   1   7.9e-11     5e-09   35.1   0.0    12   107     2   102     1   114 0.89 -
105221at50557_29053_0:00200e|STRG.8919.1:50-580|+       -            177 109573at50557        -            185   8.6e-09   34.3   0.0   1   1   1.6e-10     1e-08   34.1   0.0     9   139     9   142     2   172 0.86 -
107216at50557_7394_0:0010f2|STRG.4846.3:541-1137|+      -            199 109573at50557        -            185   4.2e-08   32.0   0.1   1   1   1.9e-09   1.2e-07   30.6   0.1    11   128     9   138     4   154 0.72 -
107216at50557_7394_0:0010f2|STRG.4846.4:541-1137|+      -            199 109573at50557        -            185   4.2e-08   32.0   0.1   1   1   1.9e-09   1.2e-07   30.6   0.1    11   128     9   138     4   154 0.72 -
105221at50557_121845_0:0034ac|STRG.3989.2:338-871|+     -            178 109573at50557        -            185   5.4e-08   31.7   0.2   1   1   5.8e-09   3.7e-07   29.0   0.2    10   151     7   162     4   175 0.71 -
105221at50557_121845_0:0034ac|STRG.3989.3:343-876|+     -            178 109573at50557        -            185   5.4e-08   31.7   0.2   1   1   5.8e-09   3.7e-07   29.0   0.2    10   151     7   162     4   175 0.71 -
104262at50557_224129_0:0005ba|STRG.6055.4:202-417|+     -             72 109573at50557        -            185   8.5e-08   31.0   0.0   1   1   1.5e-09   9.4e-08   30.9   0.0    87   143     1    62     1    69 0.86 -
111939at50557_103372_0:001457|STRG.18914.1:76-633|+     -            186 109573at50557        -            185     2e-07   29.8   0.0   1   1     4e-09   2.6e-07   29.5   0.0     9   107    20   111    13   144 0.76 -
118237at50557_7070_0:00080a|STRG.17676.1:1509-1985|+    -            159 109573at50557        -            185   7.5e-07   28.0   0.0   1   1   1.4e-08   8.8e-07   27.7   0.0    11    99     2    86     1   122 0.85 -
118237at50557_56086_0:002463|STRG.11561.1:1625-2134|+   -            170 109573at50557        -            185   1.7e-06   26.8   0.0   1   1   3.1e-08     2e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_56086_0:002463|STRG.11561.2:266-775|+     -            170 109573at50557        -            185   1.7e-06   26.8   0.0   1   1   3.1e-08     2e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_56086_0:002463|STRG.11561.3:508-1017|+    -            170 109573at50557        -            185   1.7e-06   26.8   0.0   1   1   3.1e-08     2e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_56086_0:002463|STRG.11561.4:271-780|+     -            170 109573at50557        -            185   1.7e-06   26.8   0.0   1   1   3.1e-08     2e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
129498at50557_7004_0:000522|STRG.11375.1:186-542|+      -            119 109573at50557        -            185   5.5e-06   25.1   0.0   1   1     1e-07   6.4e-06   24.9   0.0     8    92     1    90     1   104 0.79 -
129498at50557_7004_0:000522|STRG.11375.2:186-542|+      -            119 109573at50557        -            185   5.5e-06   25.1   0.0   1   1     1e-07   6.4e-06   24.9   0.0     8    92     1    90     1   104 0.79 -
118237at50557_411798_0:000ee6|STRG.17562.2:533-1153|+   -            207 109573at50557        -            185   9.1e-06   24.4   0.0   1   1   1.7e-07   1.1e-05   24.2   0.0    52   110    65   124    25   162 0.67 -
118237at50557_411798_0:000ee6|STRG.17562.3:334-954|+    -            207 109573at50557        -            185   9.1e-06   24.4   0.0   1   1   1.7e-07   1.1e-05   24.2   0.0    52   110    65   124    25   162 0.67 -
118237at50557_121845_0:0047c3|STRG.11499.1:129-647|+    -            173 109573at50557        -            185     1e-05   24.2   0.0   1   1   1.9e-07   1.2e-05   24.1   0.0     9    94    17    96     8   148 0.78 -
118237at50557_121845_0:0047c3|STRG.11499.2:324-842|+    -            173 109573at50557        -            185     1e-05   24.2   0.0   1   1   1.9e-07   1.2e-05   24.1   0.0     9    94    17    96     8   148 0.78 -
109573at50557_121225_0:000482|STRG.3112.1:151-669|+     -            173 109573at50557        -            185   3.1e-05   22.7   0.1   1   1   5.8e-07   3.7e-05   22.5   0.1    11   122     1   120     1   168 0.67 -
118237at50557_28612_0:004a80|STRG.6143.1:522-1010|+     -            163 109573at50557        -            185   5.1e-05   22.0   0.0   1   1   8.9e-07   5.6e-05   21.8   0.0    11    95     2    80     1   135 0.71 -
118237at50557_13164_0:001264|STRG.8704.1:113-586|+      -            158 109573at50557        -            185   9.3e-05   21.1   0.0   1   1   1.6e-06    0.0001   21.0   0.0     7    93     2    82     1   131 0.81 -
118237at50557_13164_0:001264|STRG.8704.2:182-655|+      -            158 109573at50557        -            185   9.3e-05   21.1   0.0   1   1   1.6e-06    0.0001   21.0   0.0     7    93     2    82     1   131 0.81 -
118237at50557_121845_0:0047c3|STRG.7793.1:296-796|+     -            167 109573at50557        -            185    0.0001   21.0   0.0   1   1   1.8e-06   0.00011   20.8   0.0    10    95    12    91     5   152 0.81 -
118237at50557_121845_0:0047c3|STRG.7793.2:143-667|+     -            175 109573at50557        -            185   0.00011   20.9   0.0   1   1     2e-06   0.00013   20.7   0.0    10    95    12    91     5   154 0.80 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 109573at50557        -            185   0.00012   20.8   0.2   1   2   0.00036     0.022   13.4   0.0     7    73    25    92    21    97 0.85 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 109573at50557        -            185   0.00012   20.8   0.2   2   2     0.088       5.6    5.6   0.0    80   140   124   182   120   201 0.74 -
118237at50557_7070_0:00080a|STRG.5716.1:524-1069|+      -            182 109573at50557        -            185   0.00012   20.7   0.0   1   1   2.8e-06   0.00018   20.2   0.0     9    94    19    98    14   109 0.86 -
118237at50557_7070_0:00080a|STRG.5716.2:212-757|+       -            182 109573at50557        -            185   0.00012   20.7   0.0   1   1   2.8e-06   0.00018   20.2   0.0     9    94    19    98    14   109 0.86 -
118237at50557_7070_0:00080a|STRG.5716.3:460-1005|+      -            182 109573at50557        -            185   0.00012   20.7   0.0   1   1   2.8e-06   0.00018   20.2   0.0     9    94    19    98    14   109 0.86 -
81145at50557_104421_0:001dae|STRG.8991.1:458-1375|+     -            306 109573at50557        -            185   0.00019   20.1   0.1   1   1   9.9e-06   0.00063   18.4   0.0    12   132     5   131     2   139 0.73 -
