#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
129498at50557_103372_0:001a9c|STRG.18542.1:112-810|+    -            233 129498at50557        -            154   3.8e-84  279.5   4.6   1   1   1.9e-84   1.1e-82  274.7   4.6     1   153    11   179    11   180 0.94 -
104262at50557_103372_0:002a03|STRG.1864.2:1-1099|+      -            238 129498at50557        -            154   1.7e-36  124.8   1.8   1   1   5.3e-37   3.2e-35  120.6   1.8     2   147    36   197    35   204 0.87 -
104262at50557_39758_0:003743|STRG.3946.2:618-1232|+     -            205 129498at50557        -            154   1.3e-35  121.9   1.4   1   1   9.1e-37   5.6e-35  119.9   1.4     2   146     7   167     6   174 0.87 -
104262at50557_51655_0:002f35|STRG.3946.1:567-1199|+     -            211 129498at50557        -            154   1.5e-35  121.7   1.4   1   1     1e-36   6.1e-35  119.7   1.4     2   146    24   184    23   191 0.87 -
107216at50557_110193_0:000c8b|STRG.4110.1:329-907|+     -            193 129498at50557        -            154   1.5e-35  121.7   0.8   1   1   1.1e-36   6.7e-35  119.6   0.8     2   120    13   133    12   181 0.85 -
104262at50557_132113_0:00109a|STRG.2132.1:239-748|+     -            170 129498at50557        -            154   7.2e-35  119.5   0.3   1   1   1.6e-36   9.8e-35  119.1   0.3     2   124    17   141    16   170 0.91 -
104262at50557_132113_0:00109a|STRG.2132.2:241-750|+     -            170 129498at50557        -            154   7.2e-35  119.5   0.3   1   1   1.6e-36   9.8e-35  119.1   0.3     2   124    17   141    16   170 0.91 -
106023at50557_7038_0:002188|STRG.14508.4:297-839|+      -            181 129498at50557        -            154   1.2e-34  118.7   0.0   1   1   4.5e-36   2.7e-34  117.6   0.0     4   120    25   141    22   181 0.85 -
129498at50557_7222_0:00242d|STRG.14508.2:367-827|+      -            151 129498at50557        -            154   2.6e-34  117.7   0.0   1   1   4.9e-36     3e-34  117.5   0.0     3   120     5   118     3   149 0.91 -
104262at50557_132113_0:00109a|STRG.8543.1:474-950|+     -            159 129498at50557        -            154   1.5e-33  115.2   1.6   1   1   1.9e-34   1.1e-32  112.4   1.6     2   139     7   159     6   159 0.83 -
107216at50557_103372_0:00094d|STRG.17963.1:386-1030|+   -            215 129498at50557        -            154   1.8e-33  115.0   0.3   1   1     6e-35   3.7e-33  113.9   0.3     2   134    12   147    11   180 0.89 -
107216at50557_39758_0:004d90|STRG.18782.2:536-1042|+    -            169 129498at50557        -            154   1.6e-32  111.9   0.1   1   1   1.3e-33   7.6e-32  109.7   0.1     2   149     7   169     6   169 0.89 -
107216at50557_7004_0:001b36|STRG.18782.1:536-1099|+     -            188 129498at50557        -            154   2.7e-32  111.1   0.1   1   1     2e-33   1.2e-31  109.0   0.1     2   149     7   169     6   174 0.89 -
129498at50557_7222_0:00242d|STRG.14508.1:566-1008|+     -            145 129498at50557        -            154     6e-32  110.0   0.0   1   1   1.1e-33   6.9e-32  109.8   0.0     5   120     1   112     1   143 0.90 -
107216at50557_103372_0:00094d|STRG.11470.1:140-706|+    -            189 129498at50557        -            154     1e-31  109.3   0.4   1   1   8.1e-33   4.9e-31  107.0   0.4     2   150     5   169     4   172 0.87 -
129498at50557_7200_0:0025b6|STRG.18034.1:103-666|+      -            188 129498at50557        -            154   3.2e-31  107.7   0.1   1   2   6.3e-32   3.8e-30  104.1   0.0     2   118     8   127     7   135 0.88 -
129498at50557_7200_0:0025b6|STRG.18034.1:103-666|+      -            188 129498at50557        -            154   3.2e-31  107.7   0.1   2   2       2.3   1.4e+02    1.7   0.0   123   147   150   175   138   180 0.79 -
106023at50557_104688_0:002b29|STRG.18617.1:123-659|+    -            179 129498at50557        -            154   1.6e-30  105.4   0.0   1   1     6e-32   3.6e-30  104.2   0.0     2   147    17   168    16   179 0.84 -
107216at50557_39758_0:004d90|STRG.13220.1:287-829|+     -            181 129498at50557        -            154     4e-30  104.1   0.1   1   1   4.9e-31   2.9e-29  101.3   0.1     2   151    12   177    11   180 0.87 -
104262at50557_610380_0:000ef5|STRG.2522.1:390-1010|+    -            207 129498at50557        -            154   2.4e-29  101.6   0.0   1   1   6.6e-31     4e-29  100.8   0.0     3   126     7   138     5   179 0.90 -
107216at50557_13164_0:0032c6|STRG.10268.5:21-533|+      -            171 129498at50557        -            154   1.1e-28   99.4   0.1   1   1   3.6e-30   2.2e-28   98.4   0.1     4   121     2   122     1   169 0.88 -
107216at50557_7038_0:002032|STRG.10268.4:672-1205|+     -            178 129498at50557        -            154   2.3e-28   98.4   0.0   1   1   5.9e-30   3.6e-28   97.7   0.0     2   121    17   139    16   178 0.90 -
109573at50557_103372_0:0023c7|STRG.20790.1:492-1145|+   -            218 129498at50557        -            154   3.5e-28   97.8   0.0   1   1   9.1e-29   5.5e-27   93.9   0.0     1   148     9   177     9   183 0.79 -
104262at50557_132113_0:00109a|STRG.4181.2:397-945|+     -            183 129498at50557        -            154   3.2e-27   94.7   0.0   1   1   8.6e-29   5.2e-27   94.0   0.0     2   121    14   134    13   181 0.92 -
104262at50557_178035_0:0010ce|STRG.10123.1:237-548|+    -            104 129498at50557        -            154   3.9e-27   94.4   0.1   1   1   7.5e-29   4.6e-27   94.1   0.1     2    99     1   100     1   103 0.96 -
107216at50557_51655_0:0016fc|STRG.5672.1:594-1097|+     -            168 129498at50557        -            154   5.3e-27   93.9   0.0   1   1     1e-28   6.1e-27   93.7   0.0     2   120     9   133     8   158 0.89 -
107216at50557_51655_0:0016fc|STRG.5672.2:594-1097|+     -            168 129498at50557        -            154   5.3e-27   93.9   0.0   1   1     1e-28   6.1e-27   93.7   0.0     2   120     9   133     8   158 0.89 -
108271at50557_224129_0:0005ad|STRG.10281.1:1037-1579|+  -            181 129498at50557        -            154   1.1e-26   92.9   0.5   1   1   1.1e-27   6.6e-26   90.4   0.5     2   146     1   161     1   169 0.81 -
108271at50557_224129_0:0005ad|STRG.10281.2:1300-1842|+  -            181 129498at50557        -            154   1.1e-26   92.9   0.5   1   1   1.1e-27   6.6e-26   90.4   0.5     2   146     1   161     1   169 0.81 -
108271at50557_224129_0:0005ad|STRG.10281.3:254-796|+    -            181 129498at50557        -            154   1.1e-26   92.9   0.5   1   1   1.1e-27   6.6e-26   90.4   0.5     2   146     1   161     1   169 0.81 -
129498at50557_37001_0:002409|STRG.18034.2:9-666|+       -            175 129498at50557        -            154   1.6e-26   92.4   0.1   1   2   3.7e-27   2.2e-25   88.7   0.0    12   118     1   105     1   113 0.87 -
129498at50557_37001_0:002409|STRG.18034.2:9-666|+       -            175 129498at50557        -            154   1.6e-26   92.4   0.1   2   2         2   1.2e+02    1.9   0.0   123   147   128   153   115   159 0.80 -
107216at50557_7038_0:002032|STRG.10268.3:695-1242|+     -            175 129498at50557        -            154   2.2e-26   92.0   0.0   1   1   5.6e-28   3.4e-26   91.3   0.0     2   121    17   136    16   175 0.90 -
107216at50557_51655_0:0016fc|STRG.4181.1:503-874|+      -            124 129498at50557        -            154   7.1e-26   90.3   0.0   1   1   1.3e-27     8e-26   90.1   0.0     2   116     9   124     8   124 0.97 -
129498at50557_7493_0:00132e|STRG.8012.1:370-846|+       -            159 129498at50557        -            154   1.2e-25   89.5   0.1   1   1   4.4e-27   2.7e-25   88.4   0.1     2   133     1   133     1   159 0.86 -
129498at50557_7493_0:00132e|STRG.8012.2:441-917|+       -            159 129498at50557        -            154   1.2e-25   89.5   0.1   1   1   4.4e-27   2.7e-25   88.4   0.1     2   133     1   133     1   159 0.86 -
129498at50557_7493_0:00132e|STRG.8012.3:214-690|+       -            159 129498at50557        -            154   1.2e-25   89.5   0.1   1   1   4.4e-27   2.7e-25   88.4   0.1     2   133     1   133     1   159 0.86 -
129498at50557_7493_0:00132e|STRG.8012.4:601-1077|+      -            159 129498at50557        -            154   1.2e-25   89.5   0.1   1   1   4.4e-27   2.7e-25   88.4   0.1     2   133     1   133     1   159 0.86 -
108271at50557_64793_0:001833|STRG.19975.3:568-1185|+    -            206 129498at50557        -            154   4.5e-25   87.7   0.1   1   1   7.1e-26   4.3e-24   84.5   0.1     2   153    17   184    16   185 0.81 -
108271at50557_64793_0:001833|STRG.19975.1:104-727|+     -            208 129498at50557        -            154   4.7e-25   87.6   0.1   1   1   7.3e-26   4.5e-24   84.4   0.1     2   153    19   186    18   187 0.81 -
108271at50557_40932_0:00088c|STRG.8466.1:561-1061|+     -            167 129498at50557        -            154     5e-25   87.5   0.0   1   1   2.8e-26   1.7e-24   85.8   0.0     2   122     2   124     1   165 0.85 -
108271at50557_286306_0:004073|STRG.19975.2:125-715|+    -            197 129498at50557        -            154   7.8e-25   86.9   0.1   1   1   1.2e-25   7.2e-24   83.8   0.1     2   147    12   173    11   180 0.80 -
107216at50557_39758_0:004d90|STRG.5598.1:292-828|+      -            179 129498at50557        -            154     1e-24   86.5   0.1   1   1   3.1e-26   1.9e-24   85.7   0.1     2   144     4   152     3   175 0.85 -
108271at50557_197043_0:002be2|STRG.2600.2:31-540|+      -            170 129498at50557        -            154   5.7e-24   84.1   0.2   1   1   5.6e-25   3.4e-23   81.6   0.2     3   146     1   160     1   167 0.83 -
104262at50557_64793_0:001dc9|STRG.8792.1:126-818|+      -            231 129498at50557        -            154   9.4e-23   80.1   0.2   1   1   9.6e-24   5.8e-22   77.6   0.2     2   148    28   183    27   205 0.85 -
104262at50557_64793_0:001dc9|STRG.8792.3:1549-2256|+    -            236 129498at50557        -            154     1e-22   80.1   0.2   1   1     1e-23   6.2e-22   77.5   0.2     2   148    33   188    32   210 0.84 -
104262at50557_88501_0:0010fe|STRG.8792.4:187-744|+      -            186 129498at50557        -            154   1.3e-22   79.7   0.1   1   1   5.4e-24   3.3e-22   78.4   0.1     2   148    19   174    18   180 0.85 -
104262at50557_88501_0:0010fe|STRG.8792.2:624-1199|+     -            192 129498at50557        -            154   1.5e-22   79.5   0.1   1   1   5.8e-24   3.5e-22   78.3   0.1     2   148    25   180    24   192 0.86 -
108271at50557_43151_0:001e01|STRG.1983.1:39-596|+       -            186 129498at50557        -            154   2.6e-22   78.7   0.0   1   1   8.2e-24     5e-22   77.8   0.0     2   130     1   132     1   167 0.84 -
108271at50557_166361_0:003235|STRG.13856.1:255-809|+    -            185 129498at50557        -            154     4e-22   78.1   0.1   1   1     2e-23   1.2e-21   76.6   0.1     2   135     1   137     1   164 0.81 -
108271at50557_166361_0:003235|STRG.13856.2:267-821|+    -            185 129498at50557        -            154     4e-22   78.1   0.1   1   1     2e-23   1.2e-21   76.6   0.1     2   135     1   137     1   164 0.81 -
108271at50557_166361_0:003235|STRG.13856.3:264-818|+    -            185 129498at50557        -            154     4e-22   78.1   0.1   1   1     2e-23   1.2e-21   76.6   0.1     2   135     1   137     1   164 0.81 -
108271at50557_166361_0:003235|STRG.13856.4:252-806|+    -            185 129498at50557        -            154     4e-22   78.1   0.1   1   1     2e-23   1.2e-21   76.6   0.1     2   135     1   137     1   164 0.81 -
108271at50557_28612_0:005172|STRG.16238.1:243-812|+     -            190 129498at50557        -            154   5.3e-22   77.7   0.2   1   1   1.2e-23   7.3e-22   77.3   0.2     1   120     3   124     3   165 0.92 -
108755at50557_121225_0:0004e7|STRG.9830.1:299-790|+     -            164 129498at50557        -            154   2.5e-21   75.5   0.0   1   1   1.7e-22     1e-20   73.5   0.0     3   119     5   123     3   164 0.89 -
115559at50557_286306_0:000620|STRG.7741.1:398-1003|+    -            202 129498at50557        -            154     8e-21   73.9   0.8   1   1   7.4e-22   4.5e-20   71.4   0.8     3   145    28   186    26   194 0.84 -
115559at50557_286306_0:000620|STRG.7741.2:261-866|+     -            202 129498at50557        -            154     8e-21   73.9   0.8   1   1   7.4e-22   4.5e-20   71.4   0.8     3   145    28   186    26   194 0.84 -
115559at50557_286306_0:000620|STRG.7741.3:285-890|+     -            202 129498at50557        -            154     8e-21   73.9   0.8   1   1   7.4e-22   4.5e-20   71.4   0.8     3   145    28   186    26   194 0.84 -
108755at50557_7539_0:001c0b|STRG.9830.2:281-694|+       -            138 129498at50557        -            154   8.1e-21   73.9   0.0   1   1   1.6e-22   9.7e-21   73.6   0.0     3   118    11   128     9   135 0.91 -
104262at50557_51655_0:002f35|STRG.6055.1:3801-4292|+    -            164 129498at50557        -            154   9.5e-20   70.4   0.0   1   1   1.9e-21   1.1e-19   70.1   0.0     2   122    11   137    10   155 0.90 -
104262at50557_51655_0:002f35|STRG.6055.3:24-515|+       -            164 129498at50557        -            154   9.5e-20   70.4   0.0   1   1   1.9e-21   1.1e-19   70.1   0.0     2   122    11   137    10   155 0.90 -
140221at50557_568069_0:001a32|STRG.4446.1:119-583|+     -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.4446.2:373-837|+     -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.4446.3:572-1036|+    -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.4446.4:577-1041|+    -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.4446.5:313-777|+     -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.4446.6:310-774|+     -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.4446.7:294-758|+     -            155 129498at50557        -            154   1.5e-19   69.7   0.0   1   1   3.1e-21   1.9e-19   69.4   0.0     3   120     1   119     1   133 0.92 -
140221at50557_568069_0:001a32|STRG.7087.1:87-578|+      -            164 129498at50557        -            154     6e-19   67.8   0.0   1   1   1.1e-20   6.8e-19   67.6   0.0     2   122     8   129     7   157 0.89 -
140221at50557_568069_0:001a32|STRG.7087.2:71-562|+      -            164 129498at50557        -            154     6e-19   67.8   0.0   1   1   1.1e-20   6.8e-19   67.6   0.0     2   122     8   129     7   157 0.89 -
41766at50557_286306_0:004435|STRG.6055.1:374-4511|+     -            742 129498at50557        -            154     2e-18   66.1   0.1   1   1   6.2e-20   3.8e-18   65.2   0.1     2   122   516   642   515   661 0.90 -
105221at50557_7460_0:001362|STRG.15937.1:30-671|+       -            214 129498at50557        -            154   2.1e-18   66.0   0.0   1   1   1.8e-19   1.1e-17   63.7   0.0     2   119    26   147    25   195 0.74 -
140221at50557_568069_0:001a32|STRG.11735.2:514-993|+    -            160 129498at50557        -            154   2.6e-18   65.7   0.0   1   1   5.3e-20   3.2e-18   65.4   0.0     2   122     4   125     3   137 0.89 -
140221at50557_568069_0:001a32|STRG.5971.1:284-730|+     -            149 129498at50557        -            154   6.9e-18   64.3   0.0   1   1   1.3e-19   7.8e-18   64.2   0.0     3   120     2   120     1   141 0.90 -
140221at50557_568069_0:001a32|STRG.5971.2:95-541|+      -            149 129498at50557        -            154   6.9e-18   64.3   0.0   1   1   1.3e-19   7.8e-18   64.2   0.0     3   120     2   120     1   141 0.90 -
108755at50557_28612_0:002c6d|STRG.16603.1:340-933|+     -            198 129498at50557        -            154   1.4e-17   63.3   0.1   1   1   9.5e-18   5.8e-16   58.1   0.1     3   148     1   167     1   172 0.76 -
140221at50557_568069_0:001a32|STRG.4395.1:110-589|+     -            160 129498at50557        -            154   2.8e-17   62.4   0.0   1   1   5.3e-19   3.2e-17   62.2   0.0     2   132     4   135     3   156 0.83 -
140221at50557_568069_0:001a32|STRG.4395.2:110-589|+     -            160 129498at50557        -            154   2.8e-17   62.4   0.0   1   1   5.3e-19   3.2e-17   62.2   0.0     2   132     4   135     3   156 0.83 -
140221at50557_568069_0:001a32|STRG.4395.3:529-1008|+    -            160 129498at50557        -            154   2.8e-17   62.4   0.0   1   1   5.3e-19   3.2e-17   62.2   0.0     2   132     4   135     3   156 0.83 -
140221at50557_568069_0:001a32|STRG.4395.4:414-893|+     -            160 129498at50557        -            154   2.8e-17   62.4   0.0   1   1   5.3e-19   3.2e-17   62.2   0.0     2   132     4   135     3   156 0.83 -
140221at50557_568069_0:001a32|STRG.3957.1:290-769|+     -            160 129498at50557        -            154   7.6e-17   61.0   0.0   1   1   1.5e-18     9e-17   60.7   0.0     2   128     4   131     3   155 0.85 -
109797at50557_83485_0:000ec1|STRG.16352.1:452-1357|+    -            302 129498at50557        -            154     4e-16   58.6   0.0   1   1     1e-17   6.2e-16   58.0   0.0     3   134    28   159    26   169 0.82 -
140221at50557_568069_0:001a32|STRG.11735.1:1067-1516|+  -            150 129498at50557        -            154   1.6e-14   53.4   0.0   1   1   3.1e-16   1.9e-14   53.2   0.0    11   122     3   115     1   127 0.89 -
129498at50557_1629725_0:0008c6|STRG.19411.1:1094-1420|+ -            109 129498at50557        -            154   2.2e-13   49.7   0.0   1   1   3.9e-15   2.3e-13   49.6   0.0     3   101     1   101     1   109 0.88 -
28600at50557_13686_0:0008a3|STRG.16346.1:641-2449|+     -            603 129498at50557        -            154     6e-13   48.3   0.0   1   2   8.3e-10   5.1e-08   32.3   0.0     1   127    11   139    11   164 0.84 -
28600at50557_13686_0:0008a3|STRG.16346.1:641-2449|+     -            603 129498at50557        -            154     6e-13   48.3   0.0   2   2    0.0005      0.03   13.5   0.0     7   119   429   542   423   553 0.72 -
28600at50557_520822_0:000c07|STRG.16346.3:528-2408|+    -            627 129498at50557        -            154   7.1e-13   48.1   0.0   1   2   8.9e-10   5.4e-08   32.2   0.0     1   127    11   139    11   164 0.84 -
28600at50557_520822_0:000c07|STRG.16346.3:528-2408|+    -            627 129498at50557        -            154   7.1e-13   48.1   0.0   2   2   0.00053     0.032   13.5   0.0     7   119   429   542   423   553 0.72 -
28600at50557_13686_0:0008a3|STRG.16346.2:528-2447|+     -            640 129498at50557        -            154   7.5e-13   48.0   0.0   1   2   9.2e-10   5.6e-08   32.2   0.0     1   127    11   139    11   164 0.84 -
28600at50557_13686_0:0008a3|STRG.16346.2:528-2447|+     -            640 129498at50557        -            154   7.5e-13   48.0   0.0   2   2   0.00055     0.033   13.4   0.0     7   119   429   542   423   553 0.72 -
105221at50557_29053_0:00200e|STRG.8919.1:50-580|+       -            177 129498at50557        -            154   7.2e-12   44.8   0.0   1   1   2.3e-13   1.4e-11   43.9   0.0     3   120    11   131     9   141 0.89 -
109573at50557_1507135_0:000e82|STRG.7600.2:131-724|+    -            198 129498at50557        -            154   2.6e-10   39.7   0.1   1   2   4.4e-10   2.7e-08   33.2   0.1     3    97     1   102     1   109 0.82 -
109573at50557_1507135_0:000e82|STRG.7600.2:131-724|+    -            198 129498at50557        -            154   2.6e-10   39.7   0.1   2   2      0.42        25    4.0   0.0    99   142   121   170   117   177 0.68 -
108271at50557_13249_0:001644|STRG.11190.2:2062-2547|+   -            162 129498at50557        -            154   2.7e-10   39.7   0.0   1   1   5.6e-12   3.4e-10   39.4   0.0     3   120     1   119     1   130 0.85 -
108271at50557_13249_0:001644|STRG.11190.3:1896-2381|+   -            162 129498at50557        -            154   2.7e-10   39.7   0.0   1   1   5.6e-12   3.4e-10   39.4   0.0     3   120     1   119     1   130 0.85 -
108271at50557_13249_0:001644|STRG.11190.4:1896-2381|+   -            162 129498at50557        -            154   2.7e-10   39.7   0.0   1   1   5.6e-12   3.4e-10   39.4   0.0     3   120     1   119     1   130 0.85 -
105221at50557_121845_0:0034ac|STRG.3989.2:338-871|+     -            178 129498at50557        -            154   9.6e-10   37.9   0.0   1   1   6.2e-10   3.7e-08   32.7   0.0     2   123     7   144     6   178 0.73 -
105221at50557_121845_0:0034ac|STRG.3989.3:343-876|+     -            178 129498at50557        -            154   9.6e-10   37.9   0.0   1   1   6.2e-10   3.7e-08   32.7   0.0     2   123     7   144     6   178 0.73 -
118237at50557_56086_0:002463|STRG.11561.1:1625-2134|+   -            170 129498at50557        -            154   2.6e-09   36.5   0.0   1   1   5.7e-11   3.5e-09   36.1   0.0     2   117    18   131    17   142 0.80 -
118237at50557_56086_0:002463|STRG.11561.2:266-775|+     -            170 129498at50557        -            154   2.6e-09   36.5   0.0   1   1   5.7e-11   3.5e-09   36.1   0.0     2   117    18   131    17   142 0.80 -
118237at50557_56086_0:002463|STRG.11561.3:508-1017|+    -            170 129498at50557        -            154   2.6e-09   36.5   0.0   1   1   5.7e-11   3.5e-09   36.1   0.0     2   117    18   131    17   142 0.80 -
118237at50557_56086_0:002463|STRG.11561.4:271-780|+     -            170 129498at50557        -            154   2.6e-09   36.5   0.0   1   1   5.7e-11   3.5e-09   36.1   0.0     2   117    18   131    17   142 0.80 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 129498at50557        -            154   4.2e-09   35.8   0.1   1   2    0.0015     0.094   11.9   0.0     1    56    27    86    27    93 0.76 -
104262at50557_88501_0:0010fe|STRG.10553.1:207-824|+     -            206 129498at50557        -            154   4.2e-09   35.8   0.1   2   2   1.3e-06   7.8e-05   22.0   0.0    69   126   124   178   120   198 0.87 -
108271at50557_103372_0:0020f5|STRG.5326.2:108-764|+     -            219 129498at50557        -            154   1.2e-08   34.3   0.0   1   1   1.3e-09   8.2e-08   31.6   0.0     2   122    14   145    13   156 0.76 -
108271at50557_34740_0:0010fd|STRG.5326.1:1037-1675|+    -            213 129498at50557        -            154   1.4e-08   34.2   0.0   1   1   1.2e-09   7.5e-08   31.7   0.0     2   122    38   169    37   180 0.76 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 129498at50557        -            154   2.2e-08   33.5   0.2   1   2   7.2e-07   4.4e-05   22.8   0.0     3    55     7    66     5    72 0.81 -
104262at50557_6973_0:00268c|STRG.2522.2:390-895|+       -            163 129498at50557        -            154   2.2e-08   33.5   0.2   2   2     0.022       1.4    8.2   0.0   107   126    75    94    68   108 0.85 -
111939at50557_103372_0:001457|STRG.18914.1:76-633|+     -            186 129498at50557        -            154   2.5e-08   33.3   0.0   1   1   5.4e-10   3.3e-08   32.9   0.0     4   118    23   136    20   153 0.89 -
118237at50557_121845_0:0047c3|STRG.11499.1:129-647|+    -            173 129498at50557        -            154   6.3e-08   32.0   0.0   1   1   1.4e-09   8.3e-08   31.6   0.0     3   120    19   134    17   145 0.78 -
118237at50557_121845_0:0047c3|STRG.11499.2:324-842|+    -            173 129498at50557        -            154   6.3e-08   32.0   0.0   1   1   1.4e-09   8.3e-08   31.6   0.0     3   120    19   134    17   145 0.78 -
104262at50557_224129_0:0005ba|STRG.6055.4:202-417|+     -             72 129498at50557        -            154   1.2e-07   31.1   0.0   1   1   2.2e-09   1.3e-07   31.0   0.0    76   122     1    50     1    67 0.80 -
118237at50557_7070_0:00080a|STRG.17676.1:1509-1985|+    -            159 129498at50557        -            154   2.3e-07   30.2   0.0   1   1   5.9e-09   3.6e-07   29.6   0.0     3   116     2   114     1   122 0.85 -
108271at50557_7536_0:004142|STRG.6764.1:678-1217|+      -            180 129498at50557        -            154   3.6e-07   29.5   0.0   1   1     1e-08   6.3e-07   28.8   0.0     3   131     1   132     1   165 0.76 -
118237at50557_411798_0:000ee6|STRG.17562.2:533-1153|+   -            207 129498at50557        -            154   4.3e-07   29.3   0.0   1   1   9.6e-09   5.8e-07   28.9   0.0     3   117    25   142    23   158 0.80 -
118237at50557_411798_0:000ee6|STRG.17562.3:334-954|+    -            207 129498at50557        -            154   4.3e-07   29.3   0.0   1   1   9.6e-09   5.8e-07   28.9   0.0     3   117    25   142    23   158 0.80 -
